test case : A100SXM_flash_attn::flash_attn.flash_attn_func
|  causal  |  deterministic  |  dropout_p  |  softmax_scale  |   window_size   |                            input_shape                            | dtype  | duration_min(us) | duration_mean(us) | duration_max(us) | latency_value(us) | flops_1D  |        flops_2D        | flops_SFU | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU |     io     | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU | io_efficient |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[16, 1, 8, 128], [16, 256, 8, 128], [16, 256, 8, 128]]      |  bf16  |      28.16       |       28.19       |      28.21       |       7.20        | [229376]  |   [8388608, 8388608]   |  [32768]  |      8.46e-04      |      2.15e-03      |      1.74e-03       |  1.69e+07  |       0.08%        |       0.21%        |        0.17%        |    58.90%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[32, 1, 8, 128], [32, 256, 8, 128], [32, 256, 8, 128]]      |  bf16  |      42.70       |       42.74       |      42.80       |       12.37       | [458752]  |  [16777216, 16777216]  |  [65536]  |      1.12e-03      |      2.83e-03      |      2.30e-03       |  3.38e+07  |       0.11%        |       0.28%        |        0.23%        |    77.53%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[1, 1, 8, 128], [1, 512, 8, 128], [1, 512, 8, 128]]        |  bf16  |      12.24       |       12.30       |      12.34       |       2.72        |  [28672]  |   [1048576, 1048576]   |  [4096]   |      2.43e-04      |      6.18e-04      |      5.01e-04       |  2.23e+06  |       0.02%        |       0.06%        |        0.05%        |    17.89%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[2, 1, 8, 128], [2, 512, 8, 128], [2, 512, 8, 128]]        |  bf16  |      12.80       |       12.82       |      12.85       |       3.37        |  [57344]  |   [2097152, 2097152]   |  [8192]   |      4.65e-04      |      1.18e-03      |      9.57e-04       |  4.33e+06  |       0.05%        |       0.12%        |        0.10%        |    33.21%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[4, 1, 8, 128], [4, 512, 8, 128], [4, 512, 8, 128]]        |  bf16  |      15.92       |       15.95       |      15.97       |       4.66        | [114688]  |   [4194304, 4194304]   |  [16384]  |      7.48e-04      |      1.90e-03      |      1.54e-03       |  8.54e+06  |       0.07%        |       0.19%        |        0.15%        |    52.58%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[8, 1, 8, 128], [8, 512, 8, 128], [8, 512, 8, 128]]        |  bf16  |      22.53       |       22.59       |      22.68       |       7.23        | [229376]  |   [8388608, 8388608]   |  [32768]  |      1.06e-03      |      2.69e-03      |      2.18e-03       |  1.69e+07  |       0.11%        |       0.27%        |        0.22%        |    73.76%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[16, 1, 8, 128], [16, 512, 8, 128], [16, 512, 8, 128]]      |  bf16  |      49.46       |       49.50       |      49.51       |       12.39       | [458752]  |  [16777216, 16777216]  |  [65536]  |      9.63e-04      |      2.45e-03      |      1.98e-03       |  3.38e+07  |       0.10%        |       0.24%        |        0.20%        |    66.93%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[32, 1, 8, 128], [32, 512, 8, 128], [32, 512, 8, 128]]      |  bf16  |      75.32       |       75.41       |      75.52       |       22.69       | [917504]  |  [33554432, 33554432]  | [131072]  |      1.27e-03      |      3.21e-03      |      2.60e-03       |  6.74e+07  |       0.13%        |       0.32%        |        0.26%        |    87.74%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[1, 1, 8, 128], [1, 1024, 8, 128], [1, 1024, 8, 128]]       |  bf16  |      13.77       |       13.79       |      13.82       |       3.45        |  [57344]  |   [2097152, 2097152]   |  [8192]   |      4.32e-04      |      1.10e-03      |      8.89e-04       |  4.46e+06  |       0.04%        |       0.11%        |        0.09%        |    31.77%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[2, 1, 8, 128], [2, 1024, 8, 128], [2, 1024, 8, 128]]       |  bf16  |      16.38       |       16.38       |      16.38       |       4.73        | [114688]  |   [4194304, 4194304]   |  [16384]  |      7.27e-04      |      1.85e-03      |      1.50e-03       |  8.66e+06  |       0.07%        |       0.18%        |        0.15%        |    51.84%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[4, 1, 8, 128], [4, 1024, 8, 128], [4, 1024, 8, 128]]       |  bf16  |      20.02       |       20.06       |      20.07       |       7.31        | [229376]  |   [8388608, 8388608]   |  [32768]  |      1.19e-03      |      3.02e-03      |      2.45e-03       |  1.71e+07  |       0.12%        |       0.30%        |        0.24%        |    83.57%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[8, 1, 8, 128], [8, 1024, 8, 128], [8, 1024, 8, 128]]       |  bf16  |      30.36       |       30.46       |      30.57       |       12.46       | [458752]  |  [16777216, 16777216]  |  [65536]  |      1.57e-03      |      3.98e-03      |      3.23e-03       |  3.38e+07  |       0.16%        |       0.40%        |        0.32%        |   109.35%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[16, 1, 8, 128], [16, 1024, 8, 128], [16, 1024, 8, 128]]     |  bf16  |      89.80       |       89.91       |      89.96       |       22.75       | [917504]  |  [33554432, 33554432]  | [131072]  |      1.06e-03      |      2.69e-03      |      2.18e-03       |  6.74e+07  |       0.11%        |       0.27%        |        0.22%        |    73.66%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[32, 1, 8, 128], [32, 1024, 8, 128], [32, 1024, 8, 128]]     |  bf16  |      137.93      |      138.06       |      138.14      |       43.34       | [1835008] |  [67108864, 67108864]  | [262144]  |      1.38e-03      |      3.51e-03      |      2.84e-03       |  1.35e+08  |       0.14%        |       0.35%        |        0.28%        |    95.73%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 1, 32, 128], [1, 1, 8, 128], [1, 1, 8, 128]]         |  bf16  |       8.24       |       8.28        |       8.29       |       2.01        |   [224]   |      [8192, 8192]      |   [32]    |      2.82e-06      |      7.17e-06      |      5.81e-06       |  3.30e+04  |       0.00%        |       0.00%        |        0.00%        |    0.39%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 1, 32, 128], [2, 1, 8, 128], [2, 1, 8, 128]]         |  bf16  |       8.24       |       8.27        |       8.29       |       2.01        |   [448]   |     [16384, 16384]     |   [64]    |      5.64e-06      |      1.43e-05      |      1.16e-05       |  6.58e+04  |       0.00%        |       0.00%        |        0.00%        |    0.78%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 1, 32, 128], [4, 1, 8, 128], [4, 1, 8, 128]]         |  bf16  |       8.29       |       8.34        |       8.35       |       2.02        |   [896]   |     [32768, 32768]     |   [128]   |      1.12e-05      |      2.85e-05      |      2.31e-05       |  1.31e+05  |       0.00%        |       0.00%        |        0.00%        |    1.55%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 1, 32, 128], [8, 1, 8, 128], [8, 1, 8, 128]]         |  bf16  |       8.35       |       8.39        |       8.45       |       2.04        |  [1792]   |     [65536, 65536]     |   [256]   |      2.23e-05      |      5.66e-05      |      4.59e-05       |  2.62e+05  |       0.00%        |       0.01%        |        0.00%        |    3.08%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[16, 1, 32, 128], [16, 1, 8, 128], [16, 1, 8, 128]]        |  bf16  |      11.67       |       11.71       |      11.72       |       2.08        |  [3584]   |    [131072, 131072]    |   [512]   |      3.19e-05      |      8.10e-05      |      6.56e-05       |  5.25e+05  |       0.00%        |       0.01%        |        0.01%        |    4.41%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[32, 1, 32, 128], [32, 1, 8, 128], [32, 1, 8, 128]]        |  bf16  |      16.49       |       16.52       |      16.54       |       2.16        |  [7168]   |    [262144, 262144]    |  [1024]   |      4.52e-05      |      1.15e-04      |      9.29e-05       |  1.05e+06  |       0.00%        |       0.01%        |        0.01%        |    6.24%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 1, 32, 128], [1, 4, 8, 128], [1, 4, 8, 128]]         |  bf16  |       8.29       |       8.31        |       8.35       |       2.01        |   [896]   |     [32768, 32768]     |   [128]   |      1.12e-05      |      2.85e-05      |      2.31e-05       |  8.29e+04  |       0.00%        |       0.00%        |        0.00%        |    0.98%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 1, 32, 128], [2, 4, 8, 128], [2, 4, 8, 128]]         |  bf16  |       8.29       |       8.32        |       8.35       |       2.03        |  [1792]   |     [65536, 65536]     |   [256]   |      2.24e-05      |      5.70e-05      |      4.62e-05       |  1.65e+05  |       0.00%        |       0.01%        |        0.00%        |    1.95%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 1, 32, 128], [4, 4, 8, 128], [4, 4, 8, 128]]         |  bf16  |       8.35       |       8.36        |       8.40       |       2.05        |  [3584]   |    [131072, 131072]    |   [512]   |      4.46e-05      |      1.13e-04      |      9.17e-05       |  3.29e+05  |       0.00%        |       0.01%        |        0.01%        |    3.86%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 1, 32, 128], [8, 4, 8, 128], [8, 4, 8, 128]]         |  bf16  |       8.35       |       8.41        |       8.45       |       2.10        |  [7168]   |    [262144, 262144]    |  [1024]   |      8.92e-05      |      2.27e-04      |      1.83e-04       |  6.56e+05  |       0.01%        |       0.02%        |        0.02%        |    7.71%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[16, 1, 32, 128], [16, 4, 8, 128], [16, 4, 8, 128]]        |  bf16  |      11.78       |       11.82       |      11.88       |       2.20        |  [14336]  |    [524288, 524288]    |  [2048]   |      1.26e-04      |      3.21e-04      |      2.60e-04       |  1.31e+06  |       0.01%        |       0.03%        |        0.03%        |    10.93%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[32, 1, 32, 128], [32, 4, 8, 128], [32, 4, 8, 128]]        |  bf16  |      16.49       |       16.51       |      16.54       |       2.40        |  [28672]  |   [1048576, 1048576]   |  [4096]   |      1.81e-04      |      4.59e-04      |      3.72e-04       |  2.62e+06  |       0.02%        |       0.05%        |        0.04%        |    15.60%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 1, 32, 128], [1, 8, 8, 128], [1, 8, 8, 128]]         |  bf16  |       8.29       |       8.29        |       8.29       |       2.02        |  [1792]   |     [65536, 65536]     |   [256]   |      2.24e-05      |      5.70e-05      |      4.62e-05       |  1.50e+05  |       0.00%        |       0.01%        |        0.00%        |    1.77%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 1, 32, 128], [2, 8, 8, 128], [2, 8, 8, 128]]         |  bf16  |       8.29       |       8.33        |       8.35       |       2.05        |  [3584]   |    [131072, 131072]    |   [512]   |      4.49e-05      |      1.14e-04      |      9.23e-05       |  2.97e+05  |       0.00%        |       0.01%        |        0.01%        |    3.51%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 1, 32, 128], [4, 8, 8, 128], [4, 8, 8, 128]]         |  bf16  |       8.35       |       8.36        |       8.40       |       2.09        |  [7168]   |    [262144, 262144]    |  [1024]   |      8.92e-05      |      2.27e-04      |      1.83e-04       |  5.92e+05  |       0.01%        |       0.02%        |        0.02%        |    6.96%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 1, 32, 128], [8, 8, 8, 128], [8, 8, 8, 128]]         |  bf16  |       8.40       |       8.46        |       8.50       |       2.18        |  [14336]  |    [524288, 524288]    |  [2048]   |      1.77e-04      |      4.50e-04      |      3.65e-04       |  1.18e+06  |       0.02%        |       0.05%        |        0.04%        |    13.80%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[16, 1, 32, 128], [16, 8, 8, 128], [16, 8, 8, 128]]        |  bf16  |      11.67       |       11.72       |      11.78       |       2.36        |  [28672]  |   [1048576, 1048576]   |  [4096]   |      2.55e-04      |      6.48e-04      |      5.25e-04       |  2.36e+06  |       0.03%        |       0.06%        |        0.05%        |    19.84%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[32, 1, 32, 128], [32, 8, 8, 128], [32, 8, 8, 128]]        |  bf16  |      16.59       |       16.64       |      16.69       |       2.72        |  [57344]  |   [2097152, 2097152]   |  [8192]   |      3.59e-04      |      9.12e-04      |      7.38e-04       |  4.72e+06  |       0.04%        |       0.09%        |        0.07%        |    27.91%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[1, 1, 32, 128], [1, 16, 8, 128], [1, 16, 8, 128]]        |  bf16  |       8.35       |       8.36        |       8.40       |       2.05        |  [3584]   |    [131072, 131072]    |   [512]   |      4.46e-05      |      1.13e-04      |      9.17e-05       |  2.83e+05  |       0.00%        |       0.01%        |        0.01%        |    3.32%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[2, 1, 32, 128], [2, 16, 8, 128], [2, 16, 8, 128]]        |  bf16  |       8.35       |       8.36        |       8.40       |       2.09        |  [7168]   |    [262144, 262144]    |  [1024]   |      8.92e-05      |      2.27e-04      |      1.83e-04       |  5.61e+05  |       0.01%        |       0.02%        |        0.02%        |    6.60%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[4, 1, 32, 128], [4, 16, 8, 128], [4, 16, 8, 128]]        |  bf16  |       8.40       |       8.44        |       8.50       |       2.17        |  [14336]  |    [524288, 524288]    |  [2048]   |      1.77e-04      |      4.50e-04      |      3.65e-04       |  1.12e+06  |       0.02%        |       0.05%        |        0.04%        |    13.06%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[8, 1, 32, 128], [8, 16, 8, 128], [8, 16, 8, 128]]        |  bf16  |       8.45       |       8.49        |       8.55       |       2.34        |  [28672]  |   [1048576, 1048576]   |  [4096]   |      3.52e-04      |      8.95e-04      |      7.25e-04       |  2.23e+06  |       0.04%        |       0.09%        |        0.07%        |    25.92%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[16, 1, 32, 128], [16, 16, 8, 128], [16, 16, 8, 128]]       |  bf16  |      11.83       |       11.89       |      11.93       |       2.69        |  [57344]  |   [2097152, 2097152]   |  [8192]   |      5.03e-04      |      1.28e-03      |      1.04e-03       |  4.46e+06  |       0.05%        |       0.13%        |        0.10%        |    36.99%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[32, 1, 32, 128], [32, 16, 8, 128], [32, 16, 8, 128]]       |  bf16  |      16.74       |       16.79       |      16.84       |       3.37        | [114688]  |   [4194304, 4194304]   |  [16384]  |      7.11e-04      |      1.81e-03      |      1.46e-03       |  8.92e+06  |       0.07%        |       0.18%        |        0.15%        |    52.24%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[1, 1, 32, 128], [1, 32, 8, 128], [1, 32, 8, 128]]        |  bf16  |       8.40       |       8.40        |       8.45       |       2.09        |  [7168]   |    [262144, 262144]    |  [1024]   |      8.86e-05      |      2.25e-04      |      1.82e-04       |  5.49e+05  |       0.01%        |       0.02%        |        0.02%        |    6.41%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[2, 1, 32, 128], [2, 32, 8, 128], [2, 32, 8, 128]]        |  bf16  |       8.35       |       8.40        |       8.45       |       2.17        |  [14336]  |    [524288, 524288]    |  [2048]   |      1.78e-04      |      4.53e-04      |      3.67e-04       |  1.09e+06  |       0.02%        |       0.05%        |        0.04%        |    12.81%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[4, 1, 32, 128], [4, 32, 8, 128], [4, 32, 8, 128]]        |  bf16  |       8.45       |       8.47        |       8.50       |       2.34        |  [28672]  |   [1048576, 1048576]   |  [4096]   |      3.52e-04      |      8.95e-04      |      7.25e-04       |  2.17e+06  |       0.04%        |       0.09%        |        0.07%        |    25.21%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[8, 1, 32, 128], [8, 32, 8, 128], [8, 32, 8, 128]]        |  bf16  |       8.55       |       8.57        |       8.60       |       2.67        |  [57344]  |   [2097152, 2097152]   |  [8192]   |      6.96e-04      |      1.77e-03      |      1.43e-03       |  4.33e+06  |       0.07%        |       0.18%        |        0.14%        |    49.71%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[16, 1, 32, 128], [16, 32, 8, 128], [16, 32, 8, 128]]       |  bf16  |      12.19       |       12.22       |      12.24       |       3.33        | [114688]  |   [4194304, 4194304]   |  [16384]  |      9.77e-04      |      2.48e-03      |      2.01e-03       |  8.66e+06  |       0.10%        |       0.25%        |        0.20%        |    69.70%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[32, 1, 32, 128], [32, 32, 8, 128], [32, 32, 8, 128]]       |  bf16  |      17.05       |       17.09       |      17.15       |       4.66        | [229376]  |   [8388608, 8388608]   |  [32768]  |      1.40e-03      |      3.55e-03      |      2.87e-03       |  1.73e+07  |       0.14%        |       0.35%        |        0.29%        |    99.58%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[1, 1, 32, 128], [1, 64, 8, 128], [1, 64, 8, 128]]        |  bf16  |       8.50       |       8.51        |       8.55       |       2.17        |  [14336]  |    [524288, 524288]    |  [2048]   |      1.75e-04      |      4.45e-04      |      3.60e-04       |  1.08e+06  |       0.02%        |       0.04%        |        0.04%        |    12.48%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[2, 1, 32, 128], [2, 64, 8, 128], [2, 64, 8, 128]]        |  bf16  |       8.45       |       8.46        |       8.50       |       2.34        |  [28672]  |   [1048576, 1048576]   |  [4096]   |      3.52e-04      |      8.95e-04      |      7.25e-04       |  2.15e+06  |       0.04%        |       0.09%        |        0.07%        |    24.92%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[4, 1, 32, 128], [4, 64, 8, 128], [4, 64, 8, 128]]        |  bf16  |       8.55       |       8.57        |       8.60       |       2.66        |  [57344]  |   [2097152, 2097152]   |  [8192]   |      6.96e-04      |      1.77e-03      |      1.43e-03       |  4.28e+06  |       0.07%        |       0.18%        |        0.14%        |    49.06%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[8, 1, 32, 128], [8, 64, 8, 128], [8, 64, 8, 128]]        |  bf16  |       8.76       |       8.78        |       8.81       |       3.32        | [114688]  |   [4194304, 4194304]   |  [16384]  |      1.36e-03      |      3.45e-03      |      2.80e-03       |  8.54e+06  |       0.14%        |       0.35%        |        0.28%        |    95.63%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[16, 1, 32, 128], [16, 64, 8, 128], [16, 64, 8, 128]]       |  bf16  |      12.39       |       12.43       |      12.44       |       4.62        | [229376]  |   [8388608, 8388608]   |  [32768]  |      1.92e-03      |      4.88e-03      |      3.95e-03       |  1.71e+07  |       0.19%        |       0.49%        |        0.40%        |   135.02%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[32, 1, 32, 128], [32, 64, 8, 128], [32, 64, 8, 128]]       |  bf16  |      17.41       |       17.44       |      17.46       |       7.23        | [458752]  |  [16777216, 16777216]  |  [65536]  |      2.74e-03      |      6.95e-03      |      5.63e-03       |  3.41e+07  |       0.27%        |       0.70%        |        0.56%        |   192.11%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[1, 1, 32, 128], [1, 128, 8, 128], [1, 128, 8, 128]]       |  bf16  |      11.93       |       11.97       |      12.03       |       2.34        |  [28672]  |   [1048576, 1048576]   |  [4096]   |      2.50e-04      |      6.34e-04      |      5.13e-04       |  2.15e+06  |       0.02%        |       0.06%        |        0.05%        |    17.65%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[2, 1, 32, 128], [2, 128, 8, 128], [2, 128, 8, 128]]       |  bf16  |      11.93       |       11.99       |      12.03       |       2.67        |  [57344]  |   [2097152, 2097152]   |  [8192]   |      4.99e-04      |      1.27e-03      |      1.03e-03       |  4.26e+06  |       0.05%        |       0.13%        |        0.10%        |    35.03%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[4, 1, 32, 128], [4, 128, 8, 128], [4, 128, 8, 128]]       |  bf16  |      12.03       |       12.07       |      12.13       |       3.32        | [114688]  |   [4194304, 4194304]   |  [16384]  |      9.90e-04      |      2.51e-03      |      2.04e-03       |  8.49e+06  |       0.10%        |       0.25%        |        0.20%        |    69.19%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[8, 1, 32, 128], [8, 128, 8, 128], [8, 128, 8, 128]]       |  bf16  |      12.39       |       12.40       |      12.44       |       4.61        | [229376]  |   [8388608, 8388608]   |  [32768]  |      1.92e-03      |      4.88e-03      |      3.95e-03       |  1.69e+07  |       0.19%        |       0.49%        |        0.40%        |   134.11%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[16, 1, 32, 128], [16, 128, 8, 128], [16, 128, 8, 128]]      |  bf16  |      17.92       |       17.97       |      18.02       |       7.20        | [458752]  |  [16777216, 16777216]  |  [65536]  |      2.66e-03      |      6.75e-03      |      5.47e-03       |  3.38e+07  |       0.27%        |       0.68%        |        0.55%        |   185.28%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[32, 1, 32, 128], [32, 128, 8, 128], [32, 128, 8, 128]]      |  bf16  |      25.75       |       25.77       |      25.80       |       12.39       | [917504]  |  [33554432, 33554432]  | [131072]  |      3.70e-03      |      9.40e-03      |      7.61e-03       |  6.77e+07  |       0.37%        |       0.94%        |        0.76%        |   257.72%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[1, 1, 32, 128], [1, 256, 8, 128], [1, 256, 8, 128]]       |  bf16  |      12.13       |       12.15       |      12.19       |       2.69        |  [57344]  |   [2097152, 2097152]   |  [8192]   |      4.91e-04      |      1.25e-03      |      1.01e-03       |  4.28e+06  |       0.05%        |       0.12%        |        0.10%        |    34.57%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[2, 1, 32, 128], [2, 256, 8, 128], [2, 256, 8, 128]]       |  bf16  |      12.19       |       12.24       |      12.29       |       3.33        | [114688]  |   [4194304, 4194304]   |  [16384]  |      9.77e-04      |      2.48e-03      |      2.01e-03       |  8.49e+06  |       0.10%        |       0.25%        |        0.20%        |    68.31%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[4, 1, 32, 128], [4, 256, 8, 128], [4, 256, 8, 128]]       |  bf16  |      12.44       |       12.49       |      12.54       |       4.62        | [229376]  |   [8388608, 8388608]   |  [32768]  |      1.91e-03      |      4.86e-03      |      3.94e-03       |  1.69e+07  |       0.19%        |       0.49%        |        0.39%        |   133.30%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[8, 1, 32, 128], [8, 256, 8, 128], [8, 256, 8, 128]]       |  bf16  |      18.18       |       18.22       |      18.23       |       7.20        | [458752]  |  [16777216, 16777216]  |  [65536]  |      2.62e-03      |      6.66e-03      |      5.39e-03       |  3.38e+07  |       0.26%        |       0.67%        |        0.54%        |   182.14%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[16, 1, 32, 128], [16, 256, 8, 128], [16, 256, 8, 128]]      |  bf16  |      28.16       |       28.20       |      28.21       |       12.37       | [917504]  |  [33554432, 33554432]  | [131072]  |      3.38e-03      |      8.59e-03      |      6.96e-03       |  6.74e+07  |       0.34%        |       0.86%        |        0.70%        |   234.90%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[32, 1, 32, 128], [32, 256, 8, 128], [32, 256, 8, 128]]      |  bf16  |      42.75       |       42.83       |      42.85       |       22.69       | [1835008] |  [67108864, 67108864]  | [262144]  |      4.46e-03      |      1.13e-02      |      9.17e-03       |  1.35e+08  |       0.45%        |       1.13%        |        0.92%        |   309.29%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[1, 1, 32, 128], [1, 512, 8, 128], [1, 512, 8, 128]]       |  bf16  |      12.75       |       12.76       |      12.80       |       3.37        | [114688]  |   [4194304, 4194304]   |  [16384]  |      9.34e-04      |      2.37e-03      |      1.92e-03       |  8.54e+06  |       0.09%        |       0.24%        |        0.19%        |    65.68%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[2, 1, 32, 128], [2, 512, 8, 128], [2, 512, 8, 128]]       |  bf16  |      13.00       |       13.05       |      13.06       |       4.66        | [229376]  |   [8388608, 8388608]   |  [32768]  |      1.83e-03      |      4.65e-03      |      3.77e-03       |  1.69e+07  |       0.18%        |       0.47%        |        0.38%        |   127.78%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[4, 1, 32, 128], [4, 512, 8, 128], [4, 512, 8, 128]]       |  bf16  |      15.92       |       15.94       |      15.97       |       7.23        | [458752]  |  [16777216, 16777216]  |  [65536]  |      2.99e-03      |      7.60e-03      |      6.15e-03       |  3.38e+07  |       0.30%        |       0.76%        |        0.62%        |   207.91%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[8, 1, 32, 128], [8, 512, 8, 128], [8, 512, 8, 128]]       |  bf16  |      22.68       |       22.74       |      22.78       |       12.39       | [917504]  |  [33554432, 33554432]  | [131072]  |      4.20e-03      |      1.07e-02      |      8.64e-03       |  6.74e+07  |       0.42%        |       1.07%        |        0.86%        |   291.35%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[16, 1, 32, 128], [16, 512, 8, 128], [16, 512, 8, 128]]      |  bf16  |      49.46       |       49.49       |      49.51       |       22.69       | [1835008] |  [67108864, 67108864]  | [262144]  |      3.85e-03      |      9.78e-03      |      7.93e-03       |  1.35e+08  |       0.39%        |       0.98%        |        0.79%        |   266.96%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[32, 1, 32, 128], [32, 512, 8, 128], [32, 512, 8, 128]]      |  bf16  |      75.52       |       75.62       |      75.67       |       43.30       | [3670016] | [134217728, 134217728] | [524288]  |      5.05e-03      |      1.28e-02      |      1.04e-02       |  2.69e+08  |       0.50%        |       1.28%        |        1.04%        |   349.50%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[1, 1, 32, 128], [1, 1024, 8, 128], [1, 1024, 8, 128]]      |  bf16  |      14.23       |       14.25       |      14.28       |       4.73        | [229376]  |   [8388608, 8388608]   |  [32768]  |      1.67e-03      |      4.25e-03      |      3.44e-03       |  1.71e+07  |       0.17%        |       0.43%        |        0.34%        |   117.54%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[2, 1, 32, 128], [2, 1024, 8, 128], [2, 1024, 8, 128]]      |  bf16  |      16.49       |       16.53       |      16.59       |       7.31        | [458752]  |  [16777216, 16777216]  |  [65536]  |      2.89e-03      |      7.34e-03      |      5.94e-03       |  3.38e+07  |       0.29%        |       0.73%        |        0.59%        |   201.39%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[4, 1, 32, 128], [4, 1024, 8, 128], [4, 1024, 8, 128]]      |  bf16  |      19.87       |       19.91       |      19.92       |       12.46       | [917504]  |  [33554432, 33554432]  | [131072]  |      4.80e-03      |      1.22e-02      |      9.87e-03       |  6.74e+07  |       0.48%        |       1.22%        |        0.99%        |   332.97%    |
