Test Case: A100SXM_aten_mm
| B |  M   |  K   |   N   |          input_shape          | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
| 1 | 4096 | 8192 |  128  |  [[4096, 8192], [8192, 128]]  | bf16  |      89.65       |       89.71       |       89.8       |       45.07        | 8.59e+09 | 3.51e+07 |      30.71%      |    38.43%     |
| 1 | 8192 | 8192 |  128  |  [[8192, 8192], [8192, 128]]  | bf16  |      150.48      |       150.7       |      150.89      |       86.85        | 1.72e+10 | 6.92e+07 |      36.59%      |    45.11%     |
| 1 |  1   |  32  |  512  |     [[1, 32], [32, 512]]      | bf16  |      18.84       |       19.1        |      19.25       |        2.02        | 3.28e+04 | 1.69e+04 |       0.0%       |     0.09%     |
| 1 |  2   |  32  |  512  |     [[2, 32], [32, 512]]      | bf16  |      20.43       |       20.6        |      20.68       |        2.02        | 6.55e+04 | 1.75e+04 |       0.0%       |     0.08%     |
| 1 |  4   |  32  |  512  |     [[4, 32], [32, 512]]      | bf16  |      20.38       |       20.49       |      20.58       |        2.02        | 1.31e+05 | 1.86e+04 |       0.0%       |     0.09%     |
| 1 |  8   |  32  |  512  |     [[8, 32], [32, 512]]      | bf16  |      20.48       |       20.67       |      20.89       |        2.03        | 2.62e+05 | 2.07e+04 |       0.0%       |     0.1%      |
| 1 |  32  |  32  |  512  |     [[32, 32], [32, 512]]     | bf16  |      19.46       |       19.65       |      20.07       |        2.04        | 1.05e+06 | 3.38e+04 |      0.02%       |     0.17%     |
| 1 |  64  |  32  |  512  |     [[64, 32], [32, 512]]     | bf16  |      19.35       |       19.42       |      19.66       |        2.06        | 2.10e+06 | 5.12e+04 |      0.03%       |     0.26%     |
| 1 | 128  |  32  |  512  |    [[128, 32], [32, 512]]     | bf16  |      20.43       |       20.55       |      20.63       |        2.11        | 4.19e+06 | 8.60e+04 |      0.07%       |     0.41%     |
| 1 | 256  |  32  |  512  |    [[256, 32], [32, 512]]     | bf16  |      20.28       |       20.44       |      20.79       |        2.19        | 8.39e+06 | 1.56e+05 |      0.13%       |     0.75%     |
| 1 | 512  |  32  |  512  |    [[512, 32], [32, 512]]     | bf16  |      20.38       |       20.68       |      21.04       |        2.36        | 1.68e+07 | 2.95e+05 |      0.26%       |     1.42%     |
| 1 | 1024 |  32  |  512  |    [[1024, 32], [32, 512]]    | bf16  |      20.53       |       20.68       |      20.74       |        2.7         | 3.36e+07 | 5.73e+05 |      0.52%       |     2.74%     |
| 1 | 2048 |  32  |  512  |    [[2048, 32], [32, 512]]    | bf16  |      20.22       |       20.52       |      20.99       |        3.39        | 6.71e+07 | 1.13e+06 |      1.06%       |     5.48%     |
| 1 | 4096 |  32  |  512  |    [[4096, 32], [32, 512]]    | bf16  |      18.84       |       18.97       |      19.35       |        4.75        | 1.34e+08 | 2.24e+06 |      2.28%       |    11.69%     |
| 1 | 8192 |  32  |  512  |    [[8192, 32], [32, 512]]    | bf16  |      22.07       |       22.14       |      22.22       |        7.48        | 2.68e+08 | 4.47e+06 |       3.9%       |    19.88%     |
| 1 |  1   |  64  |  512  |     [[1, 64], [64, 512]]      | bf16  |      28.88       |       29.02       |      29.29       |        2.04        | 6.55e+04 | 3.33e+04 |       0.0%       |     0.11%     |
| 1 |  2   |  64  |  512  |     [[2, 64], [64, 512]]      | bf16  |      20.43       |       20.6        |      20.94       |        2.04        | 1.31e+05 | 3.39e+04 |       0.0%       |     0.16%     |
| 1 |  4   |  64  |  512  |     [[4, 64], [64, 512]]      | bf16  |      20.43       |       20.68       |      20.99       |        2.04        | 2.62e+05 | 3.51e+04 |       0.0%       |     0.17%     |
| 1 |  8   |  64  |  512  |     [[8, 64], [64, 512]]      | bf16  |      20.43       |       20.65       |      21.09       |        2.05        | 5.24e+05 | 3.74e+04 |      0.01%       |     0.18%     |
| 1 |  32  |  64  |  512  |     [[32, 64], [64, 512]]     | bf16  |       19.4       |       19.57       |      19.92       |        2.06        | 2.10e+06 | 5.12e+04 |      0.03%       |     0.26%     |
| 1 |  64  |  64  |  512  |     [[64, 64], [64, 512]]     | bf16  |      20.53       |       20.63       |      20.79       |        2.09        | 4.19e+06 | 6.96e+04 |      0.07%       |     0.33%     |
| 1 | 128  |  64  |  512  |    [[128, 64], [64, 512]]     | bf16  |      20.48       |       20.57       |      20.79       |        2.13        | 8.39e+06 | 1.06e+05 |      0.13%       |     0.51%     |
| 1 | 256  |  64  |  512  |    [[256, 64], [64, 512]]     | bf16  |      20.48       |       20.63       |      20.79       |        2.22        | 1.68e+07 | 1.80e+05 |      0.26%       |     0.86%     |
| 1 | 512  |  64  |  512  |    [[512, 64], [64, 512]]     | bf16  |      20.63       |       20.99       |      21.15       |        2.4         | 3.36e+07 | 3.28e+05 |      0.52%       |     1.56%     |
| 1 | 1024 |  64  |  512  |    [[1024, 64], [64, 512]]    | bf16  |      20.33       |       20.74       |      21.09       |        2.76        | 6.71e+07 | 6.23e+05 |      1.06%       |     3.0%      |
| 1 | 2048 |  64  |  512  |    [[2048, 64], [64, 512]]    | bf16  |       19.0       |       19.22       |      19.56       |        3.49        | 1.34e+08 | 1.21e+06 |      2.26%       |     6.26%     |
| 1 | 4096 |  64  |  512  |    [[4096, 64], [64, 512]]    | bf16  |      18.74       |       18.87       |      19.05       |        4.93        | 2.68e+08 | 2.39e+06 |      4.59%       |    12.52%     |
| 1 | 8192 |  64  |  512  |    [[8192, 64], [64, 512]]    | bf16  |      24.73       |       24.85       |      24.93       |        7.83        | 5.37e+08 | 4.75e+06 |      6.96%       |    18.85%     |
| 1 |  1   | 128  |  512  |    [[1, 128], [128, 512]]     | bf16  |      18.53       |       18.69       |      18.84       |        2.08        | 1.31e+05 | 6.62e+04 |       0.0%       |     0.35%     |
| 1 |  2   | 128  |  512  |    [[2, 128], [128, 512]]     | bf16  |      20.79       |       20.87       |      20.94       |        2.08        | 2.62e+05 | 6.68e+04 |       0.0%       |     0.32%     |
| 1 |  4   | 128  |  512  |    [[4, 128], [128, 512]]     | bf16  |      20.48       |       20.68       |      21.09       |        2.08        | 5.24e+05 | 6.81e+04 |      0.01%       |     0.33%     |
| 1 |  8   | 128  |  512  |    [[8, 128], [128, 512]]     | bf16  |      20.48       |       20.68       |      21.04       |        2.09        | 1.05e+06 | 7.07e+04 |      0.02%       |     0.34%     |
| 1 |  32  | 128  |  512  |    [[32, 128], [128, 512]]    | bf16  |      20.48       |       20.56       |      20.63       |        2.11        | 4.19e+06 | 8.60e+04 |      0.07%       |     0.41%     |
| 1 |  64  | 128  |  512  |    [[64, 128], [128, 512]]    | bf16  |      20.43       |       20.64       |      20.94       |        2.13        | 8.39e+06 | 1.06e+05 |      0.13%       |     0.51%     |
| 1 | 128  | 128  |  512  |   [[128, 128], [128, 512]]    | bf16  |      20.58       |       20.75       |      20.94       |        2.18        | 1.68e+07 | 1.47e+05 |      0.26%       |     0.7%      |
| 1 | 256  | 128  |  512  |   [[256, 128], [128, 512]]    | bf16  |      18.69       |       18.8        |      18.94       |        2.28        | 3.36e+07 | 2.29e+05 |      0.58%       |     1.2%      |
| 1 | 512  | 128  |  512  |   [[512, 128], [128, 512]]    | bf16  |      18.94       |       19.03       |       19.2       |        2.48        | 6.71e+07 | 3.93e+05 |      1.14%       |     2.04%     |
| 1 | 1024 | 128  |  512  |   [[1024, 128], [128, 512]]   | bf16  |      18.84       |       18.96       |       19.1       |        2.88        | 1.34e+08 | 7.21e+05 |      2.28%       |     3.75%     |
| 1 | 2048 | 128  |  512  |   [[2048, 128], [128, 512]]   | bf16  |      18.94       |       19.07       |       19.4       |        3.69        | 2.68e+08 | 1.38e+06 |      4.54%       |     7.13%     |
| 1 | 4096 | 128  |  512  |   [[4096, 128], [128, 512]]   | bf16  |       19.2       |       19.3        |      19.46       |        5.29        | 5.37e+08 | 2.69e+06 |      8.96%       |    13.73%     |
| 1 | 8192 | 128  |  512  |   [[8192, 128], [128, 512]]   | bf16  |       29.7       |       29.71       |       29.8       |        8.51        | 1.07e+09 | 5.31e+06 |      11.59%      |    17.53%     |
| 1 |  1   | 512  |  512  |    [[1, 512], [512, 512]]     | bf16  |      18.48       |       18.61       |      18.74       |        2.32        | 5.24e+05 | 2.63e+05 |      0.01%       |     1.4%      |
| 1 |  2   | 512  |  512  |    [[2, 512], [512, 512]]     | bf16  |      21.09       |       21.23       |       21.4       |        2.32        | 1.05e+06 | 2.64e+05 |      0.02%       |     1.23%     |
| 1 |  4   | 512  |  512  |    [[4, 512], [512, 512]]     | bf16  |       21.5       |       21.69       |      22.02       |        2.33        | 2.10e+06 | 2.66e+05 |      0.03%       |     1.21%     |
| 1 |  8   | 512  |  512  |    [[8, 512], [512, 512]]     | bf16  |      18.94       |       19.02       |       19.1       |        2.33        | 4.19e+06 | 2.70e+05 |      0.07%       |     1.4%      |
| 1 |  32  | 512  |  512  |    [[32, 512], [512, 512]]    | bf16  |      19.71       |       19.9        |      20.33       |        2.36        | 1.68e+07 | 2.95e+05 |      0.27%       |     1.47%     |
| 1 |  64  | 512  |  512  |    [[64, 512], [512, 512]]    | bf16  |      19.15       |       19.41       |      19.76       |        2.4         | 3.36e+07 | 3.28e+05 |      0.56%       |     1.68%     |
| 1 | 128  | 512  |  512  |   [[128, 512], [512, 512]]    | bf16  |      18.84       |       18.94       |       19.1       |        2.48        | 6.71e+07 | 3.93e+05 |      1.14%       |     2.05%     |
| 1 | 256  | 512  |  512  |   [[256, 512], [512, 512]]    | bf16  |      18.89       |       19.01       |       19.1       |        2.64        | 1.34e+08 | 5.24e+05 |      2.28%       |     2.72%     |
| 1 | 512  | 512  |  512  |   [[512, 512], [512, 512]]    | bf16  |       19.3       |       19.36       |      19.46       |        2.96        | 2.68e+08 | 7.86e+05 |      4.46%       |     4.0%      |
| 1 | 1024 | 512  |  512  |   [[1024, 512], [512, 512]]   | bf16  |      19.35       |       19.58       |      19.92       |        3.91        | 5.37e+08 | 1.31e+06 |      8.89%       |     6.64%     |
| 1 | 2048 | 512  |  512  |   [[2048, 512], [512, 512]]   | bf16  |      22.58       |       22.65       |      22.78       |        5.82        | 1.07e+09 | 2.36e+06 |      15.24%      |    10.25%     |
| 1 | 4096 | 512  |  512  |   [[4096, 512], [512, 512]]   | bf16  |      29.44       |       29.5        |      29.54       |        9.65        | 2.15e+09 | 4.46e+06 |      23.38%      |    14.85%     |
| 1 | 8192 | 512  |  512  |   [[8192, 512], [512, 512]]   | bf16  |      50.89       |       51.0        |      51.05       |        17.3        | 4.29e+09 | 8.65e+06 |      27.05%      |    16.67%     |
| 1 |  1   | 768  |  512  |    [[1, 768], [768, 512]]     | bf16  |      18.69       |       19.01       |       19.3       |        2.48        | 7.86e+05 | 3.94e+05 |      0.01%       |     2.07%     |
| 1 |  2   | 768  |  512  |    [[2, 768], [768, 512]]     | bf16  |      18.84       |       19.03       |       19.3       |        2.49        | 1.57e+06 | 3.96e+05 |      0.03%       |     2.06%     |
| 1 |  4   | 768  |  512  |    [[4, 768], [768, 512]]     | bf16  |       19.2       |       19.34       |       19.4       |        2.49        | 3.15e+06 | 3.98e+05 |      0.05%       |     2.03%     |
| 1 |  8   | 768  |  512  |    [[8, 768], [768, 512]]     | bf16  |      18.94       |       19.3        |       19.4       |        2.49        | 6.29e+06 | 4.03e+05 |      0.11%       |     2.09%     |
| 1 |  32  | 768  |  512  |    [[32, 768], [768, 512]]    | bf16  |       19.3       |       19.35       |      19.46       |        2.53        | 2.52e+07 | 4.34e+05 |      0.42%       |     2.21%     |
| 1 |  64  | 768  |  512  |    [[64, 768], [768, 512]]    | bf16  |      18.79       |       18.93       |      19.25       |        2.58        | 5.03e+07 | 4.75e+05 |      0.86%       |     2.48%     |
| 1 | 128  | 768  |  512  |   [[128, 768], [768, 512]]    | bf16  |      19.05       |       19.32       |      19.56       |        2.68        | 1.01e+08 | 5.57e+05 |      1.69%       |     2.87%     |
| 1 | 256  | 768  |  512  |   [[256, 768], [768, 512]]    | bf16  |      18.79       |       19.02       |       19.4       |        2.88        | 2.01e+08 | 7.21e+05 |      3.43%       |     3.76%     |
| 1 | 512  | 768  |  512  |   [[512, 768], [768, 512]]    | bf16  |      19.25       |       19.38       |      19.51       |        3.43        | 4.03e+08 | 1.05e+06 |       6.7%       |     5.34%     |
| 1 | 1024 | 768  |  512  |   [[1024, 768], [768, 512]]   | bf16  |      19.35       |       19.43       |      19.51       |        4.87        | 8.05e+08 | 1.70e+06 |      13.34%      |     8.64%     |
| 1 | 2048 | 768  |  512  |   [[2048, 768], [768, 512]]   | bf16  |      25.29       |       25.4        |       25.5       |        7.74        | 1.61e+09 | 3.01e+06 |      20.41%      |    11.69%     |
| 1 | 4096 | 768  |  512  |   [[4096, 768], [768, 512]]   | bf16  |      36.92       |       36.97       |      37.07       |       13.47        | 3.22e+09 | 5.64e+06 |      27.96%      |    14.97%     |
| 1 | 8192 | 768  |  512  |   [[8192, 768], [768, 512]]   | bf16  |       66.2       |       66.26       |       66.3       |       24.94        | 6.44e+09 | 1.09e+07 |      31.19%      |    16.12%     |
| 1 |  1   | 2048 |  512  |   [[1, 2048], [2048, 512]]    | bf16  |      18.59       |       18.67       |      18.79       |        3.29        | 2.10e+06 | 1.05e+06 |      0.04%       |     5.55%     |
| 1 |  2   | 2048 |  512  |   [[2, 2048], [2048, 512]]    | bf16  |      24.01       |       24.17       |      24.37       |        3.29        | 4.19e+06 | 1.05e+06 |      0.06%       |     4.3%      |
| 1 |  4   | 2048 |  512  |   [[4, 2048], [2048, 512]]    | bf16  |      23.86       |       24.07       |      24.27       |        3.3         | 8.39e+06 | 1.06e+06 |      0.11%       |     4.35%     |
| 1 |  8   | 2048 |  512  |   [[8, 2048], [2048, 512]]    | bf16  |      26.78       |       26.84       |      26.93       |        3.31        | 1.68e+07 | 1.07e+06 |       0.2%       |     3.92%     |
| 1 |  32  | 2048 |  512  |   [[32, 2048], [2048, 512]]   | bf16  |      23.96       |       24.14       |      24.32       |        3.39        | 6.71e+07 | 1.13e+06 |       0.9%       |     4.63%     |
| 1 |  64  | 2048 |  512  |   [[64, 2048], [2048, 512]]   | bf16  |      24.12       |       24.26       |      24.42       |        3.49        | 1.34e+08 | 1.21e+06 |      1.78%       |     4.93%     |
| 1 | 128  | 2048 |  512  |  [[128, 2048], [2048, 512]]   | bf16  |      24.06       |       24.26       |      24.42       |        3.69        | 2.68e+08 | 1.38e+06 |      3.58%       |     5.61%     |
| 1 | 256  | 2048 |  512  |  [[256, 2048], [2048, 512]]   | bf16  |      20.48       |       20.58       |      20.74       |        4.09        | 5.37e+08 | 1.70e+06 |       8.4%       |     8.16%     |
| 1 | 512  | 2048 |  512  |  [[512, 2048], [2048, 512]]   | bf16  |      21.61       |       21.68       |      21.71       |        5.82        | 1.07e+09 | 2.36e+06 |      15.93%      |    10.71%     |
| 1 | 1024 | 2048 |  512  |  [[1024, 2048], [2048, 512]]  | bf16  |      28.06       |       28.12       |      28.16       |        9.65        | 2.15e+09 | 3.67e+06 |      24.53%      |    12.83%     |
| 1 | 2048 | 2048 |  512  |  [[2048, 2048], [2048, 512]]  | bf16  |      44.44       |       44.54       |      44.65       |        17.3        | 4.29e+09 | 6.29e+06 |      30.98%      |    13.89%     |
| 1 | 4096 | 2048 |  512  |  [[4096, 2048], [2048, 512]]  | bf16  |      75.16       |       75.2        |      75.26       |       32.59        | 8.59e+09 | 1.15e+07 |      36.63%      |    15.05%     |
| 1 | 8192 | 2048 |  512  |  [[8192, 2048], [2048, 512]]  | bf16  |      143.1       |      143.25       |      143.36      |       63.18        | 1.72e+10 | 2.20e+07 |      38.48%      |    15.09%     |
| 1 |  1   | 3072 |  512  |   [[1, 3072], [3072, 512]]    | bf16  |      24.06       |       24.25       |      24.47       |        3.93        | 3.15e+06 | 1.58e+06 |      0.04%       |     6.43%     |
| 1 |  2   | 3072 |  512  |   [[2, 3072], [3072, 512]]    | bf16  |      23.96       |       24.06       |      24.22       |        3.94        | 6.29e+06 | 1.58e+06 |      0.08%       |     6.47%     |
| 1 |  4   | 3072 |  512  |   [[4, 3072], [3072, 512]]    | bf16  |      23.96       |       24.12       |      24.22       |        3.95        | 1.26e+07 | 1.59e+06 |      0.17%       |     6.5%      |
| 1 |  8   | 3072 |  512  |   [[8, 3072], [3072, 512]]    | bf16  |      24.01       |       24.14       |      24.32       |        3.96        | 2.52e+07 | 1.60e+06 |      0.34%       |     6.54%     |
| 1 |  32  | 3072 |  512  |   [[32, 3072], [3072, 512]]   | bf16  |      24.12       |       24.22       |      24.32       |        4.07        | 1.01e+08 | 1.69e+06 |      1.34%       |     6.86%     |
| 1 |  64  | 3072 |  512  |   [[64, 3072], [3072, 512]]   | bf16  |      24.06       |       24.17       |      24.27       |        4.21        | 2.01e+08 | 1.80e+06 |      2.68%       |     7.35%     |
| 1 | 128  | 3072 |  512  |  [[128, 3072], [3072, 512]]   | bf16  |      22.32       |       22.56       |      22.99       |        4.49        | 4.03e+08 | 2.03e+06 |      5.78%       |     8.93%     |
| 1 | 256  | 3072 |  512  |  [[256, 3072], [3072, 512]]   | bf16  |      22.99       |       23.06       |      23.14       |        5.05        | 8.05e+08 | 2.49e+06 |      11.23%      |    10.63%     |
| 1 | 512  | 3072 |  512  |  [[512, 3072], [3072, 512]]   | bf16  |      26.27       |       26.36       |      26.42       |        7.74        | 1.61e+09 | 3.41e+06 |      19.65%      |    12.72%     |
| 1 | 1024 | 3072 |  512  |  [[1024, 3072], [3072, 512]]  | bf16  |      35.99       |       36.12       |       36.2       |       13.47        | 3.22e+09 | 5.24e+06 |      28.69%      |    14.29%     |
| 1 | 2048 | 3072 |  512  |  [[2048, 3072], [3072, 512]]  | bf16  |      60.01       |       60.08       |      60.16       |       24.94        | 6.44e+09 | 8.91e+06 |      34.41%      |    14.57%     |
| 1 | 4096 | 3072 |  512  |  [[4096, 3072], [3072, 512]]  | bf16  |      107.37      |      107.44       |      107.52      |       47.89        | 1.29e+10 | 1.63e+07 |      38.46%      |    14.85%     |
| 1 | 8192 | 3072 |  512  |  [[8192, 3072], [3072, 512]]  | bf16  |      205.93      |       206.1       |      206.28      |       93.77        | 2.58e+10 | 3.09e+07 |      40.11%      |    14.73%     |
| 1 |  1   | 4096 |  512  |   [[1, 4096], [4096, 512]]    | bf16  |      21.81       |       21.99       |      22.12       |        4.58        | 4.19e+06 | 2.10e+06 |      0.06%       |     9.45%     |
| 1 |  2   | 4096 |  512  |   [[2, 4096], [4096, 512]]    | bf16  |      22.02       |       22.14       |      22.27       |        4.58        | 8.39e+06 | 2.11e+06 |      0.12%       |     9.38%     |
| 1 |  4   | 4096 |  512  |   [[4, 4096], [4096, 512]]    | bf16  |      22.02       |       22.1        |      22.27       |        4.59        | 1.68e+07 | 2.12e+06 |      0.24%       |     9.42%     |
| 1 |  8   | 4096 |  512  |   [[8, 4096], [4096, 512]]    | bf16  |      21.96       |       22.23       |      22.68       |        4.62        | 3.36e+07 | 2.13e+06 |      0.49%       |     9.53%     |
| 1 |  32  | 4096 |  512  |   [[32, 4096], [4096, 512]]   | bf16  |      24.12       |       24.3        |      24.58       |        4.75        | 1.34e+08 | 2.24e+06 |      1.78%       |     9.13%     |
| 1 |  64  | 4096 |  512  |   [[64, 4096], [4096, 512]]   | bf16  |      24.37       |       24.61       |      24.73       |        4.93        | 2.68e+08 | 2.39e+06 |      3.53%       |     9.63%     |
| 1 | 128  | 4096 |  512  |  [[128, 4096], [4096, 512]]   | bf16  |      22.58       |       22.72       |      22.84       |        5.29        | 5.37e+08 | 2.69e+06 |      7.62%       |    11.67%     |
| 1 | 256  | 4096 |  512  |  [[256, 4096], [4096, 512]]   | bf16  |      24.83       |       24.98       |      25.09       |        6.02        | 1.07e+09 | 3.28e+06 |      13.86%      |    12.94%     |
| 1 | 512  | 4096 |  512  |  [[512, 4096], [4096, 512]]   | bf16  |      33.13       |       33.21       |      33.33       |        9.65        | 2.15e+09 | 4.46e+06 |      20.78%      |    13.19%     |
| 1 | 1024 | 4096 |  512  |  [[1024, 4096], [4096, 512]]  | bf16  |      44.08       |       44.16       |      44.24       |        17.3        | 4.29e+09 | 6.82e+06 |      31.23%      |    15.17%     |
| 1 | 2048 | 4096 |  512  |  [[2048, 4096], [4096, 512]]  | bf16  |      75.62       |       75.72       |      75.78       |       32.59        | 8.59e+09 | 1.15e+07 |      36.41%      |    14.96%     |
| 1 | 4096 | 4096 |  512  |  [[4096, 4096], [4096, 512]]  | bf16  |      119.65      |      119.85       |      119.96      |       63.18        | 1.72e+10 | 2.10e+07 |      46.02%      |    17.19%     |
| 1 | 8192 | 4096 |  512  |  [[8192, 4096], [4096, 512]]  | bf16  |      267.16      |      267.29       |      267.37      |       124.36       | 3.44e+10 | 3.98e+07 |      41.22%      |    14.63%     |
| 1 |  1   | 5120 |  512  |   [[1, 5120], [5120, 512]]    | bf16  |      21.96       |       22.12       |      22.32       |        5.22        | 5.24e+06 | 2.63e+06 |      0.08%       |    11.73%     |
| 1 |  2   | 5120 |  512  |   [[2, 5120], [5120, 512]]    | bf16  |      22.27       |       22.37       |      22.58       |        5.23        | 1.05e+07 | 2.63e+06 |      0.15%       |     11.6%     |
| 1 |  4   | 5120 |  512  |   [[4, 5120], [5120, 512]]    | bf16  |      22.02       |       22.13       |      22.27       |        5.24        | 2.10e+07 | 2.64e+06 |      0.31%       |    11.78%     |
| 1 |  8   | 5120 |  512  |   [[8, 5120], [5120, 512]]    | bf16  |      22.37       |       22.42       |      22.48       |        5.27        | 4.19e+07 | 2.67e+06 |       0.6%       |    11.69%     |
| 1 |  32  | 5120 |  512  |   [[32, 5120], [5120, 512]]   | bf16  |      24.58       |       24.68       |      24.73       |        5.44        | 1.68e+08 | 2.80e+06 |      2.19%       |    11.18%     |
| 1 |  64  | 5120 |  512  |   [[64, 5120], [5120, 512]]   | bf16  |      24.06       |       24.14       |      24.32       |        5.66        | 3.36e+08 | 2.98e+06 |      4.47%       |    12.16%     |
| 1 | 128  | 5120 |  512  |  [[128, 5120], [5120, 512]]   | bf16  |      22.78       |       22.92       |      23.09       |        6.1         | 6.71e+08 | 3.34e+06 |      9.44%       |    14.39%     |
| 1 | 256  | 5120 |  512  |  [[256, 5120], [5120, 512]]   | bf16  |      26.78       |       26.83       |      26.93       |        6.98        | 1.34e+09 | 4.06e+06 |      16.06%      |    14.88%     |
| 1 | 512  | 5120 |  512  |  [[512, 5120], [5120, 512]]   | bf16  |      35.99       |       36.04       |       36.1       |       11.56        | 2.68e+09 | 5.51e+06 |      23.91%      |     15.0%     |
| 1 | 1024 | 5120 |  512  |  [[1024, 5120], [5120, 512]]  | bf16  |      49.05       |       49.17       |      49.31       |       21.12        | 5.37e+09 | 8.39e+06 |      35.08%      |    16.78%     |
| 1 | 2048 | 5120 |  512  |  [[2048, 5120], [5120, 512]]  | bf16  |      91.85       |       91.92       |      92.01       |       40.24        | 1.07e+10 | 1.42e+07 |      37.47%      |    15.12%     |
| 1 | 4096 | 5120 |  512  |  [[4096, 5120], [5120, 512]]  | bf16  |      140.95      |       141.1       |      141.21      |       78.48        | 2.15e+10 | 2.57e+07 |      48.83%      |    17.88%     |
| 1 | 8192 | 5120 |  512  |  [[8192, 5120], [5120, 512]]  | bf16  |      328.4       |      328.53       |      328.86      |       154.95       | 4.29e+10 | 4.88e+07 |      41.92%      |    14.56%     |
| 1 |  1   | 6144 |  512  |   [[1, 6144], [6144, 512]]    | bf16  |      22.63       |       22.71       |      22.84       |        5.87        | 6.29e+06 | 3.15e+06 |      0.09%       |    13.66%     |
| 1 |  2   | 6144 |  512  |   [[2, 6144], [6144, 512]]    | bf16  |      21.91       |       22.08       |      22.32       |        5.87        | 1.26e+07 | 3.16e+06 |      0.18%       |    14.14%     |
| 1 |  4   | 6144 |  512  |   [[4, 6144], [6144, 512]]    | bf16  |      22.12       |       22.21       |      22.37       |        5.89        | 2.52e+07 | 3.17e+06 |      0.36%       |    14.07%     |
| 1 |  8   | 6144 |  512  |   [[8, 6144], [6144, 512]]    | bf16  |      22.63       |       22.72       |      22.78       |        5.92        | 5.03e+07 | 3.20e+06 |      0.71%       |    13.87%     |
| 1 |  32  | 6144 |  512  |   [[32, 6144], [6144, 512]]   | bf16  |      24.27       |       24.34       |      24.42       |        6.12        | 2.01e+08 | 3.36e+06 |      2.66%       |    13.57%     |
| 1 |  64  | 6144 |  512  |   [[64, 6144], [6144, 512]]   | bf16  |      24.01       |       24.2        |      24.47       |        6.38        | 4.03e+08 | 3.57e+06 |      5.38%       |    14.59%     |
| 1 | 128  | 6144 |  512  |  [[128, 6144], [6144, 512]]   | bf16  |      23.14       |       23.24       |       23.3       |        6.9         | 8.05e+08 | 4.00e+06 |      11.15%      |    16.95%     |
| 1 | 256  | 6144 |  512  |  [[256, 6144], [6144, 512]]   | bf16  |      30.26       |       30.38       |      30.46       |        7.95        | 1.61e+09 | 4.85e+06 |      17.06%      |    15.72%     |
| 1 | 512  | 6144 |  512  |  [[512, 6144], [6144, 512]]   | bf16  |      39.94       |       40.02       |      40.14       |       13.47        | 3.22e+09 | 6.55e+06 |      25.85%      |    16.09%     |
| 1 | 1024 | 6144 |  512  |  [[1024, 6144], [6144, 512]]  | bf16  |      54.58       |       54.68       |      54.84       |       24.94        | 6.44e+09 | 9.96e+06 |      37.83%      |     17.9%     |
| 1 | 2048 | 6144 |  512  |  [[2048, 6144], [6144, 512]]  | bf16  |      89.86       |       89.98       |      90.11       |       47.89        | 1.29e+10 | 1.68e+07 |      45.96%      |    18.31%     |
| 1 | 4096 | 6144 |  512  |  [[4096, 6144], [6144, 512]]  | bf16  |      160.97      |      161.12       |      161.23      |       93.77        | 2.58e+10 | 3.04e+07 |      51.31%      |    18.53%     |
| 1 | 8192 | 6144 |  512  |  [[8192, 6144], [6144, 512]]  | bf16  |      389.48      |      389.55       |      389.63      |       185.55       | 5.15e+10 | 5.77e+07 |      42.41%      |    14.52%     |
| 1 |  1   | 7168 |  512  |   [[1, 7168], [7168, 512]]    | bf16  |      22.53       |       22.78       |      23.24       |        6.51        | 7.34e+06 | 3.68e+06 |       0.1%       |    16.01%     |
| 1 |  2   | 7168 |  512  |   [[2, 7168], [7168, 512]]    | bf16  |      22.22       |       22.36       |      22.58       |        6.52        | 1.47e+07 | 3.69e+06 |      0.21%       |    16.27%     |
| 1 |  4   | 7168 |  512  |   [[4, 7168], [7168, 512]]    | bf16  |      21.91       |       22.09       |      22.27       |        6.54        | 2.94e+07 | 3.70e+06 |      0.43%       |    16.57%     |
| 1 |  8   | 7168 |  512  |   [[8, 7168], [7168, 512]]    | bf16  |      22.17       |       22.28       |      22.53       |        6.58        | 5.87e+07 | 3.73e+06 |      0.85%       |    16.51%     |
| 1 |  32  | 7168 |  512  |   [[32, 7168], [7168, 512]]   | bf16  |      24.01       |       24.16       |      24.27       |        6.8         | 2.35e+08 | 3.92e+06 |      3.14%       |     16.0%     |
| 1 |  64  | 7168 |  512  |   [[64, 7168], [7168, 512]]   | bf16  |      22.58       |       22.71       |      23.04       |        7.1         | 4.70e+08 | 4.16e+06 |      6.67%       |    18.08%     |
| 1 | 128  | 7168 |  512  |  [[128, 7168], [7168, 512]]   | bf16  |      24.27       |       24.39       |      24.47       |        7.71        | 9.40e+08 | 4.65e+06 |      12.41%      |    18.81%     |
| 1 | 256  | 7168 |  512  |  [[256, 7168], [7168, 512]]   | bf16  |       32.2       |       32.26       |      32.31       |        8.91        | 1.88e+09 | 5.64e+06 |      18.7%       |    17.17%     |
| 1 | 512  | 7168 |  512  |  [[512, 7168], [7168, 512]]   | bf16  |      42.96       |       42.99       |      43.01       |       15.38        | 3.76e+09 | 7.60e+06 |      28.04%      |    17.36%     |
