test case : A100SXM_flash_attn::flash_attn.flash_attn_func
|    B     |    C     |    D     |    De    |   Drop    |   MQKV   |   NHK    |   NHQ    |     S     |  causal  |  deterministic  |  dropout_p  |  softmax_scale  |   window_size   |                            input_shape                            | dtype  | duration_min(us) | duration_mean(us) | duration_max(us) | latency_value(us) |    2D_flops    |  activation  |   params   |     flops_1D     |              flops_2D              |    flops_SFU     |  flops_efficient_1D  |  flops_efficient_2D  |  flops_efficient_SFU  |     io     | io_efficient |
|    8     |  False   |   128    |  False   |    0.0    |  16384   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[1, 16384, 8, 128], [1, 16384, 8, 128], [1, 16384, 8, 128]]    |  bf16  |     4786.13      |      4907.05      |     4951.81      |       70.83       |    1.10e+12    |   2.10e+06   |  0.00e+00  |  [15032385536]   |    [549755813888, 549755813888]    |   [2147483648]   |       2.90e-01       |       8.28e-01       |       3.31e-01        |  1.68e+08  |    3.44%     |
|    16    |  False   |   128    |  False   |    0.0    |  16384   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[2, 16384, 8, 128], [2, 16384, 8, 128], [2, 16384, 8, 128]]    |  bf16  |     9238.93      |      9416.86      |     9459.92      |      139.66       |    2.20e+12    |   4.19e+06   |  0.00e+00  |  [30064771072]   |   [1099511627776, 1099511627776]   |   [4294967296]   |       3.00e-01       |       8.58e-01       |       3.43e-01        |  3.36e+08  |    3.56%     |
|    32    |  False   |   128    |  False   |    0.0    |  16384   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[4, 16384, 8, 128], [4, 16384, 8, 128], [4, 16384, 8, 128]]    |  bf16  |     18837.20     |     18863.54      |     18881.74     |      277.32       |    4.40e+12    |   8.39e+06   |  0.00e+00  |  [60129542144]   |   [2199023255552, 2199023255552]   |   [8589934592]   |       2.95e-01       |       8.42e-01       |       3.37e-01        |  6.71e+08  |    3.49%     |
|    8     |  False   |   128    |  False   |    0.0    |  32768   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[1, 32768, 8, 128], [1, 32768, 8, 128], [1, 32768, 8, 128]]    |  bf16  |     18832.33     |     18878.00      |     18918.04     |      277.32       |    4.40e+12    |   4.19e+06   |  0.00e+00  |  [60129542144]   |   [2199023255552, 2199023255552]   |   [8589934592]   |       2.95e-01       |       8.42e-01       |       3.37e-01        |  3.36e+08  |    1.75%     |
|    16    |  False   |   128    |  False   |    0.0    |  32768   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[2, 32768, 8, 128], [2, 32768, 8, 128], [2, 32768, 8, 128]]    |  bf16  |     37657.39     |     37683.27      |     37690.52     |      552.64       |    8.80e+12    |   8.39e+06   |  0.00e+00  |  [120259084288]  |   [4398046511104, 4398046511104]   |  [17179869184]   |       2.95e-01       |       8.42e-01       |       3.37e-01        |  6.71e+08  |    1.75%     |
|    32    |  False   |   128    |  False   |    0.0    |  32768   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[4, 32768, 8, 128], [4, 32768, 8, 128], [4, 32768, 8, 128]]    |  bf16  |     75227.13     |     75371.41      |     75607.30     |      1103.27      |    1.76e+13    |   1.68e+07   |  0.00e+00  |  [240518168576]  |   [8796093022208, 8796093022208]   |  [34359738368]   |       2.95e-01       |       8.43e-01       |       3.37e-01        |  1.34e+09  |    1.75%     |
|    8     |  False   |   128    |  False   |    0.0    |  65536   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[1, 65536, 8, 128], [1, 65536, 8, 128], [1, 65536, 8, 128]]    |  bf16  |     75301.12     |     75469.65      |     75653.43     |      1103.27      |    1.76e+13    |   8.39e+06   |  0.00e+00  |  [240518168576]  |   [8796093022208, 8796093022208]   |  [34359738368]   |       2.95e-01       |       8.42e-01       |       3.37e-01        |  6.71e+08  |    0.87%     |
|    16    |  False   |   128    |  False   |    0.0    |  65536   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[2, 65536, 8, 128], [2, 65536, 8, 128], [2, 65536, 8, 128]]    |  bf16  |    150627.33     |     150926.64     |    151114.34     |      2204.55      |    3.52e+13    |   1.68e+07   |  0.00e+00  |  [481036337152]  |  [17592186044416, 17592186044416]  |  [68719476736]   |       2.95e-01       |       8.42e-01       |       3.37e-01        |  1.34e+09  |    0.87%     |
|    32    |  False   |   128    |  False   |    0.0    |  65536   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[4, 65536, 8, 128], [4, 65536, 8, 128], [4, 65536, 8, 128]]    |  bf16  |    299855.09     |     301363.72     |    302280.34     |      4407.09      |    7.04e+13    |   3.36e+07   |  0.00e+00  |  [962072674304]  |  [35184372088832, 35184372088832]  |  [137438953472]  |       2.96e-01       |       8.46e-01       |       3.38e-01        |  2.68e+09  |    0.88%     |
|    8     |  False   |   128    |  False   |    0.0    |  131072  |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |  [[1, 131072, 8, 128], [1, 131072, 8, 128], [1, 131072, 8, 128]]  |  bf16  |    300498.25     |     301874.91     |    302418.12     |      4407.09      |    7.04e+13    |   1.68e+07   |  0.00e+00  |  [962072674304]  |  [35184372088832, 35184372088832]  |  [137438953472]  |       2.96e-01       |       8.44e-01       |       3.38e-01        |  1.34e+09  |    0.44%     |
|    32    |  False   |   128    |  False   |    0.0    |   2048   |    8     |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[1, 2048, 32, 128], [1, 2048, 8, 128], [1, 2048, 8, 128]]     |  bf16  |      319.80      |      321.43       |      322.46      |      8812.19      |    6.87e+10    |   2.62e+05   |  0.00e+00  |   [939524096]    |     [34359738368, 34359738368]     |   [134217728]    |       2.71e-01       |       7.75e-01       |       3.10e-01        |  5.87e+07  |    18.01%    |
|    64    |  False   |   128    |  False   |    0.0    |   2048   |    8     |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[2, 2048, 32, 128], [2, 2048, 8, 128], [2, 2048, 8, 128]]     |  bf16  |      618.75      |      626.31       |      638.57      |     17622.38      |    1.37e+11    |   5.24e+05   |  0.00e+00  |   [1879048192]   |     [68719476736, 68719476736]     |   [268435456]    |       2.80e-01       |       8.01e-01       |       3.20e-01        |  1.17e+08  |    18.62%    |
|   128    |  False   |   128    |  False   |    0.0    |   2048   |    8     |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[4, 2048, 32, 128], [4, 2048, 8, 128], [4, 2048, 8, 128]]     |  bf16  |     1162.82      |      1205.21      |     1224.50      |     17622.38      |    2.75e+11    |   1.05e+06   |  0.00e+00  |   [3758096384]   |    [137438953472, 137438953472]    |   [536870912]    |       2.98e-01       |       8.52e-01       |       3.41e-01        |  2.35e+08  |    19.81%    |
|    32    |  False   |   128    |  False   |    0.0    |   4096   |    8     |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[1, 4096, 32, 128], [1, 4096, 8, 128], [1, 4096, 8, 128]]     |  bf16  |     1209.50      |      1233.87      |     1245.75      |     35242.76      |    2.75e+11    |   5.24e+05   |  0.00e+00  |   [3758096384]   |    [137438953472, 137438953472]    |   [536870912]    |       2.87e-01       |       8.19e-01       |       3.28e-01        |  1.17e+08  |    9.52%     |
|    64    |  False   |   128    |  False   |    0.0    |   4096   |    8     |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[2, 4096, 32, 128], [2, 4096, 8, 128], [2, 4096, 8, 128]]     |  bf16  |     2364.47      |      2447.08      |     2878.57      |     70483.51      |    5.50e+11    |   1.05e+06   |  0.00e+00  |   [7516192768]   |    [274877906944, 274877906944]    |   [1073741824]   |       2.93e-01       |       8.38e-01       |       3.35e-01        |  2.35e+08  |    9.74%     |
|   128    |  False   |   128    |  False   |    0.0    |   4096   |    8     |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[4, 4096, 32, 128], [4, 4096, 8, 128], [4, 4096, 8, 128]]     |  bf16  |     4718.49      |      4765.63      |     4775.53      |     70483.51      |    1.10e+12    |   2.10e+06   |  0.00e+00  |  [15032385536]   |    [549755813888, 549755813888]    |   [2147483648]   |       2.94e-01       |       8.40e-01       |       3.36e-01        |  4.70e+08  |    9.77%     |
|    32    |  False   |   128    |  False   |    0.0    |   8192   |    8     |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[1, 8192, 32, 128], [1, 8192, 8, 128], [1, 8192, 8, 128]]     |  bf16  |     4600.38      |      4694.77      |     4710.96      |     140965.03     |    1.10e+12    |   1.05e+06   |  0.00e+00  |  [15032385536]   |    [549755813888, 549755813888]    |   [2147483648]   |       3.02e-01       |       8.62e-01       |       3.45e-01        |  2.35e+08  |    5.01%     |
|    64    |  False   |   128    |  False   |    0.0    |   8192   |    8     |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[2, 8192, 32, 128], [2, 8192, 8, 128], [2, 8192, 8, 128]]     |  bf16  |     9335.10      |      9426.85      |     9473.64      |     281928.06     |    2.20e+12    |   2.10e+06   |  0.00e+00  |  [30064771072]   |   [1099511627776, 1099511627776]   |   [4294967296]   |       2.97e-01       |       8.49e-01       |       3.40e-01        |  4.70e+08  |    4.94%     |
|   128    |  False   |   128    |  False   |    0.0    |   8192   |    8     |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[4, 8192, 32, 128], [4, 8192, 8, 128], [4, 8192, 8, 128]]     |  bf16  |     18891.78     |     18913.31      |     18957.77     |     281928.06     |    4.40e+12    |   4.19e+06   |  0.00e+00  |  [60129542144]   |   [2199023255552, 2199023255552]   |   [8589934592]   |       2.94e-01       |       8.39e-01       |       3.36e-01        |  9.40e+08  |    4.88%     |
|    32    |  False   |   128    |  False   |    0.0    |  16384   |    8     |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[1, 16384, 32, 128], [1, 16384, 8, 128], [1, 16384, 8, 128]]   |  bf16  |     18559.45     |     18799.00      |     18854.76     |      277.32       |    4.40e+12    |   2.10e+06   |  0.00e+00  |  [60129542144]   |   [2199023255552, 2199023255552]   |   [8589934592]   |       2.99e-01       |       8.54e-01       |       3.42e-01        |  4.70e+08  |    2.48%     |
|    64    |  False   |   128    |  False   |    0.0    |  16384   |    8     |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[2, 16384, 32, 128], [2, 16384, 8, 128], [2, 16384, 8, 128]]   |  bf16  |     37654.68     |     37658.91      |     37662.62     |      552.64       |    8.80e+12    |   4.19e+06   |  0.00e+00  |  [120259084288]  |   [4398046511104, 4398046511104]   |  [17179869184]   |       2.95e-01       |       8.42e-01       |       3.37e-01        |  9.40e+08  |    2.45%     |
|   128    |  False   |   128    |  False   |    0.0    |  16384   |    8     |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[4, 16384, 32, 128], [4, 16384, 8, 128], [4, 16384, 8, 128]]   |  bf16  |     74954.80     |     75292.52      |     75482.21     |      1103.27      |    1.76e+13    |   8.39e+06   |  0.00e+00  |  [240518168576]  |   [8796093022208, 8796093022208]   |  [34359738368]   |       2.96e-01       |       8.46e-01       |       3.39e-01        |  1.88e+09  |    2.46%     |
|    32    |  False   |   128    |  False   |    0.0    |  32768   |    8     |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[1, 32768, 32, 128], [1, 32768, 8, 128], [1, 32768, 8, 128]]   |  bf16  |     74926.85     |     75293.06      |     75418.52     |      1103.27      |    1.76e+13    |   4.19e+06   |  0.00e+00  |  [240518168576]  |   [8796093022208, 8796093022208]   |  [34359738368]   |       2.96e-01       |       8.47e-01       |       3.39e-01        |  9.40e+08  |    1.23%     |
|    64    |  False   |   128    |  False   |    0.0    |  32768   |    8     |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[2, 32768, 32, 128], [2, 32768, 8, 128], [2, 32768, 8, 128]]   |  bf16  |    150378.55     |     150890.72     |    151169.64     |      2204.55      |    3.52e+13    |   8.39e+06   |  0.00e+00  |  [481036337152]  |  [17592186044416, 17592186044416]  |  [68719476736]   |       2.95e-01       |       8.44e-01       |       3.37e-01        |  1.88e+09  |    1.23%     |
|   128    |  False   |   128    |  False   |    0.0    |  32768   |    8     |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[4, 32768, 32, 128], [4, 32768, 8, 128], [4, 32768, 8, 128]]   |  bf16  |    300528.03     |     301982.66     |    302763.34     |      4407.09      |    7.04e+13    |   1.68e+07   |  0.00e+00  |  [962072674304]  |  [35184372088832, 35184372088832]  |  [137438953472]  |       2.96e-01       |       8.44e-01       |       3.38e-01        |  3.76e+09  |    1.23%     |
|    32    |  False   |   128    |  False   |    0.0    |  65536   |    8     |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[1, 65536, 32, 128], [1, 65536, 8, 128], [1, 65536, 8, 128]]   |  bf16  |    300498.53     |     302214.66     |    302964.56     |      4407.09      |    7.04e+13    |   8.39e+06   |  0.00e+00  |  [962072674304]  |  [35184372088832, 35184372088832]  |  [137438953472]  |       2.96e-01       |       8.44e-01       |       3.38e-01        |  1.88e+09  |    0.61%     |
|    32    |  False   |   128    |  False   |    0.0    |   2048   |    32    |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[1, 2048, 32, 128], [1, 2048, 32, 128], [1, 2048, 32, 128]]    |  bf16  |      320.51      |      320.64       |      320.72      |      8812.19      |    6.87e+10    |   2.62e+05   |  0.00e+00  |   [939524096]    |     [34359738368, 34359738368]     |   [134217728]    |       2.71e-01       |       7.73e-01       |       3.09e-01        |  8.39e+07  |    25.67%    |
|    64    |  False   |   128    |  False   |    0.0    |   2048   |    32    |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[2, 2048, 32, 128], [2, 2048, 32, 128], [2, 2048, 32, 128]]    |  bf16  |      618.91      |      627.72       |      645.58      |     17622.38      |    1.37e+11    |   5.24e+05   |  0.00e+00  |   [1879048192]   |     [68719476736, 68719476736]     |   [268435456]    |       2.80e-01       |       8.01e-01       |       3.20e-01        |  1.68e+08  |    26.59%    |
|   128    |  False   |   128    |  False   |    0.0    |   2048   |    32    |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[4, 2048, 32, 128], [4, 2048, 32, 128], [4, 2048, 32, 128]]    |  bf16  |     1163.50      |      1208.87      |     1229.26      |     17622.38      |    2.75e+11    |   1.05e+06   |  0.00e+00  |   [3758096384]   |    [137438953472, 137438953472]    |   [536870912]    |       2.98e-01       |       8.52e-01       |       3.41e-01        |  3.36e+08  |    28.29%    |
|    32    |  False   |   128    |  False   |    0.0    |   4096   |    32    |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[1, 4096, 32, 128], [1, 4096, 32, 128], [1, 4096, 32, 128]]    |  bf16  |     1209.15      |      1242.33      |     1262.44      |     35242.76      |    2.75e+11    |   5.24e+05   |  0.00e+00  |   [3758096384]   |    [137438953472, 137438953472]    |   [536870912]    |       2.87e-01       |       8.20e-01       |       3.28e-01        |  1.68e+08  |    13.61%    |
|    64    |  False   |   128    |  False   |    0.0    |   4096   |    32    |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[2, 4096, 32, 128], [2, 4096, 32, 128], [2, 4096, 32, 128]]    |  bf16  |     2296.79      |      2362.94      |     2382.69      |     70483.51      |    5.50e+11    |   1.05e+06   |  0.00e+00  |   [7516192768]   |    [274877906944, 274877906944]    |   [1073741824]   |       3.02e-01       |       8.63e-01       |       3.45e-01        |  3.36e+08  |    14.33%    |
|   128    |  False   |   128    |  False   |    0.0    |   4096   |    32    |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[4, 4096, 32, 128], [4, 4096, 32, 128], [4, 4096, 32, 128]]    |  bf16  |     4631.81      |      4745.14      |     4769.13      |     70483.51      |    1.10e+12    |   2.10e+06   |  0.00e+00  |  [15032385536]   |    [549755813888, 549755813888]    |   [2147483648]   |       3.00e-01       |       8.56e-01       |       3.42e-01        |  6.71e+08  |    14.21%    |
|    32    |  False   |   128    |  False   |    0.0    |   8192   |    32    |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[1, 8192, 32, 128], [1, 8192, 32, 128], [1, 8192, 32, 128]]    |  bf16  |     4599.35      |      4684.79      |     4699.08      |     140965.03     |    1.10e+12    |   1.05e+06   |  0.00e+00  |  [15032385536]   |    [549755813888, 549755813888]    |   [2147483648]   |       3.02e-01       |       8.62e-01       |       3.45e-01        |  3.36e+08  |    7.16%     |
|    64    |  False   |   128    |  False   |    0.0    |   8192   |    32    |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[2, 8192, 32, 128], [2, 8192, 32, 128], [2, 8192, 32, 128]]    |  bf16  |     9280.46      |      9403.84      |     9459.35      |     281928.06     |    2.20e+12    |   2.10e+06   |  0.00e+00  |  [30064771072]   |   [1099511627776, 1099511627776]   |   [4294967296]   |       2.99e-01       |       8.54e-01       |       3.42e-01        |  6.71e+08  |    7.09%     |
|   128    |  False   |   128    |  False   |    0.0    |   8192   |    32    |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[4, 8192, 32, 128], [4, 8192, 32, 128], [4, 8192, 32, 128]]    |  bf16  |     18685.40     |     18846.41      |     18883.38     |     281928.06     |    4.40e+12    |   4.19e+06   |  0.00e+00  |  [60129542144]   |   [2199023255552, 2199023255552]   |   [8589934592]   |       2.97e-01       |       8.49e-01       |       3.39e-01        |  1.34e+09  |    7.05%     |
|    32    |  False   |   128    |  False   |    0.0    |  16384   |    32    |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |  [[1, 16384, 32, 128], [1, 16384, 32, 128], [1, 16384, 32, 128]]  |  bf16  |     18602.76     |     18790.58      |     18837.96     |      105.24       |    4.40e+12    |   2.10e+06   |  0.00e+00  |  [60129542144]   |   [2199023255552, 2199023255552]   |   [8589934592]   |       2.98e-01       |       8.52e-01       |       3.41e-01        |  6.71e+08  |    3.54%     |
|    64    |  False   |   128    |  False   |    0.0    |  16384   |    32    |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |  [[2, 16384, 32, 128], [2, 16384, 32, 128], [2, 16384, 32, 128]]  |  bf16  |     37363.30     |     37594.87      |     37679.21     |      208.49       |    8.80e+12    |   4.19e+06   |  0.00e+00  |  [120259084288]  |   [4398046511104, 4398046511104]   |  [17179869184]   |       2.97e-01       |       8.49e-01       |       3.40e-01        |  1.34e+09  |    3.52%     |
|   128    |  False   |   128    |  False   |    0.0    |  16384   |    32    |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |  [[4, 16384, 32, 128], [4, 16384, 32, 128], [4, 16384, 32, 128]]  |  bf16  |     75117.41     |     75330.79      |     75563.47     |      414.98       |    1.76e+13    |   8.39e+06   |  0.00e+00  |  [240518168576]  |   [8796093022208, 8796093022208]   |  [34359738368]   |       2.96e-01       |       8.44e-01       |       3.38e-01        |  2.68e+09  |    3.51%     |
|    32    |  False   |   128    |  False   |    0.0    |  32768   |    32    |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |  [[1, 32768, 32, 128], [1, 32768, 32, 128], [1, 32768, 32, 128]]  |  bf16  |     75154.28     |     75402.54      |     75549.44     |      414.98       |    1.76e+13    |   4.19e+06   |  0.00e+00  |  [240518168576]  |   [8796093022208, 8796093022208]   |  [34359738368]   |       2.95e-01       |       8.44e-01       |       3.38e-01        |  1.34e+09  |    1.75%     |
|    64    |  False   |   128    |  False   |    0.0    |  32768   |    32    |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |  [[2, 32768, 32, 128], [2, 32768, 32, 128], [2, 32768, 32, 128]]  |  bf16  |    150435.28     |     150920.59     |    151330.55     |      827.96       |    3.52e+13    |   8.39e+06   |  0.00e+00  |  [481036337152]  |  [17592186044416, 17592186044416]  |  [68719476736]   |       2.95e-01       |       8.43e-01       |       3.37e-01        |  2.68e+09  |    1.75%     |
|   128    |  False   |   128    |  False   |    0.0    |  32768   |    32    |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |  [[4, 32768, 32, 128], [4, 32768, 32, 128], [4, 32768, 32, 128]]  |  bf16  |    299969.25     |     301710.91     |    302480.31     |      1653.91      |    7.04e+13    |   1.68e+07   |  0.00e+00  |  [962072674304]  |  [35184372088832, 35184372088832]  |  [137438953472]  |       2.96e-01       |       8.46e-01       |       3.38e-01        |  5.37e+09  |    1.76%     |
|    32    |  False   |   128    |  False   |    0.0    |  65536   |    32    |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |  [[1, 65536, 32, 128], [1, 65536, 32, 128], [1, 65536, 32, 128]]  |  bf16  |    300209.72     |     301633.41     |    302324.62     |      1653.91      |    7.04e+13    |   8.39e+06   |  0.00e+00  |  [962072674304]  |  [35184372088832, 35184372088832]  |  [137438953472]  |       2.96e-01       |       8.45e-01       |       3.38e-01        |  2.68e+09  |    0.88%     |
|    8     |  False   |   192    |  False   |    0.0    |   2048   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[1, 2048, 8, 192], [1, 2048, 8, 192], [1, 2048, 8, 192]]     |  bf16  |      223.13      |      223.20       |      223.28      |      3305.82      |    2.58e+10    |   3.93e+05   |  0.00e+00  |   [234881024]    |     [12884901888, 12884901888]     |    [33554432]    |       9.72e-02       |       4.16e-01       |       1.11e-01        |  3.15e+07  |    13.83%    |
|    16    |  False   |   192    |  False   |    0.0    |   2048   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[2, 2048, 8, 192], [2, 2048, 8, 192], [2, 2048, 8, 192]]     |  bf16  |      333.57      |      333.75       |      333.82      |      6609.64      |    5.15e+10    |   7.86e+05   |  0.00e+00  |   [469762048]    |     [25769803776, 25769803776]     |    [67108864]    |       1.30e-01       |       5.57e-01       |       1.49e-01        |  6.29e+07  |    18.50%    |
|    32    |  False   |   192    |  False   |    0.0    |   2048   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[4, 2048, 8, 192], [4, 2048, 8, 192], [4, 2048, 8, 192]]     |  bf16  |      589.11      |      589.18       |      589.21      |      6609.64      |    1.03e+11    |   1.57e+06   |  0.00e+00  |   [939524096]    |     [51539607552, 51539607552]     |   [134217728]    |       1.47e-01       |       6.31e-01       |       1.68e-01        |  1.26e+08  |    20.95%    |
|    8     |  False   |   192    |  False   |    0.0    |   4096   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[1, 4096, 8, 192], [1, 4096, 8, 192], [1, 4096, 8, 192]]     |  bf16  |      685.31      |      685.44       |      685.57      |     13217.28      |    1.03e+11    |   7.86e+05   |  0.00e+00  |   [939524096]    |     [51539607552, 51539607552]     |   [134217728]    |       1.27e-01       |       5.42e-01       |       1.45e-01        |  6.29e+07  |    9.00%     |
|    16    |  False   |   192    |  False   |    0.0    |   4096   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[2, 4096, 8, 192], [2, 4096, 8, 192], [2, 4096, 8, 192]]     |  bf16  |     1174.94      |      1340.58      |     1368.32      |     26432.57      |    2.06e+11    |   1.57e+06   |  0.00e+00  |   [1879048192]   |    [103079215104, 103079215104]    |   [268435456]    |       1.48e-01       |       6.33e-01       |       1.69e-01        |  1.26e+08  |    10.50%    |
|    32    |  False   |   192    |  False   |    0.0    |   4096   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[4, 4096, 8, 192], [4, 4096, 8, 192], [4, 4096, 8, 192]]     |  bf16  |     2138.73      |      2304.75      |     2514.23      |     26432.57      |    4.12e+11    |   3.15e+06   |  0.00e+00  |   [3758096384]   |    [206158430208, 206158430208]    |   [536870912]    |       1.62e-01       |       6.95e-01       |       1.85e-01        |  2.52e+08  |    11.54%    |
|    8     |  False   |   192    |  False   |    0.0    |   8192   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[1, 8192, 8, 192], [1, 8192, 8, 192], [1, 8192, 8, 192]]     |  bf16  |     2101.25      |      2106.38      |     2117.58      |     52863.14      |    4.12e+11    |   1.57e+06   |  0.00e+00  |   [3758096384]   |    [206158430208, 206158430208]    |   [536870912]    |       1.65e-01       |       7.08e-01       |       1.89e-01        |  1.26e+08  |    5.87%     |
|    16    |  False   |   192    |  False   |    0.0    |   8192   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[2, 8192, 8, 192], [2, 8192, 8, 192], [2, 8192, 8, 192]]     |  bf16  |     4217.70      |      4248.20      |     4395.73      |     105724.27     |    8.25e+11    |   3.15e+06   |  0.00e+00  |   [7516192768]   |    [412316860416, 412316860416]    |   [1073741824]   |       1.64e-01       |       7.05e-01       |       1.88e-01        |  2.52e+08  |    5.85%     |
|    32    |  False   |   192    |  False   |    0.0    |   8192   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[4, 8192, 8, 192], [4, 8192, 8, 192], [4, 8192, 8, 192]]     |  bf16  |     8043.93      |      8100.09      |     8119.14      |     105724.27     |    1.65e+12    |   6.29e+06   |  0.00e+00  |  [15032385536]   |    [824633720832, 824633720832]    |   [2147483648]   |       1.73e-01       |       7.39e-01       |       1.97e-01        |  5.03e+08  |    6.14%     |
|    8     |  False   |   192    |  False   |    0.0    |  16384   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[1, 16384, 8, 192], [1, 16384, 8, 192], [1, 16384, 8, 192]]    |  bf16  |     8351.08      |      8379.41      |     8395.57      |     211446.54     |    1.65e+12    |   3.15e+06   |  0.00e+00  |  [15032385536]   |    [824633720832, 824633720832]    |   [2147483648]   |       1.66e-01       |       7.12e-01       |       1.90e-01        |  2.52e+08  |    2.96%     |
|    16    |  False   |   192    |  False   |    0.0    |  16384   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[2, 16384, 8, 192], [2, 16384, 8, 192], [2, 16384, 8, 192]]    |  bf16  |     16066.25     |     16146.73      |     16218.16     |     422891.09     |    3.30e+12    |   6.29e+06   |  0.00e+00  |  [30064771072]   |   [1649267441664, 1649267441664]   |   [4294967296]   |       1.73e-01       |       7.40e-01       |       1.97e-01        |  5.03e+08  |    3.07%     |
|    32    |  False   |   192    |  False   |    0.0    |  16384   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[4, 16384, 8, 192], [4, 16384, 8, 192], [4, 16384, 8, 192]]    |  bf16  |     32283.14     |     32357.48      |     32414.93     |     422891.09     |    6.60e+12    |   1.26e+07   |  0.00e+00  |  [60129542144]   |   [3298534883328, 3298534883328]   |   [8589934592]   |       1.72e-01       |       7.37e-01       |       1.96e-01        |  1.01e+09  |    3.06%     |
