test case : H100PCIE_flash_attn::flash_attn.flash_attn_func
|    B     |    C     |    D     |    De    |   Drop    |   MQKV   |   NHK    |   NHQ    |     S     |  causal  |  deterministic  |  dropout_p  |  softmax_scale  |   window_size   |                             input_shape                              | dtype  | duration_min(us) | duration_mean(us) | duration_max(us) | latency_value(us) |    2D_flops     |  activation  |   params   |     flops_1D      |               flops_2D               |    flops_SFU     |  flops_efficient_1D  |  flops_efficient_2D  |  flops_efficient_SFU  |     io     | io_efficient |
|    64    |  False   |   128    |  False   |    0.0    |   8192   |    8     |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |      [[2, 8192, 32, 128], [2, 8192, 8, 128], [2, 8192, 8, 128]]      |  bf16  |     7793.16      |      8088.90      |     8533.32      |     232702.87     |    2.20e+12     |   2.10e+06   |  0.00e+00  |   [30064771072]   |    [1099511627776, 1099511627776]    |   [4294967296]   |       1.36e-01       |       4.20e-01       |       1.56e-01        |  4.70e+08  |    6.03%     |
|   128    |  False   |   128    |  False   |    0.0    |   8192   |    8     |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |      [[4, 8192, 32, 128], [4, 8192, 8, 128], [4, 8192, 8, 128]]      |  bf16  |     16090.10     |     16644.12      |     17028.61     |     465403.75     |    4.40e+12     |   4.19e+06   |  0.00e+00  |   [60129542144]   |    [2199023255552, 2199023255552]    |   [8589934592]   |       1.32e-01       |       4.07e-01       |       1.51e-01        |  9.40e+08  |    5.84%     |
|    32    |  False   |   128    |  False   |    0.0    |  16384   |    8     |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[1, 16384, 32, 128], [1, 16384, 8, 128], [1, 16384, 8, 128]]     |  bf16  |     15849.35     |     16519.48      |     16878.09     |      115.62       |    4.40e+12     |   2.10e+06   |  0.00e+00  |   [60129542144]   |    [2199023255552, 2199023255552]    |   [8589934592]   |       1.34e-01       |       4.13e-01       |       1.53e-01        |  4.70e+08  |    2.96%     |
|    64    |  False   |   128    |  False   |    0.0    |  16384   |    8     |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[2, 16384, 32, 128], [2, 16384, 8, 128], [2, 16384, 8, 128]]     |  bf16  |     31733.25     |     33379.90      |     33879.27     |      229.25       |    8.80e+12     |   4.19e+06   |  0.00e+00  |  [120259084288]   |    [4398046511104, 4398046511104]    |  [17179869184]   |       1.34e-01       |       4.12e-01       |       1.53e-01        |  9.40e+08  |    2.96%     |
|   128    |  False   |   128    |  False   |    0.0    |  16384   |    8     |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[4, 16384, 32, 128], [4, 16384, 8, 128], [4, 16384, 8, 128]]     |  bf16  |     65651.45     |     67100.73      |     67571.11     |      456.49       |    1.76e+13     |   8.39e+06   |  0.00e+00  |  [240518168576]   |    [8796093022208, 8796093022208]    |  [34359738368]   |       1.29e-01       |       3.99e-01       |       1.48e-01        |  1.88e+09  |    2.86%     |
|    32    |  False   |   128    |  False   |    0.0    |  32768   |    8     |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[1, 32768, 32, 128], [1, 32768, 8, 128], [1, 32768, 8, 128]]     |  bf16  |     65483.16     |     66994.84      |     67405.98     |      456.49       |    1.76e+13     |   4.19e+06   |  0.00e+00  |  [240518168576]   |    [8796093022208, 8796093022208]    |  [34359738368]   |       1.30e-01       |       4.00e-01       |       1.48e-01        |  9.40e+08  |    1.43%     |
|    64    |  False   |   128    |  False   |    0.0    |  32768   |    8     |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[2, 32768, 32, 128], [2, 32768, 8, 128], [2, 32768, 8, 128]]     |  bf16  |    131926.91     |     134333.03     |    135133.08     |      910.99       |    3.52e+13     |   8.39e+06   |  0.00e+00  |  [481036337152]   |   [17592186044416, 17592186044416]   |  [68719476736]   |       1.29e-01       |       3.97e-01       |       1.47e-01        |  1.88e+09  |    1.42%     |
|   128    |  False   |   128    |  False   |    0.0    |  32768   |    8     |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[4, 32768, 32, 128], [4, 32768, 8, 128], [4, 32768, 8, 128]]     |  bf16  |    265722.81     |     267468.47     |    268627.31     |      1819.98      |    7.04e+13     |   1.68e+07   |  0.00e+00  |  [962072674304]   |   [35184372088832, 35184372088832]   |  [137438953472]  |       1.28e-01       |       3.94e-01       |       1.46e-01        |  3.76e+09  |    1.41%     |
|    32    |  False   |   128    |  False   |    0.0    |  65536   |    8     |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[1, 65536, 32, 128], [1, 65536, 8, 128], [1, 65536, 8, 128]]     |  bf16  |    265406.19     |     268205.34     |    269689.47     |      1819.98      |    7.04e+13     |   8.39e+06   |  0.00e+00  |  [962072674304]   |   [35184372088832, 35184372088832]   |  [137438953472]  |       1.28e-01       |       3.95e-01       |       1.46e-01        |  1.88e+09  |    0.71%     |
|    64    |  False   |   128    |  False   |    0.0    |  65536   |    8     |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[2, 65536, 32, 128], [2, 65536, 8, 128], [2, 65536, 8, 128]]     |  bf16  |    535189.06     |     538740.44     |    542266.62     |      3637.95      |    1.41e+14     |   1.68e+07   |  0.00e+00  |  [1924145348608]  |   [70368744177664, 70368744177664]   |  [274877906944]  |       1.27e-01       |       3.91e-01       |       1.45e-01        |  3.76e+09  |    0.70%     |
|   128    |  False   |   128    |  False   |    0.0    |  65536   |    8     |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[4, 65536, 32, 128], [4, 65536, 8, 128], [4, 65536, 8, 128]]     |  bf16  |    1072063.12    |    1084927.25     |    1092570.88    |      7273.90      |    2.81e+14     |   3.36e+07   |  0.00e+00  |  [3848290697216]  |  [140737488355328, 140737488355328]  |  [549755813888]  |       1.27e-01       |       3.91e-01       |       1.45e-01        |  7.52e+09  |    0.70%     |
|    32    |  False   |   128    |  False   |    0.0    |  131072  |    8     |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[1, 131072, 32, 128], [1, 131072, 8, 128], [1, 131072, 8, 128]]   |  bf16  |    1085982.25    |    1094948.00     |    1099352.88    |      7273.90      |    2.81e+14     |   1.68e+07   |  0.00e+00  |  [3848290697216]  |  [140737488355328, 140737488355328]  |  [549755813888]  |       1.25e-01       |       3.86e-01       |       1.43e-01        |  3.76e+09  |    0.35%     |
|    32    |  False   |   128    |  False   |    0.0    |   2048   |    32    |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[1, 2048, 32, 128], [1, 2048, 32, 128], [1, 2048, 32, 128]]     |  bf16  |      268.64      |      271.68       |      282.48      |     14545.80      |    6.87e+10     |   2.62e+05   |  0.00e+00  |    [939524096]    |      [34359738368, 34359738368]      |   [134217728]    |       1.23e-01       |       3.81e-01       |       1.41e-01        |  8.39e+07  |    31.23%    |
|    64    |  False   |   128    |  False   |    0.0    |   2048   |    32    |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[2, 2048, 32, 128], [2, 2048, 32, 128], [2, 2048, 32, 128]]     |  bf16  |      467.74      |      479.81       |      515.42      |     29089.61      |    1.37e+11     |   5.24e+05   |  0.00e+00  |   [1879048192]    |      [68719476736, 68719476736]      |   [268435456]    |       1.42e-01       |       4.37e-01       |       1.62e-01        |  1.68e+08  |    35.87%    |
|   128    |  False   |   128    |  False   |    0.0    |   2048   |    32    |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[4, 2048, 32, 128], [4, 2048, 32, 128], [4, 2048, 32, 128]]     |  bf16  |      923.05      |      955.54       |     1021.38      |     29089.61      |    2.75e+11     |   1.05e+06   |  0.00e+00  |   [3758096384]    |     [137438953472, 137438953472]     |   [536870912]    |       1.44e-01       |       4.43e-01       |       1.64e-01        |  3.36e+08  |    36.35%    |
|    32    |  False   |   128    |  False   |    0.0    |   4096   |    32    |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[1, 4096, 32, 128], [1, 4096, 32, 128], [1, 4096, 32, 128]]     |  bf16  |      905.35      |      977.75       |     1036.46      |     58177.22      |    2.75e+11     |   5.24e+05   |  0.00e+00  |   [3758096384]    |     [137438953472, 137438953472]     |   [536870912]    |       1.47e-01       |       4.52e-01       |       1.67e-01        |  1.68e+08  |    18.53%    |
|    64    |  False   |   128    |  False   |    0.0    |   4096   |    32    |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[2, 4096, 32, 128], [2, 4096, 32, 128], [2, 4096, 32, 128]]     |  bf16  |     1814.59      |      2032.49      |     2100.84      |     116352.44     |    5.50e+11     |   1.05e+06   |  0.00e+00  |   [7516192768]    |     [274877906944, 274877906944]     |   [1073741824]   |       1.46e-01       |       4.51e-01       |       1.67e-01        |  3.36e+08  |    18.49%    |
|   128    |  False   |   128    |  False   |    0.0    |   4096   |    32    |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[4, 4096, 32, 128], [4, 4096, 32, 128], [4, 4096, 32, 128]]     |  bf16  |     3793.02      |      3962.10      |     4155.00      |     116352.44     |    1.10e+12     |   2.10e+06   |  0.00e+00  |   [15032385536]   |     [549755813888, 549755813888]     |   [2147483648]   |       1.40e-01       |       4.31e-01       |       1.60e-01        |  6.71e+08  |    17.69%    |
|    32    |  False   |   128    |  False   |    0.0    |   8192   |    32    |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[1, 8192, 32, 128], [1, 8192, 32, 128], [1, 8192, 32, 128]]     |  bf16  |     3785.45      |      3874.83      |     3939.70      |     232702.87     |    1.10e+12     |   1.05e+06   |  0.00e+00  |   [15032385536]   |     [549755813888, 549755813888]     |   [2147483648]   |       1.40e-01       |       4.32e-01       |       1.60e-01        |  3.36e+08  |    8.86%     |
|    64    |  False   |   128    |  False   |    0.0    |   8192   |    32    |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[2, 8192, 32, 128], [2, 8192, 32, 128], [2, 8192, 32, 128]]     |  bf16  |     7687.54      |      7959.87      |     8372.63      |     465403.75     |    2.20e+12     |   2.10e+06   |  0.00e+00  |   [30064771072]   |    [1099511627776, 1099511627776]    |   [4294967296]   |       1.38e-01       |       4.26e-01       |       1.58e-01        |  6.71e+08  |    8.73%     |
|   128    |  False   |   128    |  False   |    0.0    |   8192   |    32    |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[4, 8192, 32, 128], [4, 8192, 32, 128], [4, 8192, 32, 128]]     |  bf16  |     15542.22     |     16154.05      |     16538.97     |     465403.75     |    4.40e+12     |   4.19e+06   |  0.00e+00  |   [60129542144]   |    [2199023255552, 2199023255552]    |   [8589934592]   |       1.37e-01       |       4.21e-01       |       1.56e-01        |  1.34e+09  |    8.64%     |
|    32    |  False   |   128    |  False   |    0.0    |  16384   |    32    |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[1, 16384, 32, 128], [1, 16384, 32, 128], [1, 16384, 32, 128]]    |  bf16  |     15429.01     |     16112.15      |     16418.28     |       44.61       |    4.40e+12     |   2.10e+06   |  0.00e+00  |   [60129542144]   |    [2199023255552, 2199023255552]    |   [8589934592]   |       1.38e-01       |       4.24e-01       |       1.57e-01        |  6.71e+08  |    4.35%     |
|    64    |  False   |   128    |  False   |    0.0    |  16384   |    32    |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[2, 16384, 32, 128], [2, 16384, 32, 128], [2, 16384, 32, 128]]    |  bf16  |     31196.61     |     32669.28      |     33155.80     |       87.22       |    8.80e+12     |   4.19e+06   |  0.00e+00  |  [120259084288]   |    [4398046511104, 4398046511104]    |  [17179869184]   |       1.36e-01       |       4.20e-01       |       1.55e-01        |  1.34e+09  |    4.30%     |
|   128    |  False   |   128    |  False   |    0.0    |  16384   |    32    |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[4, 16384, 32, 128], [4, 16384, 32, 128], [4, 16384, 32, 128]]    |  bf16  |     64249.14     |     65977.14      |     66573.76     |      172.44       |    1.76e+13     |   8.39e+06   |  0.00e+00  |  [240518168576]   |    [8796093022208, 8796093022208]    |  [34359738368]   |       1.32e-01       |       4.07e-01       |       1.51e-01        |  2.68e+09  |    4.18%     |
|    32    |  False   |   128    |  False   |    0.0    |  32768   |    32    |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[1, 32768, 32, 128], [1, 32768, 32, 128], [1, 32768, 32, 128]]    |  bf16  |     64548.51     |     66164.57      |     66652.21     |      172.44       |    1.76e+13     |   4.19e+06   |  0.00e+00  |  [240518168576]   |    [8796093022208, 8796093022208]    |  [34359738368]   |       1.32e-01       |       4.06e-01       |       1.50e-01        |  1.34e+09  |    2.08%     |
|    64    |  False   |   128    |  False   |    0.0    |  32768   |    32    |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[2, 32768, 32, 128], [2, 32768, 32, 128], [2, 32768, 32, 128]]    |  bf16  |    130410.79     |     133128.75     |    134193.09     |      342.87       |    3.52e+13     |   8.39e+06   |  0.00e+00  |  [481036337152]   |   [17592186044416, 17592186044416]   |  [68719476736]   |       1.30e-01       |       4.01e-01       |       1.49e-01        |  2.68e+09  |    2.06%     |
|   128    |  False   |   128    |  False   |    0.0    |  32768   |    32    |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[4, 32768, 32, 128], [4, 32768, 32, 128], [4, 32768, 32, 128]]    |  bf16  |    262215.50     |     266638.34     |    268323.22     |      683.74       |    7.04e+13     |   1.68e+07   |  0.00e+00  |  [962072674304]   |   [35184372088832, 35184372088832]   |  [137438953472]  |       1.29e-01       |       3.99e-01       |       1.48e-01        |  5.37e+09  |    2.05%     |
|    32    |  False   |   128    |  False   |    0.0    |  65536   |    32    |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[1, 65536, 32, 128], [1, 65536, 32, 128], [1, 65536, 32, 128]]    |  bf16  |    264887.19     |     267594.00     |    268813.16     |      683.74       |    7.04e+13     |   8.39e+06   |  0.00e+00  |  [962072674304]   |   [35184372088832, 35184372088832]   |  [137438953472]  |       1.28e-01       |       3.95e-01       |       1.47e-01        |  2.68e+09  |    1.01%     |
|    64    |  False   |   128    |  False   |    0.0    |  65536   |    32    |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[2, 65536, 32, 128], [2, 65536, 32, 128], [2, 65536, 32, 128]]    |  bf16  |    531542.31     |     536939.44     |    540283.50     |      1365.48      |    1.41e+14     |   1.68e+07   |  0.00e+00  |  [1924145348608]  |   [70368744177664, 70368744177664]   |  [274877906944]  |       1.28e-01       |       3.94e-01       |       1.46e-01        |  5.37e+09  |    1.01%     |
|   128    |  False   |   128    |  False   |    0.0    |  65536   |    32    |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[4, 65536, 32, 128], [4, 65536, 32, 128], [4, 65536, 32, 128]]    |  bf16  |    1067305.50    |    1082597.75     |    1092566.75    |      2728.96      |    2.81e+14     |   3.36e+07   |  0.00e+00  |  [3848290697216]  |  [140737488355328, 140737488355328]  |  [549755813888]  |       1.27e-01       |       3.92e-01       |       1.45e-01        |  1.07e+10  |    1.01%     |
|    32    |  False   |   128    |  False   |    0.0    |  131072  |    32    |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |  [[1, 131072, 32, 128], [1, 131072, 32, 128], [1, 131072, 32, 128]]  |  bf16  |    1084954.50    |    1093429.75     |    1101370.50    |      2728.96      |    2.81e+14     |   1.68e+07   |  0.00e+00  |  [3848290697216]  |  [140737488355328, 140737488355328]  |  [549755813888]  |       1.25e-01       |       3.86e-01       |       1.43e-01        |  5.37e+09  |    0.49%     |
|    8     |  False   |   192    |  False   |    0.0    |   2048   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |      [[1, 2048, 8, 192], [1, 2048, 8, 192], [1, 2048, 8, 192]]       |  bf16  |      196.48      |      196.68       |      196.78      |      5455.93      |    2.58e+10     |   3.93e+05   |  0.00e+00  |    [234881024]    |      [12884901888, 12884901888]      |    [33554432]    |       4.22e-02       |       1.95e-01       |       4.82e-02        |  3.15e+07  |    16.01%    |
|    16    |  False   |   192    |  False   |    0.0    |   2048   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |      [[2, 2048, 8, 192], [2, 2048, 8, 192], [2, 2048, 8, 192]]       |  bf16  |      286.10      |      292.41       |      293.73      |     10909.85      |    5.15e+10     |   7.86e+05   |  0.00e+00  |    [469762048]    |      [25769803776, 25769803776]      |    [67108864]    |       5.80e-02       |       2.68e-01       |       6.62e-02        |  6.29e+07  |    21.99%    |
|    32    |  False   |   192    |  False   |    0.0    |   2048   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |      [[4, 2048, 8, 192], [4, 2048, 8, 192], [4, 2048, 8, 192]]       |  bf16  |      477.44      |      479.18       |      487.25      |     10909.85      |    1.03e+11     |   1.57e+06   |  0.00e+00  |    [939524096]    |      [51539607552, 51539607552]      |   [134217728]    |       6.95e-02       |       3.21e-01       |       7.94e-02        |  1.26e+08  |    26.36%    |
|    8     |  False   |   192    |  False   |    0.0    |   4096   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |      [[1, 4096, 8, 192], [1, 4096, 8, 192], [1, 4096, 8, 192]]       |  bf16  |      547.72      |      548.45       |      548.81      |     21817.71      |    1.03e+11     |   7.86e+05   |  0.00e+00  |    [939524096]    |      [51539607552, 51539607552]      |   [134217728]    |       6.05e-02       |       2.80e-01       |       6.92e-02        |  6.29e+07  |    11.49%    |
|    16    |  False   |   192    |  False   |    0.0    |   4096   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |      [[2, 4096, 8, 192], [2, 4096, 8, 192], [2, 4096, 8, 192]]       |  bf16  |      917.40      |      955.12       |      982.58      |     43633.41      |    2.06e+11     |   1.57e+06   |  0.00e+00  |   [1879048192]    |     [103079215104, 103079215104]     |   [268435456]    |       7.23e-02       |       3.34e-01       |       8.26e-02        |  1.26e+08  |    13.72%    |
|    32    |  False   |   192    |  False   |    0.0    |   4096   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |      [[4, 4096, 8, 192], [4, 4096, 8, 192], [4, 4096, 8, 192]]       |  bf16  |     1663.99      |      1724.27      |     1747.72      |     43633.41      |    4.12e+11     |   3.15e+06   |  0.00e+00  |   [3758096384]    |     [206158430208, 206158430208]     |   [536870912]    |       7.97e-02       |       3.69e-01       |       9.11e-02        |  2.52e+08  |    15.12%    |
|    8     |  False   |   192    |  False   |    0.0    |   8192   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |      [[1, 8192, 8, 192], [1, 8192, 8, 192], [1, 8192, 8, 192]]       |  bf16  |     1809.99      |      1878.32      |     1939.26      |     87264.83      |    4.12e+11     |   1.57e+06   |  0.00e+00  |   [3758096384]    |     [206158430208, 206158430208]     |   [536870912]    |       7.33e-02       |       3.39e-01       |       8.38e-02        |  1.26e+08  |    6.95%     |
|    16    |  False   |   192    |  False   |    0.0    |   8192   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |      [[2, 8192, 8, 192], [2, 8192, 8, 192], [2, 8192, 8, 192]]       |  bf16  |     3385.21      |      3434.56      |     3485.10      |     174527.66     |    8.25e+11     |   3.15e+06   |  0.00e+00  |   [7516192768]    |     [412316860416, 412316860416]     |   [1073741824]   |       7.84e-02       |       3.62e-01       |       8.96e-02        |  2.52e+08  |    7.43%     |
|    32    |  False   |   192    |  False   |    0.0    |   8192   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |      [[4, 8192, 8, 192], [4, 8192, 8, 192], [4, 8192, 8, 192]]       |  bf16  |     6817.43      |      6944.89      |     7312.04      |     174527.66     |    1.65e+12     |   6.29e+06   |  0.00e+00  |   [15032385536]   |     [824633720832, 824633720832]     |   [2147483648]   |       7.78e-02       |       3.60e-01       |       8.89e-02        |  5.03e+08  |    7.38%     |
|    8     |  False   |   192    |  False   |    0.0    |  16384   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[1, 16384, 8, 192], [1, 16384, 8, 192], [1, 16384, 8, 192]]     |  bf16  |     6833.19      |      6951.27      |     7281.02      |     349053.31     |    1.65e+12     |   3.15e+06   |  0.00e+00  |   [15032385536]   |     [824633720832, 824633720832]     |   [2147483648]   |       7.76e-02       |       3.59e-01       |       8.87e-02        |  2.52e+08  |    3.68%     |
|    16    |  False   |   192    |  False   |    0.0    |  16384   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[2, 16384, 8, 192], [2, 16384, 8, 192], [2, 16384, 8, 192]]     |  bf16  |     13588.25     |     13890.68      |     14362.30     |      172.44       |    3.30e+12     |   6.29e+06   |  0.00e+00  |   [30064771072]   |    [1649267441664, 1649267441664]    |   [4294967296]   |       7.81e-02       |       3.61e-01       |       8.92e-02        |  5.03e+08  |    3.70%     |
|    32    |  False   |   192    |  False   |    0.0    |  16384   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[4, 16384, 8, 192], [4, 16384, 8, 192], [4, 16384, 8, 192]]     |  bf16  |     27113.19     |     28334.94      |     28805.33     |      342.87       |    6.60e+12     |   1.26e+07   |  0.00e+00  |   [60129542144]   |    [3298534883328, 3298534883328]    |   [8589934592]   |       7.83e-02       |       3.62e-01       |       8.95e-02        |  1.01e+09  |    3.71%     |
|    8     |  False   |   192    |  False   |    0.0    |  32768   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[1, 32768, 8, 192], [1, 32768, 8, 192], [1, 32768, 8, 192]]     |  bf16  |     27286.15     |     28285.52      |     28708.50     |      683.74       |    6.60e+12     |   6.29e+06   |  0.00e+00  |   [60129542144]   |    [3298534883328, 3298534883328]    |   [8589934592]   |       7.78e-02       |       3.60e-01       |       8.89e-02        |  5.03e+08  |    1.84%     |
|    16    |  False   |   192    |  False   |    0.0    |  32768   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[2, 32768, 8, 192], [2, 32768, 8, 192], [2, 32768, 8, 192]]     |  bf16  |     55383.64     |     56887.38      |     57320.74     |      683.74       |    1.32e+13     |   1.26e+07   |  0.00e+00  |  [120259084288]   |    [6597069766656, 6597069766656]    |  [17179869184]   |       7.66e-02       |       3.55e-01       |       8.76e-02        |  1.01e+09  |    1.82%     |
|    32    |  False   |   192    |  False   |    0.0    |  32768   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[4, 32768, 8, 192], [4, 32768, 8, 192], [4, 32768, 8, 192]]     |  bf16  |    111979.49     |     113576.70     |    114278.95     |      1365.48      |    2.64e+13     |   2.52e+07   |  0.00e+00  |  [240518168576]   |   [13194139533312, 13194139533312]   |  [34359738368]   |       7.58e-02       |       3.51e-01       |       8.66e-02        |  2.01e+09  |    1.80%     |
|    8     |  False   |   192    |  False   |    0.0    |  65536   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[1, 65536, 8, 192], [1, 65536, 8, 192], [1, 65536, 8, 192]]     |  bf16  |    112564.06     |     113980.29     |    114525.41     |      2728.96      |    2.64e+13     |   1.26e+07   |  0.00e+00  |  [240518168576]   |   [13194139533312, 13194139533312]   |  [34359738368]   |       7.54e-02       |       3.49e-01       |       8.62e-02        |  1.01e+09  |    0.89%     |
|    16    |  False   |   192    |  False   |    0.0    |  65536   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[2, 65536, 8, 192], [2, 65536, 8, 192], [2, 65536, 8, 192]]     |  bf16  |    226347.92     |     227541.28     |    228784.42     |      2728.96      |    5.28e+13     |   2.52e+07   |  0.00e+00  |  [481036337152]   |   [26388279066624, 26388279066624]   |  [68719476736]   |       7.50e-02       |       3.47e-01       |       8.57e-02        |  2.01e+09  |    0.89%     |
|    32    |  False   |   192    |  False   |    0.0    |  65536   |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[4, 65536, 8, 192], [4, 65536, 8, 192], [4, 65536, 8, 192]]     |  bf16  |    451061.78     |     456730.00     |    459346.81     |      5455.93      |    1.06e+14     |   5.03e+07   |  0.00e+00  |  [962072674304]   |   [52776558133248, 52776558133248]   |  [137438953472]  |       7.53e-02       |       3.48e-01       |       8.60e-02        |  4.03e+09  |    0.89%     |
|    8     |  False   |   192    |  False   |    0.0    |  131072  |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[1, 131072, 8, 192], [1, 131072, 8, 192], [1, 131072, 8, 192]]    |  bf16  |    456253.31     |     459361.88     |    461937.88     |     10909.85      |    1.06e+14     |   2.52e+07   |  0.00e+00  |  [962072674304]   |   [52776558133248, 52776558133248]   |  [137438953472]  |       7.44e-02       |       3.44e-01       |       8.51e-02        |  2.01e+09  |    0.44%     |
|    16    |  False   |   192    |  False   |    0.0    |  131072  |    8     |    8     |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[2, 131072, 8, 192], [2, 131072, 8, 192], [2, 131072, 8, 192]]    |  bf16  |    906540.62     |     918183.12     |    925224.88     |     10909.85      |    2.11e+14     |   5.03e+07   |  0.00e+00  |  [1924145348608]  |  [105553116266496, 105553116266496]  |  [274877906944]  |       7.49e-02       |       3.47e-01       |       8.56e-02        |  4.03e+09  |    0.44%     |
|    32    |  False   |   192    |  False   |    0.0    |   2048   |    8     |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |      [[1, 2048, 32, 192], [1, 2048, 8, 192], [1, 2048, 8, 192]]      |  bf16  |      478.86      |      485.91       |      503.22      |     21817.71      |    1.03e+11     |   3.93e+05   |  0.00e+00  |    [939524096]    |      [51539607552, 51539607552]      |   [134217728]    |       6.92e-02       |       3.20e-01       |       7.91e-02        |  8.81e+07  |    18.39%    |
|    64    |  False   |   192    |  False   |    0.0    |   2048   |    8     |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |      [[2, 2048, 32, 192], [2, 2048, 8, 192], [2, 2048, 8, 192]]      |  bf16  |      840.17      |      903.67       |      943.20      |     43633.41      |    2.06e+11     |   7.86e+05   |  0.00e+00  |   [1879048192]    |     [103079215104, 103079215104]     |   [268435456]    |       7.89e-02       |       3.65e-01       |       9.02e-02        |  1.76e+08  |    20.97%    |
|   128    |  False   |   192    |  False   |    0.0    |   2048   |    8     |    32    |   0.01    |  False   |      False      |     0.0     |      0.01       |    [-1, -1]     |      [[4, 2048, 32, 192], [4, 2048, 8, 192], [4, 2048, 8, 192]]      |  bf16  |     1698.02      |      1820.26      |     1874.03      |     43633.41      |    4.12e+11     |   1.57e+06   |  0.00e+00  |   [3758096384]    |     [206158430208, 206158430208]     |   [536870912]    |       7.81e-02       |       3.61e-01       |       8.93e-02        |  3.52e+08  |    20.75%    |
