Test Case: H100PCIE_aten_add
|   M   |   N   |  B  |             input_shape              | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
|  256  | 16384 | N/A |     [[256, 16384], [256, 16384]]     | bf16  |       7.7        |       7.72        |       7.75       |       17.73        | 4.19e+06 | 1.26e+07 |      1.07%       |    163.41%    |
|  512  | 16384 | N/A |     [[512, 16384], [512, 16384]]     | bf16  |      30.75       |       30.88       |       31.0       |       33.46        | 8.39e+06 | 2.52e+07 |      0.53%       |    81.84%     |
| 1024  | 16384 | N/A |    [[1024, 16384], [1024, 16384]]    | bf16  |      57.55       |       57.61       |      57.68       |       64.91        | 1.68e+07 | 5.03e+07 |      0.57%       |    87.46%     |
| 2048  | 16384 | N/A |    [[2048, 16384], [2048, 16384]]    | bf16  |      109.57      |      109.67       |      109.77      |       127.83       | 3.36e+07 | 1.01e+08 |       0.6%       |    91.87%     |
| 4096  | 16384 | N/A |    [[4096, 16384], [4096, 16384]]    | bf16  |      214.46      |      214.64       |      214.79      |       253.66       | 6.71e+07 | 2.01e+08 |      0.61%       |    93.88%     |
| 8192  | 16384 | N/A |    [[8192, 16384], [8192, 16384]]    | bf16  |      425.76      |      426.08       |      426.3       |       505.32       | 1.34e+08 | 4.03e+08 |      0.62%       |    94.57%     |
| 16384 | 16384 | N/A |   [[16384, 16384], [16384, 16384]]   | bf16  |      847.48      |      869.95       |      906.17      |      1008.63       | 2.68e+08 | 8.05e+08 |      0.62%       |    95.02%     |
| 32768 | 16384 | N/A |   [[32768, 16384], [32768, 16384]]   | bf16  |     1690.89      |      1691.34      |     1691.79      |      2015.27       | 5.37e+08 | 1.61e+09 |      0.62%       |    95.25%     |
|  128  |  768  |  1  |    [[1, 128, 768], [1, 128, 768]]    | bf16  |       2.23       |       2.38        |       2.48       |        2.37        | 9.83e+04 | 2.95e+05 |      0.09%       |    13.22%     |
|  128  |  768  |  2  |    [[2, 128, 768], [2, 128, 768]]    | bf16  |       2.58       |       2.61        |       2.64       |        2.74        | 1.97e+05 | 5.90e+05 |      0.15%       |    22.86%     |
|  128  |  768  |  4  |    [[4, 128, 768], [4, 128, 768]]    | bf16  |       2.84       |        2.9        |       2.98       |        3.47        | 3.93e+05 | 1.18e+06 |      0.27%       |    41.54%     |
|  128  |  768  |  8  |    [[8, 128, 768], [8, 128, 768]]    | bf16  |       3.35       |       3.37        |       3.38       |        4.95        | 7.86e+05 | 2.36e+06 |      0.46%       |    70.43%     |
|  128  |  768  | 16  |   [[16, 128, 768], [16, 128, 768]]   | bf16  |       4.32       |       4.35        |       4.38       |        7.9         | 1.57e+06 | 4.72e+06 |      0.71%       |    109.23%    |
|  128  |  768  | 32  |   [[32, 128, 768], [32, 128, 768]]   | bf16  |       6.72       |       6.76        |       6.8        |        13.8        | 3.15e+06 | 9.44e+06 |      0.92%       |    140.43%    |
| 1024  |  768  |  1  |   [[1, 1024, 768], [1, 1024, 768]]   | bf16  |       3.54       |       3.56        |       3.58       |        4.95        | 7.86e+05 | 2.36e+06 |      0.44%       |    66.65%     |
| 1024  |  768  |  2  |   [[2, 1024, 768], [2, 1024, 768]]   | bf16  |       4.33       |       4.34        |       4.36       |        7.9         | 1.57e+06 | 4.72e+06 |      0.71%       |    108.97%    |
| 1024  |  768  |  4  |   [[4, 1024, 768], [4, 1024, 768]]   | bf16  |       6.35       |       6.37        |       6.39       |        13.8        | 3.15e+06 | 9.44e+06 |      0.97%       |    148.62%    |
| 1024  |  768  |  8  |   [[8, 1024, 768], [8, 1024, 768]]   | bf16  |      21.33       |       21.43       |      21.53       |       25.59        | 6.29e+06 | 1.89e+07 |      0.58%       |    88.49%     |
| 1024  |  768  | 16  |  [[16, 1024, 768], [16, 1024, 768]]  | bf16  |      44.75       |       44.77       |       44.8       |       49.19        | 1.26e+07 | 3.77e+07 |      0.55%       |    84.35%     |
| 1024  |  768  | 32  |  [[32, 1024, 768], [32, 1024, 768]]  | bf16  |      84.02       |       84.11       |       84.2       |       96.37        | 2.52e+07 | 7.55e+07 |      0.59%       |    89.86%     |
| 4096  |  768  |  1  |   [[1, 4096, 768], [1, 4096, 768]]   | bf16  |       6.33       |       6.34        |       6.36       |        13.8        | 3.15e+06 | 9.44e+06 |      0.97%       |    149.09%    |
| 4096  |  768  |  2  |   [[2, 4096, 768], [2, 4096, 768]]   | bf16  |      20.89       |       21.05       |      21.19       |       25.59        | 6.29e+06 | 1.89e+07 |      0.59%       |    90.35%     |
| 4096  |  768  |  4  |   [[4, 4096, 768], [4, 4096, 768]]   | bf16  |      44.26       |       44.4        |      44.53       |       49.19        | 1.26e+07 | 3.77e+07 |      0.56%       |    85.29%     |
| 4096  |  768  |  8  |   [[8, 4096, 768], [8, 4096, 768]]   | bf16  |       83.9       |       84.01       |      84.11       |       96.37        | 2.52e+07 | 7.55e+07 |      0.59%       |    89.99%     |
| 4096  |  768  | 16  |  [[16, 4096, 768], [16, 4096, 768]]  | bf16  |      162.72      |      162.82       |      162.91      |       190.74       | 5.03e+07 | 1.51e+08 |      0.61%       |    92.79%     |
| 4096  |  768  | 32  |  [[32, 4096, 768], [32, 4096, 768]]  | bf16  |      319.84      |      319.94       |      320.03      |       379.49       | 1.01e+08 | 3.02e+08 |      0.62%       |    94.42%     |
|  128  | 4096  |  1  |   [[1, 128, 4096], [1, 128, 4096]]   | bf16  |       2.89       |       2.97        |       3.03       |        3.97        | 5.24e+05 | 1.57e+06 |      0.36%       |    54.42%     |
|  128  | 4096  |  2  |   [[2, 128, 4096], [2, 128, 4096]]   | bf16  |       3.67       |        3.7        |       3.73       |        5.93        | 1.05e+06 | 3.15e+06 |      0.56%       |    85.71%     |
|  128  | 4096  |  4  |   [[4, 128, 4096], [4, 128, 4096]]   | bf16  |       5.19       |       5.21        |       5.22       |        9.86        | 2.10e+06 | 6.29e+06 |      0.79%       |    121.22%    |
|  128  | 4096  |  8  |   [[8, 128, 4096], [8, 128, 4096]]   | bf16  |       8.13       |       8.15        |       8.16       |       17.73        | 4.19e+06 | 1.26e+07 |      1.01%       |    154.77%    |
|  128  | 4096  | 16  |  [[16, 128, 4096], [16, 128, 4096]]  | bf16  |       31.1       |       31.25       |      31.42       |       33.46        | 8.39e+06 | 2.52e+07 |      0.53%       |    80.92%     |
|  128  | 4096  | 32  |  [[32, 128, 4096], [32, 128, 4096]]  | bf16  |      57.84       |       58.05       |      58.24       |       64.91        | 1.68e+07 | 5.03e+07 |      0.57%       |    87.02%     |
| 1024  | 4096  |  1  |  [[1, 1024, 4096], [1, 1024, 4096]]  | bf16  |       8.06       |       8.08        |       8.11       |       17.73        | 4.19e+06 | 1.26e+07 |      1.02%       |    156.12%    |
| 1024  | 4096  |  2  |  [[2, 1024, 4096], [2, 1024, 4096]]  | bf16  |      31.15       |       31.25       |      31.33       |       33.46        | 8.39e+06 | 2.52e+07 |      0.53%       |    80.79%     |
| 1024  | 4096  |  4  |  [[4, 1024, 4096], [4, 1024, 4096]]  | bf16  |      57.89       |       58.02       |      58.15       |       64.91        | 1.68e+07 | 5.03e+07 |      0.57%       |    86.94%     |
| 1024  | 4096  |  8  |  [[8, 1024, 4096], [8, 1024, 4096]]  | bf16  |      109.96      |      110.07       |      110.18      |       127.83       | 3.36e+07 | 1.01e+08 |       0.6%       |    91.55%     |
| 1024  | 4096  | 16  | [[16, 1024, 4096], [16, 1024, 4096]] | bf16  |      214.93      |      215.06       |      215.17      |       253.66       | 6.71e+07 | 2.01e+08 |      0.61%       |    93.67%     |
| 1024  | 4096  | 32  | [[32, 1024, 4096], [32, 1024, 4096]] | bf16  |      425.97      |      426.09       |      426.19      |       505.32       | 1.34e+08 | 4.03e+08 |      0.62%       |    94.53%     |
| 4096  | 4096  |  1  |  [[1, 4096, 4096], [1, 4096, 4096]]  | bf16  |      56.15       |       57.11       |      57.74       |       64.91        | 1.68e+07 | 5.03e+07 |      0.59%       |    89.64%     |
| 4096  | 4096  |  2  |  [[2, 4096, 4096], [2, 4096, 4096]]  | bf16  |      109.59      |      109.66       |      109.73      |       127.83       | 3.36e+07 | 1.01e+08 |       0.6%       |    91.85%     |
| 4096  | 4096  |  4  |  [[4, 4096, 4096], [4, 4096, 4096]]  | bf16  |      214.65      |      214.71       |      214.78      |       253.66       | 6.71e+07 | 2.01e+08 |      0.61%       |    93.79%     |
| 4096  | 4096  |  8  |  [[8, 4096, 4096], [8, 4096, 4096]]  | bf16  |      426.01      |      426.18       |      426.39      |       505.32       | 1.34e+08 | 4.03e+08 |      0.62%       |    94.52%     |
| 4096  | 4096  | 16  | [[16, 4096, 4096], [16, 4096, 4096]] | bf16  |      847.54      |       847.7       |      847.87      |      1008.63       | 2.68e+08 | 8.05e+08 |      0.62%       |    95.02%     |
| 4096  | 4096  | 32  | [[32, 4096, 4096], [32, 4096, 4096]] | bf16  |     1691.01      |      1691.38      |     1691.78      |      2015.27       | 5.37e+08 | 1.61e+09 |      0.62%       |    95.25%     |
|  128  | 8192  |  1  |   [[1, 128, 8192], [1, 128, 8192]]   | bf16  |       3.29       |       3.55        |       3.72       |        5.93        | 1.05e+06 | 3.15e+06 |      0.62%       |    95.61%     |
|  128  | 8192  |  2  |   [[2, 128, 8192], [2, 128, 8192]]   | bf16  |       5.0        |       5.02        |       5.03       |        9.86        | 2.10e+06 | 6.29e+06 |      0.82%       |    125.83%    |
|  128  | 8192  |  4  |   [[4, 128, 8192], [4, 128, 8192]]   | bf16  |       7.71       |       7.75        |       7.79       |       17.73        | 4.19e+06 | 1.26e+07 |      1.07%       |    163.2%     |
|  128  | 8192  |  8  |   [[8, 128, 8192], [8, 128, 8192]]   | bf16  |      30.81       |       30.95       |      31.06       |       33.46        | 8.39e+06 | 2.52e+07 |      0.53%       |    81.68%     |
|  128  | 8192  | 16  |  [[16, 128, 8192], [16, 128, 8192]]  | bf16  |      57.88       |       57.99       |       58.1       |       64.91        | 1.68e+07 | 5.03e+07 |      0.57%       |    86.96%     |
|  128  | 8192  | 32  |  [[32, 128, 8192], [32, 128, 8192]]  | bf16  |      109.96      |      110.11       |      110.24      |       127.83       | 3.36e+07 | 1.01e+08 |       0.6%       |    91.55%     |
| 1024  | 8192  |  1  |  [[1, 1024, 8192], [1, 1024, 8192]]  | bf16  |      31.28       |       31.36       |      31.44       |       33.46        | 8.39e+06 | 2.52e+07 |      0.53%       |    80.45%     |
| 1024  | 8192  |  2  |  [[2, 1024, 8192], [2, 1024, 8192]]  | bf16  |      57.52       |       57.66       |       57.8       |       64.91        | 1.68e+07 | 5.03e+07 |      0.57%       |     87.5%     |
| 1024  | 8192  |  4  |  [[4, 1024, 8192], [4, 1024, 8192]]  | bf16  |      109.54      |      109.74       |      109.88      |       127.83       | 3.36e+07 | 1.01e+08 |       0.6%       |     91.9%     |
| 1024  | 8192  |  8  |  [[8, 1024, 8192], [8, 1024, 8192]]  | bf16  |      214.66      |      214.73       |      214.81      |       253.66       | 6.71e+07 | 2.01e+08 |      0.61%       |    93.79%     |
| 1024  | 8192  | 16  | [[16, 1024, 8192], [16, 1024, 8192]] | bf16  |      425.99      |      440.49       |      463.88      |       505.32       | 1.34e+08 | 4.03e+08 |      0.62%       |    94.52%     |
| 1024  | 8192  | 32  | [[32, 1024, 8192], [32, 1024, 8192]] | bf16  |      846.63      |      847.35       |      847.85      |      1008.63       | 2.68e+08 | 8.05e+08 |      0.62%       |    95.12%     |
| 4096  | 8192  |  1  |  [[1, 4096, 8192], [1, 4096, 8192]]  | bf16  |      109.62      |      109.75       |      109.88      |       127.83       | 3.36e+07 | 1.01e+08 |       0.6%       |    91.83%     |
| 4096  | 8192  |  2  |  [[2, 4096, 8192], [2, 4096, 8192]]  | bf16  |      214.65      |      214.72       |      214.79      |       253.66       | 6.71e+07 | 2.01e+08 |      0.61%       |    93.79%     |
| 4096  | 8192  |  4  |  [[4, 4096, 8192], [4, 4096, 8192]]  | bf16  |      425.92      |       426.1       |      426.31      |       505.32       | 1.34e+08 | 4.03e+08 |      0.62%       |    94.54%     |
| 4096  | 8192  |  8  |  [[8, 4096, 8192], [8, 4096, 8192]]  | bf16  |      847.16      |      847.63       |      848.08      |      1008.63       | 2.68e+08 | 8.05e+08 |      0.62%       |    95.06%     |
| 4096  | 8192  | 16  | [[16, 4096, 8192], [16, 4096, 8192]] | bf16  |      1690.9      |      1691.17      |     1691.41      |      2015.27       | 5.37e+08 | 1.61e+09 |      0.62%       |    95.25%     |
| 4096  | 8192  | 32  | [[32, 4096, 8192], [32, 4096, 8192]] | bf16  |     3377.09      |      3378.14      |     3379.05      |      4028.53       | 1.07e+09 | 3.22e+09 |      0.62%       |    95.38%     |
