test case : H20SXM_flash_attn::flash_attn.flash_attn_qkvpacked_func
|  causal  |  deterministic  |  dropout_p  |  softmax_scale  |   window_size   |   M    |        input_shape         | dtype  | duration_min(us) | duration_mean(us) | duration_max(us) | latency_value(us) | flops_1D |      flops_2D      | flops_SFU | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU |     io     | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU | io_efficient |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  512   |    [[8, 512, 3, 4, 64]]    |  bf16  |      35.39       |       35.42       |      35.46       |       2.01        |  [896]   |   [16384, 16384]   |   [128]   |      1.17e-06      |      7.04e-06      |      2.40e-06       |  1.69e+04  |       0.00%        |       0.00%        |        0.00%        |    0.02%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  512   |   [[16, 512, 3, 4, 64]]    |  bf16  |      51.68       |       52.22       |      52.49       |       2.02        |  [1792]  |   [32768, 32768]   |   [256]   |      1.60e-06      |      9.64e-06      |      3.28e-06       |  3.33e+04  |       0.00%        |       0.00%        |        0.00%        |    0.03%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  512   |   [[32, 512, 3, 4, 64]]    |  bf16  |      84.78       |       85.20       |      85.54       |       2.04        |  [3584]  |   [65536, 65536]   |   [512]   |      1.95e-06      |      1.18e-05      |      4.00e-06       |  6.60e+04  |       0.00%        |       0.00%        |        0.00%        |    0.04%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[1, 1024, 3, 4, 64]]    |  bf16  |      25.15       |       25.21       |      25.26       |       2.00        |  [112]   |    [2048, 2048]    |   [16]    |      2.05e-07      |      1.24e-06      |      4.22e-07       |  2.56e+03  |       0.00%        |       0.00%        |        0.00%        |    0.01%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[2, 1024, 3, 4, 64]]    |  bf16  |      37.80       |       37.85       |      37.88       |       2.00        |  [224]   |    [4096, 4096]    |   [32]    |      2.73e-07      |      1.65e-06      |      5.61e-07       |  4.61e+03  |       0.00%        |       0.00%        |        0.00%        |    0.01%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[4, 1024, 3, 4, 64]]    |  bf16  |      63.05       |       63.11       |      63.18       |       2.01        |  [448]   |    [8192, 8192]    |   [64]    |      3.27e-07      |      1.98e-06      |      6.73e-07       |  8.70e+03  |       0.00%        |       0.00%        |        0.00%        |    0.01%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[8, 1024, 3, 4, 64]]    |  bf16  |      91.32       |       92.24       |      92.89       |       2.01        |  [896]   |   [16384, 16384]   |   [128]   |      4.52e-07      |      2.73e-06      |      9.29e-07       |  1.69e+04  |       0.00%        |       0.00%        |        0.00%        |    0.01%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[16, 1024, 3, 4, 64]]   |  bf16  |      149.13      |      149.77       |      150.33      |       2.02        |  [1792]  |   [32768, 32768]   |   [256]   |      5.53e-07      |      3.34e-06      |      1.14e-06       |  3.33e+04  |       0.00%        |       0.00%        |        0.00%        |    0.01%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[32, 1024, 3, 4, 64]]   |  bf16  |      265.94      |      266.37       |      267.16      |       2.04        |  [3584]  |   [65536, 65536]   |   [512]   |      6.20e-07      |      3.75e-06      |      1.28e-06       |  6.60e+04  |       0.00%        |       0.00%        |        0.00%        |    0.01%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |     [[1, 1, 3, 8, 64]]     |  bf16  |       8.34       |       8.38        |       8.42       |       2.00        |  [448]   |    [8192, 8192]    |   [64]    |      2.47e-06      |      1.49e-05      |      5.09e-06       |  5.12e+03  |       0.00%        |       0.00%        |        0.00%        |    0.03%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |     [[2, 1, 3, 8, 64]]     |  bf16  |       8.35       |       8.37        |       8.42       |       2.01        |  [896]   |   [16384, 16384]   |   [128]   |      4.94e-06      |      2.98e-05      |      1.02e-05       |  9.22e+03  |       0.00%        |       0.00%        |        0.00%        |    0.06%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |     [[4, 1, 3, 8, 64]]     |  bf16  |       8.41       |       8.44        |       8.47       |       2.01        |  [1792]  |   [32768, 32768]   |   [256]   |      9.81e-06      |      5.92e-05      |      2.02e-05       |  1.74e+04  |       0.00%        |       0.01%        |        0.00%        |    0.10%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |     [[8, 1, 3, 8, 64]]     |  bf16  |       8.58       |       8.60        |       8.63       |       2.02        |  [3584]  |   [65536, 65536]   |   [512]   |      1.92e-05      |      1.16e-04      |      3.96e-05       |  3.38e+04  |       0.00%        |       0.01%        |        0.00%        |    0.20%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |    [[16, 1, 3, 8, 64]]     |  bf16  |      12.14       |       12.16       |      12.19       |       2.04        |  [7168]  |  [131072, 131072]  |  [1024]   |      2.72e-05      |      1.64e-04      |      5.59e-05       |  6.66e+04  |       0.00%        |       0.02%        |        0.01%        |    0.27%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |    [[32, 1, 3, 8, 64]]     |  bf16  |      21.12       |       21.15       |      21.18       |       2.08        | [14336]  |  [262144, 262144]  |  [2048]   |      3.12e-05      |      1.89e-04      |      6.43e-05       |  1.32e+05  |       0.00%        |       0.02%        |        0.01%        |    0.31%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |     [[1, 4, 3, 8, 64]]     |  bf16  |       8.58       |       8.61        |       8.63       |       2.00        |  [448]   |    [8192, 8192]    |   [64]    |      2.40e-06      |      1.45e-05      |      4.94e-06       |  5.12e+03  |       0.00%        |       0.00%        |        0.00%        |    0.03%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |     [[2, 4, 3, 8, 64]]     |  bf16  |       8.52       |       8.54        |       8.59       |       2.01        |  [896]   |   [16384, 16384]   |   [128]   |      4.84e-06      |      2.92e-05      |      9.96e-06       |  9.22e+03  |       0.00%        |       0.00%        |        0.00%        |    0.05%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |     [[4, 4, 3, 8, 64]]     |  bf16  |       8.59       |       8.63        |       8.69       |       2.01        |  [1792]  |   [32768, 32768]   |   [256]   |      9.60e-06      |      5.80e-05      |      1.97e-05       |  1.74e+04  |       0.00%        |       0.01%        |        0.00%        |    0.10%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |     [[8, 4, 3, 8, 64]]     |  bf16  |       8.76       |       8.81        |       8.84       |       2.02        |  [3584]  |   [65536, 65536]   |   [512]   |      1.88e-05      |      1.14e-04      |      3.87e-05       |  3.38e+04  |       0.00%        |       0.01%        |        0.00%        |    0.19%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |    [[16, 4, 3, 8, 64]]     |  bf16  |      12.33       |       12.36       |      12.39       |       2.04        |  [7168]  |  [131072, 131072]  |  [1024]   |      2.67e-05      |      1.62e-04      |      5.50e-05       |  6.66e+04  |       0.00%        |       0.02%        |        0.01%        |    0.27%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |    [[32, 4, 3, 8, 64]]     |  bf16  |      21.11       |       21.16       |      21.20       |       2.08        | [14336]  |  [262144, 262144]  |  [2048]   |      3.13e-05      |      1.89e-04      |      6.43e-05       |  1.32e+05  |       0.00%        |       0.02%        |        0.01%        |    0.31%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   8    |     [[1, 8, 3, 8, 64]]     |  bf16  |       8.57       |       8.61        |       8.64       |       2.00        |  [448]   |    [8192, 8192]    |   [64]    |      2.41e-06      |      1.45e-05      |      4.95e-06       |  5.12e+03  |       0.00%        |       0.00%        |        0.00%        |    0.03%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   8    |     [[2, 8, 3, 8, 64]]     |  bf16  |       8.48       |       8.50        |       8.54       |       2.01        |  [896]   |   [16384, 16384]   |   [128]   |      4.86e-06      |      2.94e-05      |      1.00e-05       |  9.22e+03  |       0.00%        |       0.00%        |        0.00%        |    0.05%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   8    |     [[4, 8, 3, 8, 64]]     |  bf16  |       8.58       |       8.61        |       8.67       |       2.01        |  [1792]  |   [32768, 32768]   |   [256]   |      9.61e-06      |      5.81e-05      |      1.98e-05       |  1.74e+04  |       0.00%        |       0.01%        |        0.00%        |    0.10%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   8    |     [[8, 8, 3, 8, 64]]     |  bf16  |       8.76       |       8.80        |       8.84       |       2.02        |  [3584]  |   [65536, 65536]   |   [512]   |      1.88e-05      |      1.14e-04      |      3.87e-05       |  3.38e+04  |       0.00%        |       0.01%        |        0.00%        |    0.19%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   8    |    [[16, 8, 3, 8, 64]]     |  bf16  |      12.32       |       12.36       |      12.41       |       2.04        |  [7168]  |  [131072, 131072]  |  [1024]   |      2.68e-05      |      1.62e-04      |      5.51e-05       |  6.66e+04  |       0.00%        |       0.02%        |        0.01%        |    0.27%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   8    |    [[32, 8, 3, 8, 64]]     |  bf16  |      21.06       |       21.10       |      21.12       |       2.08        | [14336]  |  [262144, 262144]  |  [2048]   |      3.13e-05      |      1.89e-04      |      6.44e-05       |  1.32e+05  |       0.00%        |       0.02%        |        0.01%        |    0.31%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   16   |    [[1, 16, 3, 8, 64]]     |  bf16  |       8.61       |       8.63        |       8.67       |       2.00        |  [448]   |    [8192, 8192]    |   [64]    |      2.39e-06      |      1.45e-05      |      4.92e-06       |  5.12e+03  |       0.00%        |       0.00%        |        0.00%        |    0.03%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   16   |    [[2, 16, 3, 8, 64]]     |  bf16  |       8.54       |       8.58        |       8.63       |       2.01        |  [896]   |   [16384, 16384]   |   [128]   |      4.83e-06      |      2.92e-05      |      9.94e-06       |  9.22e+03  |       0.00%        |       0.00%        |        0.00%        |    0.05%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   16   |    [[4, 16, 3, 8, 64]]     |  bf16  |       8.64       |       8.66        |       8.69       |       2.01        |  [1792]  |   [32768, 32768]   |   [256]   |      9.54e-06      |      5.76e-05      |      1.96e-05       |  1.74e+04  |       0.00%        |       0.01%        |        0.00%        |    0.10%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   16   |    [[8, 16, 3, 8, 64]]     |  bf16  |       8.81       |       8.86        |       8.88       |       2.02        |  [3584]  |   [65536, 65536]   |   [512]   |      1.87e-05      |      1.13e-04      |      3.85e-05       |  3.38e+04  |       0.00%        |       0.01%        |        0.00%        |    0.19%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   16   |    [[16, 16, 3, 8, 64]]    |  bf16  |      12.36       |       12.39       |      12.41       |       2.04        |  [7168]  |  [131072, 131072]  |  [1024]   |      2.67e-05      |      1.61e-04      |      5.49e-05       |  6.66e+04  |       0.00%        |       0.02%        |        0.01%        |    0.27%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   16   |    [[32, 16, 3, 8, 64]]    |  bf16  |      21.10       |       21.16       |      21.20       |       2.08        | [14336]  |  [262144, 262144]  |  [2048]   |      3.13e-05      |      1.89e-04      |      6.43e-05       |  1.32e+05  |       0.00%        |       0.02%        |        0.01%        |    0.31%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   32   |    [[1, 32, 3, 8, 64]]     |  bf16  |       8.63       |       8.65        |       8.68       |       2.00        |  [448]   |    [8192, 8192]    |   [64]    |      2.39e-06      |      1.44e-05      |      4.91e-06       |  5.12e+03  |       0.00%        |       0.00%        |        0.00%        |    0.03%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   32   |    [[2, 32, 3, 8, 64]]     |  bf16  |       8.58       |       8.59        |       8.64       |       2.01        |  [896]   |   [16384, 16384]   |   [128]   |      4.81e-06      |      2.90e-05      |      9.89e-06       |  9.22e+03  |       0.00%        |       0.00%        |        0.00%        |    0.05%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   32   |    [[4, 32, 3, 8, 64]]     |  bf16  |       8.65       |       8.67        |       8.72       |       2.01        |  [1792]  |   [32768, 32768]   |   [256]   |      9.53e-06      |      5.76e-05      |      1.96e-05       |  1.74e+04  |       0.00%        |       0.01%        |        0.00%        |    0.10%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   32   |    [[8, 32, 3, 8, 64]]     |  bf16  |       8.84       |       8.86        |       8.91       |       2.02        |  [3584]  |   [65536, 65536]   |   [512]   |      1.87e-05      |      1.13e-04      |      3.84e-05       |  3.38e+04  |       0.00%        |       0.01%        |        0.00%        |    0.19%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   32   |    [[16, 32, 3, 8, 64]]    |  bf16  |      12.42       |       12.46       |      12.55       |       2.04        |  [7168]  |  [131072, 131072]  |  [1024]   |      2.66e-05      |      1.60e-04      |      5.47e-05       |  6.66e+04  |       0.00%        |       0.02%        |        0.01%        |    0.27%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   32   |    [[32, 32, 3, 8, 64]]    |  bf16  |      21.23       |       21.28       |      21.33       |       2.08        | [14336]  |  [262144, 262144]  |  [2048]   |      3.11e-05      |      1.88e-04      |      6.39e-05       |  1.32e+05  |       0.00%        |       0.02%        |        0.01%        |    0.31%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |    [[1, 64, 3, 8, 64]]     |  bf16  |       8.71       |       8.75        |       8.79       |       2.00        |  [448]   |    [8192, 8192]    |   [64]    |      2.37e-06      |      1.43e-05      |      4.87e-06       |  5.12e+03  |       0.00%        |       0.00%        |        0.00%        |    0.03%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |    [[2, 64, 3, 8, 64]]     |  bf16  |       8.70       |       8.72        |       8.77       |       2.01        |  [896]   |   [16384, 16384]   |   [128]   |      4.74e-06      |      2.86e-05      |      9.75e-06       |  9.22e+03  |       0.00%        |       0.00%        |        0.00%        |    0.05%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |    [[4, 64, 3, 8, 64]]     |  bf16  |       8.80       |       8.82        |       8.85       |       2.01        |  [1792]  |   [32768, 32768]   |   [256]   |      9.38e-06      |      5.66e-05      |      1.93e-05       |  1.74e+04  |       0.00%        |       0.01%        |        0.00%        |    0.10%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |    [[8, 64, 3, 8, 64]]     |  bf16  |       9.00       |       9.03        |       9.07       |       2.02        |  [3584]  |   [65536, 65536]   |   [512]   |      1.83e-05      |      1.11e-04      |      3.77e-05       |  3.38e+04  |       0.00%        |       0.01%        |        0.00%        |    0.19%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |    [[16, 64, 3, 8, 64]]    |  bf16  |      12.59       |       12.62       |      12.67       |       2.04        |  [7168]  |  [131072, 131072]  |  [1024]   |      2.62e-05      |      1.58e-04      |      5.39e-05       |  6.66e+04  |       0.00%        |       0.02%        |        0.01%        |    0.26%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |    [[32, 64, 3, 8, 64]]    |  bf16  |      21.57       |       21.59       |      21.63       |       2.08        | [14336]  |  [262144, 262144]  |  [2048]   |      3.06e-05      |      1.85e-04      |      6.29e-05       |  1.32e+05  |       0.00%        |       0.02%        |        0.01%        |    0.31%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |    [[1, 128, 3, 8, 64]]    |  bf16  |       8.14       |       8.18        |       8.22       |       2.00        |  [448]   |    [8192, 8192]    |   [64]    |      2.53e-06      |      1.53e-05      |      5.21e-06       |  5.12e+03  |       0.00%        |       0.00%        |        0.00%        |    0.03%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |    [[2, 128, 3, 8, 64]]    |  bf16  |       8.10       |       8.13        |       8.15       |       2.01        |  [896]   |   [16384, 16384]   |   [128]   |      5.09e-06      |      3.07e-05      |      1.05e-05       |  9.22e+03  |       0.00%        |       0.00%        |        0.00%        |    0.06%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |    [[4, 128, 3, 8, 64]]    |  bf16  |       8.20       |       8.23        |       8.26       |       2.01        |  [1792]  |   [32768, 32768]   |   [256]   |      1.01e-05      |      6.07e-05      |      2.07e-05       |  1.74e+04  |       0.00%        |       0.01%        |        0.00%        |    0.11%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |    [[8, 128, 3, 8, 64]]    |  bf16  |       9.00       |       9.20        |       9.30       |       2.02        |  [3584]  |   [65536, 65536]   |   [512]   |      1.83e-05      |      1.11e-04      |      3.77e-05       |  3.38e+04  |       0.00%        |       0.01%        |        0.00%        |    0.19%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |   [[16, 128, 3, 8, 64]]    |  bf16  |      12.02       |       12.06       |      12.10       |       2.04        |  [7168]  |  [131072, 131072]  |  [1024]   |      2.75e-05      |      1.66e-04      |      5.65e-05       |  6.66e+04  |       0.00%        |       0.02%        |        0.01%        |    0.28%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |   [[32, 128, 3, 8, 64]]    |  bf16  |      20.48       |       20.52       |      20.55       |       2.08        | [14336]  |  [262144, 262144]  |  [2048]   |      3.22e-05      |      1.95e-04      |      6.63e-05       |  1.32e+05  |       0.00%        |       0.02%        |        0.01%        |    0.32%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  256   |    [[1, 256, 3, 8, 64]]    |  bf16  |      12.23       |       12.25       |      12.28       |       2.00        |  [448]   |    [8192, 8192]    |   [64]    |      1.69e-06      |      1.02e-05      |      3.47e-06       |  5.12e+03  |       0.00%        |       0.00%        |        0.00%        |    0.02%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  256   |    [[2, 256, 3, 8, 64]]    |  bf16  |      12.40       |       12.43       |      12.48       |       2.01        |  [896]   |   [16384, 16384]   |   [128]   |      3.32e-06      |      2.01e-05      |      6.84e-06       |  9.22e+03  |       0.00%        |       0.00%        |        0.00%        |    0.04%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  256   |    [[4, 256, 3, 8, 64]]    |  bf16  |      12.67       |       12.71       |      12.75       |       2.01        |  [1792]  |   [32768, 32768]   |   [256]   |      6.51e-06      |      3.93e-05      |      1.34e-05       |  1.74e+04  |       0.00%        |       0.00%        |        0.00%        |    0.07%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  256   |    [[8, 256, 3, 8, 64]]    |  bf16  |      19.89       |       19.92       |      19.97       |       2.02        |  [3584]  |   [65536, 65536]   |   [512]   |      8.29e-06      |      5.01e-05      |      1.71e-05       |  3.38e+04  |       0.00%        |       0.01%        |        0.00%        |    0.08%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  256   |   [[16, 256, 3, 8, 64]]    |  bf16  |      28.72       |       28.74       |      28.79       |       2.04        |  [7168]  |  [131072, 131072]  |  [1024]   |      1.15e-05      |      6.94e-05      |      2.36e-05       |  6.66e+04  |       0.00%        |       0.01%        |        0.00%        |    0.12%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  256   |   [[32, 256, 3, 8, 64]]    |  bf16  |      51.42       |       51.77       |      51.94       |       2.08        | [14336]  |  [262144, 262144]  |  [2048]   |      1.28e-05      |      7.75e-05      |      2.64e-05       |  1.32e+05  |       0.00%        |       0.01%        |        0.00%        |    0.13%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  512   |    [[1, 512, 3, 8, 64]]    |  bf16  |      17.34       |       17.38       |      17.43       |       2.00        |  [448]   |    [8192, 8192]    |   [64]    |      1.19e-06      |      7.18e-06      |      2.45e-06       |  5.12e+03  |       0.00%        |       0.00%        |        0.00%        |    0.01%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  512   |    [[2, 512, 3, 8, 64]]    |  bf16  |      20.97       |       20.99       |      21.03       |       2.01        |  [896]   |   [16384, 16384]   |   [128]   |      1.97e-06      |      1.19e-05      |      4.05e-06       |  9.22e+03  |       0.00%        |       0.00%        |        0.00%        |    0.02%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  512   |    [[4, 512, 3, 8, 64]]    |  bf16  |      35.47       |       35.52       |      35.54       |       2.01        |  [1792]  |   [32768, 32768]   |   [256]   |      2.33e-06      |      1.40e-05      |      4.78e-06       |  1.74e+04  |       0.00%        |       0.00%        |        0.00%        |    0.02%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  512   |    [[8, 512, 3, 8, 64]]    |  bf16  |      52.08       |       52.29       |      52.56       |       2.02        |  [3584]  |   [65536, 65536]   |   [512]   |      3.17e-06      |      1.91e-05      |      6.52e-06       |  3.38e+04  |       0.00%        |       0.00%        |        0.00%        |    0.03%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  512   |   [[16, 512, 3, 8, 64]]    |  bf16  |      84.70       |       85.05       |      85.51       |       2.04        |  [7168]  |  [131072, 131072]  |  [1024]   |      3.89e-06      |      2.35e-05      |      8.01e-06       |  6.66e+04  |       0.00%        |       0.00%        |        0.00%        |    0.04%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  512   |   [[32, 512, 3, 8, 64]]    |  bf16  |      153.05      |      153.31       |      153.52      |       2.08        | [14336]  |  [262144, 262144]  |  [2048]   |      4.31e-06      |      2.60e-05      |      8.87e-06       |  1.32e+05  |       0.00%        |       0.00%        |        0.00%        |    0.04%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[1, 1024, 3, 8, 64]]    |  bf16  |      37.84       |       37.88       |      37.95       |       2.00        |  [448]   |    [8192, 8192]    |   [64]    |      5.45e-07      |      3.29e-06      |      1.12e-06       |  5.12e+03  |       0.00%        |       0.00%        |        0.00%        |    0.01%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[2, 1024, 3, 8, 64]]    |  bf16  |      59.53       |       59.57       |      59.60       |       2.01        |  [896]   |   [16384, 16384]   |   [128]   |      6.93e-07      |      4.18e-06      |      1.42e-06       |  9.22e+03  |       0.00%        |       0.00%        |        0.00%        |    0.01%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[4, 1024, 3, 8, 64]]    |  bf16  |      91.07       |       91.99       |      92.64       |       2.01        |  [1792]  |   [32768, 32768]   |   [256]   |      9.06e-07      |      5.47e-06      |      1.86e-06       |  1.74e+04  |       0.00%        |       0.00%        |        0.00%        |    0.01%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[8, 1024, 3, 8, 64]]    |  bf16  |      148.27      |      149.63       |      150.32      |       2.02        |  [3584]  |   [65536, 65536]   |   [512]   |      1.11e-06      |      6.72e-06      |      2.29e-06       |  3.38e+04  |       0.00%        |       0.00%        |        0.00%        |    0.01%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[16, 1024, 3, 8, 64]]   |  bf16  |      265.88      |      266.27       |      266.99      |       2.04        |  [7168]  |  [131072, 131072]  |  [1024]   |      1.24e-06      |      7.49e-06      |      2.55e-06       |  6.66e+04  |       0.00%        |       0.00%        |        0.00%        |    0.01%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[32, 1024, 3, 8, 64]]   |  bf16  |      497.66      |      498.23       |      498.96      |       2.08        | [14336]  |  [262144, 262144]  |  [2048]   |      1.33e-06      |      8.01e-06      |      2.73e-06       |  1.32e+05  |       0.00%        |       0.00%        |        0.00%        |    0.01%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |    [[1, 1, 3, 32, 64]]     |  bf16  |       8.39       |       8.42        |       8.44       |       2.01        |  [7168]  |  [131072, 131072]  |  [1024]   |      3.93e-05      |      2.38e-04      |      8.09e-05       |  2.05e+04  |       0.00%        |       0.02%        |        0.01%        |    0.12%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |    [[2, 1, 3, 32, 64]]     |  bf16  |       8.56       |       8.58        |       8.64       |       2.02        | [14336]  |  [262144, 262144]  |  [2048]   |      7.71e-05      |      4.66e-04      |      1.59e-04       |  3.69e+04  |       0.01%        |       0.05%        |        0.02%        |    0.22%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |    [[4, 1, 3, 32, 64]]     |  bf16  |      12.13       |       12.16       |      12.19       |       2.04        | [28672]  |  [524288, 524288]  |  [4096]   |      1.09e-04      |      6.57e-04      |      2.24e-04       |  6.96e+04  |       0.01%        |       0.07%        |        0.02%        |    0.29%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |    [[8, 1, 3, 32, 64]]     |  bf16  |      21.14       |       21.19       |      21.23       |       2.08        | [57344]  | [1048576, 1048576] |  [8192]   |      1.25e-04      |      7.54e-04      |      2.57e-04       |  1.35e+05  |       0.01%        |       0.08%        |        0.03%        |    0.32%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |    [[16, 1, 3, 32, 64]]    |  bf16  |      34.55       |       34.62       |      34.68       |       2.17        | [114688] | [2097152, 2097152] |  [16384]  |      1.53e-04      |      9.23e-04      |      3.14e-04       |  2.66e+05  |       0.02%        |       0.09%        |        0.03%        |    0.39%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |    [[32, 1, 3, 32, 64]]    |  bf16  |      65.69       |       65.77       |      65.82       |       2.33        | [229376] | [4194304, 4194304] |  [32768]  |      1.61e-04      |      9.71e-04      |      3.31e-04       |  5.28e+05  |       0.02%        |       0.10%        |        0.03%        |    0.40%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |    [[1, 4, 3, 32, 64]]     |  bf16  |       8.57       |       8.61        |       8.70       |       2.01        |  [7168]  |  [131072, 131072]  |  [1024]   |      3.85e-05      |      2.33e-04      |      7.92e-05       |  2.05e+04  |       0.00%        |       0.02%        |        0.01%        |    0.12%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |    [[2, 4, 3, 32, 64]]     |  bf16  |       8.68       |       8.74        |       8.81       |       2.02        | [14336]  |  [262144, 262144]  |  [2048]   |      7.61e-05      |      4.59e-04      |      1.56e-04       |  3.69e+04  |       0.01%        |       0.05%        |        0.02%        |    0.21%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |    [[4, 4, 3, 32, 64]]     |  bf16  |      12.30       |       12.32       |      12.36       |       2.04        | [28672]  |  [524288, 524288]  |  [4096]   |      1.07e-04      |      6.48e-04      |      2.21e-04       |  6.96e+04  |       0.01%        |       0.06%        |        0.02%        |    0.28%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |    [[8, 4, 3, 32, 64]]     |  bf16  |      21.08       |       21.13       |      21.19       |       2.08        | [57344]  | [1048576, 1048576] |  [8192]   |      1.25e-04      |      7.56e-04      |      2.58e-04       |  1.35e+05  |       0.01%        |       0.08%        |        0.03%        |    0.32%     |
