test case : H20SXM_flash_attn::flash_attn.flash_attn_func
|  causal  |  deterministic  |  dropout_p  |  softmax_scale  |   window_size   |                            input_shape                            | dtype  | duration_min(us) | duration_mean(us) | duration_max(us) | latency_value(us) |  flops_1D   |          flops_2D          | flops_SFU  | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU |     io     | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU | io_efficient |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[4, 1, 8, 192], [4, 131072, 8, 192], [4, 131072, 8, 192]]     |  bf16  |     2526.97      |      2528.03      |     2529.63      |      4663.35      | [29360128]  |  [1610612736, 1610612736]  | [4194304]  |      5.35e-04      |      9.69e-03      |      1.10e-03       |  3.27e+09  |       0.05%        |       0.97%        |        0.11%        |    64.73%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[8, 1, 8, 192], [8, 131072, 8, 192], [8, 131072, 8, 192]]     |  bf16  |     4819.66      |      4820.65      |     4824.08      |      9324.69      | [58720256]  |  [3221225472, 3221225472]  | [8388608]  |      5.61e-04      |      1.02e-02      |      1.15e-03       |  6.49e+09  |       0.06%        |       1.02%        |        0.12%        |    67.36%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[1, 1, 32, 192], [1, 2048, 8, 192], [1, 2048, 8, 192]]      |  bf16  |      22.17       |       22.20       |      22.26       |     18647.38      |  [458752]   |    [25165824, 25165824]    |  [65536]   |      9.52e-04      |      1.73e-02      |      1.96e-03       |  5.11e+07  |       0.10%        |       1.73%        |        0.20%        |   115.34%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[2, 1, 32, 192], [2, 2048, 8, 192], [2, 2048, 8, 192]]      |  bf16  |      36.94       |       36.97       |      37.01       |     37292.76      |  [917504]   |    [50331648, 50331648]    |  [131072]  |      1.14e-03      |      2.07e-02      |      2.35e-03       |  1.01e+08  |       0.11%        |       2.07%        |        0.24%        |   137.38%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[4, 1, 32, 192], [4, 2048, 8, 192], [4, 2048, 8, 192]]      |  bf16  |      54.43       |       54.50       |      54.58       |     18647.38      |  [1835008]  |   [100663296, 100663296]   |  [262144]  |      1.55e-03      |      2.81e-02      |      3.19e-03       |  2.02e+08  |       0.16%        |       2.81%        |        0.32%        |   185.75%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[8, 1, 32, 192], [8, 2048, 8, 192], [8, 2048, 8, 192]]      |  bf16  |      99.41       |       99.54       |      99.62       |     37292.76      |  [3670016]  |   [201326592, 201326592]   |  [524288]  |      1.70e-03      |      3.08e-02      |      3.50e-03       |  4.04e+08  |       0.17%        |       3.08%        |        0.35%        |   203.02%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[1, 1, 32, 192], [1, 4096, 8, 192], [1, 4096, 8, 192]]      |  bf16  |      33.70       |       33.75       |      33.82       |     74583.53      |  [917504]   |    [50331648, 50331648]    |  [131072]  |      1.25e-03      |      2.27e-02      |      2.58e-03       |  1.02e+08  |       0.13%        |       2.27%        |        0.26%        |   151.73%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[2, 1, 32, 192], [2, 4096, 8, 192], [2, 4096, 8, 192]]      |  bf16  |      55.08       |       55.15       |      55.19       |     74583.53      |  [1835008]  |   [100663296, 100663296]   |  [262144]  |      1.53e-03      |      2.78e-02      |      3.15e-03       |  2.03e+08  |       0.15%        |       2.78%        |        0.32%        |   184.24%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[4, 1, 32, 192], [4, 4096, 8, 192], [4, 4096, 8, 192]]      |  bf16  |      99.82       |       99.89       |      99.94       |      293.33       |  [3670016]  |   [201326592, 201326592]   |  [524288]  |      1.69e-03      |      3.07e-02      |      3.48e-03       |  4.04e+08  |       0.17%        |       3.07%        |        0.35%        |   202.52%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[8, 1, 32, 192], [8, 4096, 8, 192], [8, 4096, 8, 192]]      |  bf16  |      179.28      |      179.55       |      179.85      |      584.67       |  [7340032]  |   [402653184, 402653184]   | [1048576]  |      1.88e-03      |      3.41e-02      |      3.88e-03       |  8.07e+08  |       0.19%        |       3.41%        |        0.39%        |   225.09%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[1, 1, 32, 192], [1, 8192, 8, 192], [1, 8192, 8, 192]]      |  bf16  |      51.95       |       52.01       |      52.04       |      1167.34      |  [1835008]  |   [100663296, 100663296]   |  [262144]  |      1.63e-03      |      2.95e-02      |      3.34e-03       |  2.04e+08  |       0.16%        |       2.95%        |        0.33%        |   196.82%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[2, 1, 32, 192], [2, 8192, 8, 192], [2, 8192, 8, 192]]      |  bf16  |      95.83       |       95.90       |      95.95       |      2332.67      |  [3670016]  |   [201326592, 201326592]   |  [524288]  |      1.76e-03      |      3.19e-02      |      3.63e-03       |  4.06e+08  |       0.18%        |       3.19%        |        0.36%        |   211.75%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[4, 1, 32, 192], [4, 8192, 8, 192], [4, 8192, 8, 192]]      |  bf16  |      181.33      |      181.62       |      181.94      |      1167.34      |  [7340032]  |   [402653184, 402653184]   | [1048576]  |      1.86e-03      |      3.38e-02      |      3.83e-03       |  8.09e+08  |       0.19%        |       3.38%        |        0.38%        |   222.95%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[8, 1, 32, 192], [8, 8192, 8, 192], [8, 8192, 8, 192]]      |  bf16  |      327.38      |      327.63       |      327.76      |      2332.67      | [14680064]  |   [805306368, 805306368]   | [2097152]  |      2.06e-03      |      3.74e-02      |      4.25e-03       |  1.61e+09  |       0.21%        |       3.74%        |        0.42%        |   246.49%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[1, 1, 32, 192], [1, 16384, 8, 192], [1, 16384, 8, 192]]     |  bf16  |      98.09       |       98.17       |      98.26       |      4663.35      |  [3670016]  |   [201326592, 201326592]   |  [524288]  |      1.72e-03      |      3.12e-02      |      3.54e-03       |  4.09e+08  |       0.17%        |       3.12%        |        0.35%        |   208.47%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[2, 1, 32, 192], [2, 16384, 8, 192], [2, 16384, 8, 192]]     |  bf16  |      175.98      |      176.13       |      176.24      |      9324.69      |  [7340032]  |   [402653184, 402653184]   | [1048576]  |      1.92e-03      |      3.48e-02      |      3.95e-03       |  8.12e+08  |       0.19%        |       3.48%        |        0.39%        |   230.61%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[4, 1, 32, 192], [4, 16384, 8, 192], [4, 16384, 8, 192]]     |  bf16  |      334.96      |      335.06       |      335.13      |      4663.35      | [14680064]  |   [805306368, 805306368]   | [2097152]  |      2.02e-03      |      3.65e-02      |      4.15e-03       |  1.62e+09  |       0.20%        |       3.65%        |        0.41%        |   241.37%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[8, 1, 32, 192], [8, 16384, 8, 192], [8, 16384, 8, 192]]     |  bf16  |      622.56      |      622.91       |      623.17      |      9324.69      | [29360128]  |  [1610612736, 1610612736]  | [4194304]  |      2.17e-03      |      3.93e-02      |      4.46e-03       |  3.23e+09  |       0.22%        |       3.93%        |        0.45%        |   259.23%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[1, 1, 32, 192], [1, 32768, 8, 192], [1, 32768, 8, 192]]     |  bf16  |      190.27      |      190.34       |      190.44      |     18647.38      |  [7340032]  |   [402653184, 402653184]   | [1048576]  |      1.78e-03      |      3.22e-02      |      3.65e-03       |  8.18e+08  |       0.18%        |       3.22%        |        0.37%        |   214.94%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[2, 1, 32, 192], [2, 32768, 8, 192], [2, 32768, 8, 192]]     |  bf16  |      333.68      |      333.72       |      333.77      |     37292.76      | [14680064]  |   [805306368, 805306368]   | [2097152]  |      2.02e-03      |      3.67e-02      |      4.17e-03       |  1.62e+09  |       0.20%        |       3.67%        |        0.42%        |   243.23%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[4, 1, 32, 192], [4, 32768, 8, 192], [4, 32768, 8, 192]]     |  bf16  |      643.24      |      643.93       |      644.24      |     18647.38      | [29360128]  |  [1610612736, 1610612736]  | [4194304]  |      2.10e-03      |      3.81e-02      |      4.32e-03       |  3.23e+09  |       0.21%        |       3.81%        |        0.43%        |   251.38%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[8, 1, 32, 192], [8, 32768, 8, 192], [8, 32768, 8, 192]]     |  bf16  |     1229.69      |      1230.62      |     1231.18      |     37292.76      | [58720256]  |  [3221225472, 3221225472]  | [8388608]  |      2.20e-03      |      3.98e-02      |      4.52e-03       |  6.46e+09  |       0.22%        |       3.98%        |        0.45%        |   262.47%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[1, 1, 32, 192], [1, 65536, 8, 192], [1, 65536, 8, 192]]     |  bf16  |      360.68      |      360.84       |      360.93      |     74583.53      | [14680064]  |   [805306368, 805306368]   | [2097152]  |      1.87e-03      |      3.39e-02      |      3.85e-03       |  1.64e+09  |       0.19%        |       3.39%        |        0.39%        |   226.76%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[2, 1, 32, 192], [2, 65536, 8, 192], [2, 65536, 8, 192]]     |  bf16  |      654.21      |      654.33       |      654.49      |     74583.53      | [29360128]  |  [1610612736, 1610612736]  | [4194304]  |      2.07e-03      |      3.74e-02      |      4.25e-03       |  3.25e+09  |       0.21%        |       3.74%        |        0.42%        |   248.12%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[4, 1, 32, 192], [4, 65536, 8, 192], [4, 65536, 8, 192]]     |  bf16  |     1271.60      |      1272.31      |     1273.14      |      1167.34      | [58720256]  |  [3221225472, 3221225472]  | [8388608]  |      2.13e-03      |      3.85e-02      |      4.37e-03       |  6.47e+09  |       0.21%        |       3.85%        |        0.44%        |   254.31%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[8, 1, 32, 192], [8, 65536, 8, 192], [8, 65536, 8, 192]]     |  bf16  |     2426.60      |      2427.21      |     2428.09      |      2332.67      | [117440512] |  [6442450944, 6442450944]  | [16777216] |      2.23e-03      |      4.04e-02      |      4.58e-03       |  1.29e+10  |       0.22%        |       4.04%        |        0.46%        |   266.02%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[1, 1, 32, 192], [1, 131072, 8, 192], [1, 131072, 8, 192]]    |  bf16  |      696.31      |      696.48       |      696.65      |      4663.35      | [29360128]  |  [1610612736, 1610612736]  | [4194304]  |      1.94e-03      |      3.52e-02      |      3.99e-03       |  3.27e+09  |       0.19%        |       3.52%        |        0.40%        |   234.92%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[2, 1, 32, 192], [2, 131072, 8, 192], [2, 131072, 8, 192]]    |  bf16  |     1294.24      |      1294.53      |     1294.82      |      9324.69      | [58720256]  |  [3221225472, 3221225472]  | [8388608]  |      2.09e-03      |      3.78e-02      |      4.30e-03       |  6.49e+09  |       0.21%        |       3.78%        |        0.43%        |   250.84%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[4, 1, 32, 192], [4, 131072, 8, 192], [4, 131072, 8, 192]]    |  bf16  |     2529.40      |      2529.83      |     2530.15      |      4663.35      | [117440512] |  [6442450944, 6442450944]  | [16777216] |      2.14e-03      |      3.87e-02      |      4.40e-03       |  1.29e+10  |       0.21%        |       3.87%        |        0.44%        |   255.70%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[8, 1, 32, 192], [8, 131072, 8, 192], [8, 131072, 8, 192]]    |  bf16  |     4823.38      |      4824.33      |     4826.89      |      9324.69      | [234881024] | [12884901888, 12884901888] | [33554432] |      2.24e-03      |      4.06e-02      |      4.61e-03       |  2.58e+10  |       0.22%        |       4.06%        |        0.46%        |   267.66%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[1, 1, 32, 192], [1, 2048, 32, 192], [1, 2048, 32, 192]]     |  bf16  |      54.16       |       54.22       |      54.29       |     18647.38      |  [458752]   |    [25165824, 25165824]    |  [65536]   |      3.90e-04      |      7.06e-03      |      8.02e-04       |  5.11e+07  |       0.04%        |       0.71%        |        0.08%        |    47.22%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[2, 1, 32, 192], [2, 2048, 32, 192], [2, 2048, 32, 192]]     |  bf16  |      99.03       |       99.09       |      99.15       |     37292.76      |  [917504]   |    [50331648, 50331648]    |  [131072]  |      4.26e-04      |      7.73e-03      |      8.77e-04       |  1.01e+08  |       0.04%        |       0.77%        |        0.09%        |    51.25%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[4, 1, 32, 192], [4, 2048, 32, 192], [4, 2048, 32, 192]]     |  bf16  |      358.80      |      358.88       |      358.99      |     18647.38      |  [1835008]  |   [100663296, 100663296]   |  [262144]  |      2.35e-04      |      4.27e-03      |      4.84e-04       |  2.02e+08  |       0.02%        |       0.43%        |        0.05%        |    28.18%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[8, 1, 32, 192], [8, 2048, 32, 192], [8, 2048, 32, 192]]     |  bf16  |      708.63      |      713.60       |      714.50      |     37292.76      |  [3670016]  |   [201326592, 201326592]   |  [524288]  |      2.38e-04      |      4.32e-03      |      4.90e-04       |  4.04e+08  |       0.02%        |       0.43%        |        0.05%        |    28.48%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[1, 1, 32, 192], [1, 4096, 32, 192], [1, 4096, 32, 192]]     |  bf16  |      98.90       |       98.99       |      99.08       |     74583.53      |  [917504]   |    [50331648, 50331648]    |  [131072]  |      4.27e-04      |      7.74e-03      |      8.78e-04       |  1.02e+08  |       0.04%        |       0.77%        |        0.09%        |    51.70%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[2, 1, 32, 192], [2, 4096, 32, 192], [2, 4096, 32, 192]]     |  bf16  |      177.68      |      177.85       |      178.00      |     74583.53      |  [1835008]  |   [100663296, 100663296]   |  [262144]  |      4.75e-04      |      8.61e-03      |      9.78e-04       |  2.03e+08  |       0.05%        |       0.86%        |        0.10%        |    57.11%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[4, 1, 32, 192], [4, 4096, 32, 192], [4, 4096, 32, 192]]     |  bf16  |      703.54      |      704.01       |      704.21      |       7.57        |  [3670016]  |   [201326592, 201326592]   |  [524288]  |      2.40e-04      |      4.35e-03      |      4.94e-04       |  4.04e+08  |       0.02%        |       0.44%        |        0.05%        |    28.74%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[8, 1, 32, 192], [8, 4096, 32, 192], [8, 4096, 32, 192]]     |  bf16  |     1403.10      |      1403.20      |     1403.34      |       12.82       |  [7340032]  |   [402653184, 402653184]   | [1048576]  |      2.41e-04      |      4.36e-03      |      4.95e-04       |  8.07e+08  |       0.02%        |       0.44%        |        0.05%        |    28.76%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[1, 1, 32, 192], [1, 8192, 32, 192], [1, 8192, 32, 192]]     |  bf16  |      179.73      |      180.00       |      180.20      |       23.31       |  [1835008]  |   [100663296, 100663296]   |  [262144]  |      4.70e-04      |      8.51e-03      |      9.67e-04       |  2.04e+08  |       0.05%        |       0.85%        |        0.10%        |    56.89%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[2, 1, 32, 192], [2, 8192, 32, 192], [2, 8192, 32, 192]]     |  bf16  |      324.84      |      324.92       |      325.01      |       44.29       |  [3670016]  |   [201326592, 201326592]   |  [524288]  |      5.20e-04      |      9.42e-03      |      1.07e-03       |  4.06e+08  |       0.05%        |       0.94%        |        0.11%        |    62.47%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[4, 1, 32, 192], [4, 8192, 32, 192], [4, 8192, 32, 192]]     |  bf16  |     1399.52      |      1399.62      |     1399.70      |       13.14       |  [7340032]  |   [402653184, 402653184]   | [1048576]  |      2.41e-04      |      4.37e-03      |      4.97e-04       |  8.09e+08  |       0.02%        |       0.44%        |        0.05%        |    28.89%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[8, 1, 32, 192], [8, 8192, 32, 192], [8, 8192, 32, 192]]     |  bf16  |     2792.02      |      2792.18      |     2792.36      |       23.63       | [14680064]  |   [805306368, 805306368]   | [2097152]  |      2.42e-04      |      4.38e-03      |      4.98e-04       |  1.61e+09  |       0.02%        |       0.44%        |        0.05%        |    28.90%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[1, 1, 32, 192], [1, 16384, 32, 192], [1, 16384, 32, 192]]    |  bf16  |      332.47      |      332.92       |      333.92      |       44.61       |  [3670016]  |   [201326592, 201326592]   |  [524288]  |      5.08e-04      |      9.21e-03      |      1.05e-03       |  4.09e+08  |       0.05%        |       0.92%        |        0.10%        |    61.51%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[2, 1, 32, 192], [2, 16384, 32, 192], [2, 16384, 32, 192]]    |  bf16  |      617.96      |      619.15       |      620.61      |       86.56       |  [7340032]  |   [402653184, 402653184]   | [1048576]  |      5.47e-04      |      9.91e-03      |      1.12e-03       |  8.12e+08  |       0.05%        |       0.99%        |        0.11%        |    65.67%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[4, 1, 32, 192], [4, 16384, 32, 192], [4, 16384, 32, 192]]    |  bf16  |     2787.89      |      2788.12      |     2788.81      |       24.28       | [14680064]  |   [805306368, 805306368]   | [2097152]  |      2.42e-04      |      4.39e-03      |      4.99e-04       |  1.62e+09  |       0.02%        |       0.44%        |        0.05%        |    29.00%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[8, 1, 32, 192], [8, 16384, 32, 192], [8, 16384, 32, 192]]    |  bf16  |     5569.72      |      5569.85      |     5569.94      |       45.26       | [29360128]  |  [1610612736, 1610612736]  | [4194304]  |      2.43e-04      |      4.40e-03      |      4.99e-04       |  3.23e+09  |       0.02%        |       0.44%        |        0.05%        |    28.98%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[1, 1, 32, 192], [1, 32768, 32, 192], [1, 32768, 32, 192]]    |  bf16  |      638.77      |      638.94       |      639.07      |       87.21       |  [7340032]  |   [402653184, 402653184]   | [1048576]  |      5.29e-04      |      9.58e-03      |      1.09e-03       |  8.18e+08  |       0.05%        |       0.96%        |        0.11%        |    64.02%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[2, 1, 32, 192], [2, 32768, 32, 192], [2, 32768, 32, 192]]    |  bf16  |     1230.00      |      1230.18      |     1230.47      |      171.10       | [14680064]  |   [805306368, 805306368]   | [2097152]  |      5.49e-04      |      9.95e-03      |      1.13e-03       |  1.62e+09  |       0.05%        |       1.00%        |        0.11%        |    65.99%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[4, 1, 32, 192], [4, 32768, 32, 192], [4, 32768, 32, 192]]    |  bf16  |     5614.11      |      5614.24      |     5614.34      |       46.57       | [29360128]  |  [1610612736, 1610612736]  | [4194304]  |      2.41e-04      |      4.36e-03      |      4.95e-04       |  3.23e+09  |       0.02%        |       0.44%        |        0.05%        |    28.80%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[8, 1, 32, 192], [8, 32768, 32, 192], [8, 32768, 32, 192]]    |  bf16  |     11218.40     |     11218.88      |     11219.09     |       88.51       | [58720256]  |  [3221225472, 3221225472]  | [8388608]  |      2.41e-04      |      4.37e-03      |      4.96e-04       |  6.46e+09  |       0.02%        |       0.44%        |        0.05%        |    28.77%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[1, 1, 32, 192], [1, 65536, 32, 192], [1, 65536, 32, 192]]    |  bf16  |     1270.87      |      1272.27      |     1272.78      |      172.40       | [14680064]  |   [805306368, 805306368]   | [2097152]  |      5.32e-04      |      9.63e-03      |      1.09e-03       |  1.64e+09  |       0.05%        |       0.96%        |        0.11%        |    64.36%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[2, 1, 32, 192], [2, 65536, 32, 192], [2, 65536, 32, 192]]    |  bf16  |     2426.14      |      2426.50      |     2427.68      |      340.19       | [29360128]  |  [1610612736, 1610612736]  | [4194304]  |      5.57e-04      |      1.01e-02      |      1.15e-03       |  3.25e+09  |       0.06%        |       1.01%        |        0.11%        |    66.91%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[4, 1, 32, 192], [4, 65536, 32, 192], [4, 65536, 32, 192]]    |  bf16  |     11217.16     |     11217.45      |     11217.62     |       91.13       | [58720256]  |  [3221225472, 3221225472]  | [8388608]  |      2.41e-04      |      4.37e-03      |      4.96e-04       |  6.47e+09  |       0.02%        |       0.44%        |        0.05%        |    28.83%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[8, 1, 32, 192], [8, 65536, 32, 192], [8, 65536, 32, 192]]    |  bf16  |     22418.46     |     22418.72      |     22418.94     |      175.02       | [117440512] |  [6442450944, 6442450944]  | [16777216] |      2.41e-04      |      4.37e-03      |      4.96e-04       |  1.29e+10  |       0.02%        |       0.44%        |        0.05%        |    28.79%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[1, 1, 32, 192], [1, 131072, 32, 192], [1, 131072, 32, 192]]   |  bf16  |     2528.88      |      2529.34      |     2530.19      |      342.80       | [29360128]  |  [1610612736, 1610612736]  | [4194304]  |      5.34e-04      |      9.68e-03      |      1.10e-03       |  3.27e+09  |       0.05%        |       0.97%        |        0.11%        |    64.68%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[2, 1, 32, 192], [2, 131072, 32, 192], [2, 131072, 32, 192]]   |  bf16  |     4779.60      |      4781.52      |     4784.77      |      678.35       | [58720256]  |  [3221225472, 3221225472]  | [8388608]  |      5.65e-04      |      1.02e-02      |      1.16e-03       |  6.49e+09  |       0.06%        |       1.02%        |        0.12%        |    67.92%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[4, 1, 32, 192], [4, 131072, 32, 192], [4, 131072, 32, 192]]   |  bf16  |     22232.29     |     22232.66      |     22232.93     |      180.26       | [117440512] |  [6442450944, 6442450944]  | [16777216] |      2.43e-04      |      4.41e-03      |      5.00e-04       |  1.29e+10  |       0.02%        |       0.44%        |        0.05%        |    29.09%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[8, 1, 32, 192], [8, 131072, 32, 192], [8, 131072, 32, 192]]   |  bf16  |     44822.19     |     44822.48      |     44822.61     |      348.04       | [234881024] | [12884901888, 12884901888] | [33554432] |      2.41e-04      |      4.37e-03      |      4.96e-04       |  2.58e+10  |       0.02%        |       0.44%        |        0.05%        |    28.80%    |
