Test Case: H20SXM_aten_sub
|   M   |   N   |  B  |             input_shape              | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
|  64   | 16384 | N/A |      [[64, 16384], [64, 16384]]      | bf16  |       3.14       |       3.16        |       3.18       |        3.97        | 1.05e+06 | 3.15e+06 |      0.76%       |    50.09%     |
|  128  | 16384 | N/A |     [[128, 16384], [128, 16384]]     | bf16  |       4.41       |       4.42        |       4.44       |        5.93        | 2.10e+06 | 6.29e+06 |      1.08%       |    71.33%     |
|  256  | 16384 | N/A |     [[256, 16384], [256, 16384]]     | bf16  |       6.97       |       7.01        |       7.05       |        9.86        | 4.19e+06 | 1.26e+07 |      1.37%       |    90.26%     |
|  512  | 16384 | N/A |     [[512, 16384], [512, 16384]]     | bf16  |      16.85       |       16.92       |      17.01       |       17.73        | 8.39e+06 | 2.52e+07 |      1.13%       |    74.68%     |
| 1024  | 16384 | N/A |    [[1024, 16384], [1024, 16384]]    | bf16  |       32.4       |       32.42       |      32.43       |       33.46        | 1.68e+07 | 5.03e+07 |      1.18%       |    77.67%     |
| 2048  | 16384 | N/A |    [[2048, 16384], [2048, 16384]]    | bf16  |      62.25       |       62.32       |      62.37       |       64.91        | 3.36e+07 | 1.01e+08 |      1.23%       |    80.85%     |
| 4096  | 16384 | N/A |    [[4096, 16384], [4096, 16384]]    | bf16  |      122.23      |      122.36       |      122.47      |       127.83       | 6.71e+07 | 2.01e+08 |      1.25%       |    82.36%     |
| 8192  | 16384 | N/A |    [[8192, 16384], [8192, 16384]]    | bf16  |      482.92      |      483.01       |      483.11      |       253.66       | 1.34e+08 | 4.03e+08 |      0.63%       |    41.69%     |
| 16384 | 16384 | N/A |   [[16384, 16384], [16384, 16384]]   | bf16  |      480.95      |      481.01       |      481.07      |       505.32       | 2.68e+08 | 8.05e+08 |      1.27%       |    83.72%     |
| 32768 | 16384 | N/A |   [[32768, 16384], [32768, 16384]]   | bf16  |      957.68      |      958.32       |      958.96      |      1008.63       | 5.37e+08 | 1.61e+09 |      1.27%       |    84.09%     |
|  128  |  768  |  1  |    [[1, 128, 768], [1, 128, 768]]    | bf16  |       1.71       |       1.75        |       1.78       |        2.18        | 9.83e+04 | 2.95e+05 |      0.13%       |     8.62%     |
|  128  |  768  |  2  |    [[2, 128, 768], [2, 128, 768]]    | bf16  |       1.87       |       1.91        |       1.96       |        2.37        | 1.97e+05 | 5.90e+05 |      0.24%       |    15.77%     |
|  128  |  768  |  4  |    [[4, 128, 768], [4, 128, 768]]    | bf16  |       2.14       |       2.16        |       2.19       |        2.74        | 3.93e+05 | 1.18e+06 |      0.42%       |    27.56%     |
|  128  |  768  |  8  |    [[8, 128, 768], [8, 128, 768]]    | bf16  |       2.64       |       2.66        |       2.69       |        3.47        | 7.86e+05 | 2.36e+06 |      0.68%       |    44.68%     |
|  128  |  768  | 16  |   [[16, 128, 768], [16, 128, 768]]   | bf16  |       3.58       |       3.61        |       3.65       |        4.95        | 1.57e+06 | 4.72e+06 |       1.0%       |     65.9%     |
|  128  |  768  | 32  |   [[32, 128, 768], [32, 128, 768]]   | bf16  |       5.43       |       5.48        |       5.53       |        7.9         | 3.15e+06 | 9.44e+06 |      1.32%       |     86.9%     |
| 1024  |  768  |  1  |   [[1, 1024, 768], [1, 1024, 768]]   | bf16  |       2.82       |       2.86        |       2.91       |        3.47        | 7.86e+05 | 2.36e+06 |      0.63%       |    41.83%     |
| 1024  |  768  |  2  |   [[2, 1024, 768], [2, 1024, 768]]   | bf16  |       3.76       |       3.79        |       3.83       |        4.95        | 1.57e+06 | 4.72e+06 |      0.95%       |    62.75%     |
| 1024  |  768  |  4  |   [[4, 1024, 768], [4, 1024, 768]]   | bf16  |       5.62       |       5.66        |       5.69       |        7.9         | 3.15e+06 | 9.44e+06 |      1.27%       |    83.96%     |
| 1024  |  768  |  8  |   [[8, 1024, 768], [8, 1024, 768]]   | bf16  |       9.97       |       10.01       |      10.04       |        13.8        | 6.29e+06 | 1.89e+07 |      1.43%       |    94.66%     |
| 1024  |  768  | 16  |  [[16, 1024, 768], [16, 1024, 768]]  | bf16  |      24.95       |       25.03       |      25.09       |       25.59        | 1.26e+07 | 3.77e+07 |      1.15%       |    75.65%     |
| 1024  |  768  | 32  |  [[32, 1024, 768], [32, 1024, 768]]  | bf16  |      47.38       |       47.45       |      47.51       |       49.19        | 2.52e+07 | 7.55e+07 |      1.21%       |    79.67%     |
| 4096  |  768  |  1  |   [[1, 4096, 768], [1, 4096, 768]]   | bf16  |       5.64       |       5.67        |       5.71       |        7.9         | 3.15e+06 | 9.44e+06 |      1.27%       |    83.66%     |
| 4096  |  768  |  2  |   [[2, 4096, 768], [2, 4096, 768]]   | bf16  |      10.08       |       10.09       |       10.1       |        13.8        | 6.29e+06 | 1.89e+07 |      1.42%       |    93.62%     |
| 4096  |  768  |  4  |   [[4, 4096, 768], [4, 4096, 768]]   | bf16  |      24.51       |       24.65       |      24.75       |       25.59        | 1.26e+07 | 3.77e+07 |      1.17%       |    77.01%     |
| 4096  |  768  |  8  |   [[8, 4096, 768], [8, 4096, 768]]   | bf16  |       47.1       |       47.16       |      47.23       |       49.19        | 2.52e+07 | 7.55e+07 |      1.21%       |    80.15%     |
| 4096  |  768  | 16  |  [[16, 4096, 768], [16, 4096, 768]]  | bf16  |      91.47       |       91.54       |       91.6       |       96.37        | 5.03e+07 | 1.51e+08 |      1.25%       |    82.54%     |
| 4096  |  768  | 32  |  [[32, 4096, 768], [32, 4096, 768]]  | bf16  |      181.56      |      181.61       |      181.66      |       190.74       | 1.01e+08 | 3.02e+08 |      1.26%       |    83.17%     |
|  128  | 4096  |  1  |   [[1, 128, 4096], [1, 128, 4096]]   | bf16  |       2.29       |       2.32        |       2.36       |        2.98        | 5.24e+05 | 1.57e+06 |      0.52%       |    34.34%     |
|  128  | 4096  |  2  |   [[2, 128, 4096], [2, 128, 4096]]   | bf16  |       2.95       |       2.99        |       3.04       |        3.97        | 1.05e+06 | 3.15e+06 |      0.81%       |    53.32%     |
|  128  | 4096  |  4  |   [[4, 128, 4096], [4, 128, 4096]]   | bf16  |       4.22       |       4.25        |       4.28       |        5.93        | 2.10e+06 | 6.29e+06 |      1.13%       |    74.54%     |
|  128  | 4096  |  8  |   [[8, 128, 4096], [8, 128, 4096]]   | bf16  |       6.71       |       6.73        |       6.75       |        9.86        | 4.19e+06 | 1.26e+07 |      1.42%       |    93.76%     |
|  128  | 4096  | 16  |  [[16, 128, 4096], [16, 128, 4096]]  | bf16  |      16.87       |       16.92       |      16.96       |       17.73        | 8.39e+06 | 2.52e+07 |      1.13%       |    74.59%     |
|  128  | 4096  | 32  |  [[32, 128, 4096], [32, 128, 4096]]  | bf16  |      32.34       |       32.38       |      32.42       |       33.46        | 1.68e+07 | 5.03e+07 |      1.18%       |    77.82%     |
| 1024  | 4096  |  1  |  [[1, 1024, 4096], [1, 1024, 4096]]  | bf16  |       7.1        |       7.12        |       7.14       |        9.86        | 4.19e+06 | 1.26e+07 |      1.34%       |    88.61%     |
| 1024  | 4096  |  2  |  [[2, 1024, 4096], [2, 1024, 4096]]  | bf16  |      16.93       |       16.98       |      17.03       |       17.73        | 8.39e+06 | 2.52e+07 |      1.13%       |    74.32%     |
| 1024  | 4096  |  4  |  [[4, 1024, 4096], [4, 1024, 4096]]  | bf16  |      32.45       |       32.52       |      32.58       |       33.46        | 1.68e+07 | 5.03e+07 |      1.18%       |    77.55%     |
| 1024  | 4096  |  8  |  [[8, 1024, 4096], [8, 1024, 4096]]  | bf16  |      62.39       |       62.42       |      62.45       |       64.91        | 3.36e+07 | 1.01e+08 |      1.22%       |    80.67%     |
| 1024  | 4096  | 16  | [[16, 1024, 4096], [16, 1024, 4096]] | bf16  |      122.28      |      122.34       |      122.4       |       127.83       | 6.71e+07 | 2.01e+08 |      1.25%       |    82.32%     |
| 1024  | 4096  | 32  | [[32, 1024, 4096], [32, 1024, 4096]] | bf16  |      241.91      |      241.97       |      242.02      |       253.66       | 1.34e+08 | 4.03e+08 |      1.26%       |    83.22%     |
| 4096  | 4096  |  1  |  [[1, 4096, 4096], [1, 4096, 4096]]  | bf16  |      32.39       |       32.45       |       32.5       |       33.46        | 1.68e+07 | 5.03e+07 |      1.18%       |     77.7%     |
| 4096  | 4096  |  2  |  [[2, 4096, 4096], [2, 4096, 4096]]  | bf16  |      62.46       |       62.54       |      62.62       |       64.91        | 3.36e+07 | 1.01e+08 |      1.22%       |    80.58%     |
| 4096  | 4096  |  4  |  [[4, 4096, 4096], [4, 4096, 4096]]  | bf16  |      122.3       |      122.37       |      122.44      |       127.83       | 6.71e+07 | 2.01e+08 |      1.25%       |    82.31%     |
| 4096  | 4096  |  8  |  [[8, 4096, 4096], [8, 4096, 4096]]  | bf16  |      482.68      |      482.78       |      482.88      |       253.66       | 1.34e+08 | 4.03e+08 |      0.63%       |    41.71%     |
| 4096  | 4096  | 16  | [[16, 4096, 4096], [16, 4096, 4096]] | bf16  |      480.69      |      481.13       |      481.8       |       505.32       | 2.68e+08 | 8.05e+08 |      1.27%       |    83.77%     |
| 4096  | 4096  | 32  | [[32, 4096, 4096], [32, 4096, 4096]] | bf16  |      957.65      |      958.42       |      959.27      |      1008.63       | 5.37e+08 | 1.61e+09 |      1.27%       |    84.09%     |
|  128  | 8192  |  1  |   [[1, 128, 8192], [1, 128, 8192]]   | bf16  |       2.96       |       2.98        |       3.01       |        3.97        | 1.05e+06 | 3.15e+06 |      0.81%       |    53.14%     |
|  128  | 8192  |  2  |   [[2, 128, 8192], [2, 128, 8192]]   | bf16  |       4.21       |       4.25        |       4.29       |        5.93        | 2.10e+06 | 6.29e+06 |      1.13%       |    74.72%     |
|  128  | 8192  |  4  |   [[4, 128, 8192], [4, 128, 8192]]   | bf16  |       6.68       |       6.71        |       6.75       |        9.86        | 4.19e+06 | 1.26e+07 |      1.43%       |    94.18%     |
|  128  | 8192  |  8  |   [[8, 128, 8192], [8, 128, 8192]]   | bf16  |      16.52       |       16.55       |      16.59       |       17.73        | 8.39e+06 | 2.52e+07 |      1.15%       |    76.17%     |
|  128  | 8192  | 16  |  [[16, 128, 8192], [16, 128, 8192]]  | bf16  |      31.99       |       32.05       |       32.1       |       33.46        | 1.68e+07 | 5.03e+07 |      1.19%       |    78.67%     |
|  128  | 8192  | 32  |  [[32, 128, 8192], [32, 128, 8192]]  | bf16  |      62.26       |       62.32       |      62.38       |       64.91        | 3.36e+07 | 1.01e+08 |      1.22%       |    80.84%     |
| 1024  | 8192  |  1  |  [[1, 1024, 8192], [1, 1024, 8192]]  | bf16  |      16.86       |       16.89       |      16.92       |       17.73        | 8.39e+06 | 2.52e+07 |      1.13%       |    74.63%     |
| 1024  | 8192  |  2  |  [[2, 1024, 8192], [2, 1024, 8192]]  | bf16  |      32.48       |       32.55       |      32.62       |       33.46        | 1.68e+07 | 5.03e+07 |      1.17%       |    77.48%     |
| 1024  | 8192  |  4  |  [[4, 1024, 8192], [4, 1024, 8192]]  | bf16  |      62.36       |       62.49       |       62.6       |       64.91        | 3.36e+07 | 1.01e+08 |      1.22%       |    80.71%     |
| 1024  | 8192  |  8  |  [[8, 1024, 8192], [8, 1024, 8192]]  | bf16  |      122.25      |      122.32       |      122.38      |       127.83       | 6.71e+07 | 2.01e+08 |      1.25%       |    82.34%     |
| 1024  | 8192  | 16  | [[16, 1024, 8192], [16, 1024, 8192]] | bf16  |      241.93      |      242.04       |      242.16      |       253.66       | 1.34e+08 | 4.03e+08 |      1.26%       |    83.22%     |
| 1024  | 8192  | 32  | [[32, 1024, 8192], [32, 1024, 8192]] | bf16  |      481.09      |      481.15       |      481.2       |       505.32       | 2.68e+08 | 8.05e+08 |      1.27%       |     83.7%     |
| 4096  | 8192  |  1  |  [[1, 4096, 8192], [1, 4096, 8192]]  | bf16  |      62.38       |       62.44       |       62.5       |       64.91        | 3.36e+07 | 1.01e+08 |      1.22%       |    80.69%     |
| 4096  | 8192  |  2  |  [[2, 4096, 8192], [2, 4096, 8192]]  | bf16  |      122.29      |      122.34       |      122.39      |       127.83       | 6.71e+07 | 2.01e+08 |      1.25%       |    82.32%     |
| 4096  | 8192  |  4  |  [[4, 4096, 8192], [4, 4096, 8192]]  | bf16  |      482.61      |      482.75       |      482.86      |       253.66       | 1.34e+08 | 4.03e+08 |      0.63%       |    41.72%     |
| 4096  | 8192  |  8  |  [[8, 4096, 8192], [8, 4096, 8192]]  | bf16  |      480.89      |      481.05       |      481.23      |       505.32       | 2.68e+08 | 8.05e+08 |      1.27%       |    83.73%     |
| 4096  | 8192  | 16  | [[16, 4096, 8192], [16, 4096, 8192]] | bf16  |      957.47      |      957.96       |      958.51      |      1008.63       | 5.37e+08 | 1.61e+09 |      1.27%       |    84.11%     |
| 4096  | 8192  | 32  | [[32, 4096, 8192], [32, 4096, 8192]] | bf16  |     1916.73      |      1918.72      |     1920.23      |      2015.27       | 1.07e+09 | 3.22e+09 |      1.27%       |    84.03%     |
