Test Case: B200_aten-scaled_dot_product_attention
| B  | MQ  |  MK   | MQKV  | NHQ | NHK | DQK | DV  |   C   |   S   |       _tensor       |      _tensor_1      |      _tensor_2      | is_causal | scale | dtype | duration_mean(us) | duration_min(us) | duration_max(us) | theory_latency(us) |
| 8  | N/A |  N/A  |  256  | 32  | 32  | 64  | 64  | True  | 0.08  |  [8, 32, 256, 64]   |  [8, 32, 256, 64]   |  [8, 32, 256, 64]   |   True    | 0.08  | bf16  |      109.35       |      108.87      |      109.95      |        2.0         |
| 16 | N/A |  N/A  |  256  | 32  | 32  | 64  | 64  | True  | 0.08  |  [16, 32, 256, 64]  |  [16, 32, 256, 64]  |  [16, 32, 256, 64]  |   True    | 0.08  | bf16  |      109.51       |      108.94      |      110.35      |        2.0         |
| 32 | N/A |  N/A  |  256  | 32  | 32  | 64  | 64  | True  | 0.08  |  [32, 32, 256, 64]  |  [32, 32, 256, 64]  |  [32, 32, 256, 64]  |   True    | 0.08  | bf16  |      110.71       |      109.17      |      114.16      |        2.0         |
| 1  | N/A |  N/A  |  512  | 32  | 32  | 64  | 64  | True  | 0.08  |  [1, 32, 512, 64]   |  [1, 32, 512, 64]   |  [1, 32, 512, 64]   |   True    | 0.08  | bf16  |      109.11       |      107.89      |      110.27      |        2.0         |
| 2  | N/A |  N/A  |  512  | 32  | 32  | 64  | 64  | True  | 0.08  |  [2, 32, 512, 64]   |  [2, 32, 512, 64]   |  [2, 32, 512, 64]   |   True    | 0.08  | bf16  |       109.6       |      108.9       |      110.68      |        2.0         |
| 4  | N/A |  N/A  |  512  | 32  | 32  | 64  | 64  | True  | 0.08  |  [4, 32, 512, 64]   |  [4, 32, 512, 64]   |  [4, 32, 512, 64]   |   True    | 0.08  | bf16  |      109.76       |      109.33      |      110.23      |        2.0         |
| 8  | N/A |  N/A  |  512  | 32  | 32  | 64  | 64  | True  | 0.08  |  [8, 32, 512, 64]   |  [8, 32, 512, 64]   |  [8, 32, 512, 64]   |   True    | 0.08  | bf16  |      110.49       |      109.41      |      113.9       |        2.0         |
| 16 | N/A |  N/A  |  512  | 32  | 32  | 64  | 64  | True  | 0.08  |  [16, 32, 512, 64]  |  [16, 32, 512, 64]  |  [16, 32, 512, 64]  |   True    | 0.08  | bf16  |      110.61       |      109.36      |      112.0       |        2.0         |
| 32 | N/A |  N/A  |  512  | 32  | 32  | 64  | 64  | True  | 0.08  |  [32, 32, 512, 64]  |  [32, 32, 512, 64]  |  [32, 32, 512, 64]  |   True    | 0.08  | bf16  |      113.13       |      112.04      |      114.29      |        2.0         |
| 1  | N/A |  N/A  | 1024  | 32  | 32  | 64  | 64  | True  | 0.08  |  [1, 32, 1024, 64]  |  [1, 32, 1024, 64]  |  [1, 32, 1024, 64]  |   True    | 0.08  | bf16  |      109.18       |      108.16      |      110.12      |        2.0         |
| 2  | N/A |  N/A  | 1024  | 32  | 32  | 64  | 64  | True  | 0.08  |  [2, 32, 1024, 64]  |  [2, 32, 1024, 64]  |  [2, 32, 1024, 64]  |   True    | 0.08  | bf16  |      109.08       |      107.98      |      110.12      |        2.0         |
| 4  | N/A |  N/A  | 1024  | 32  | 32  | 64  | 64  | True  | 0.08  |  [4, 32, 1024, 64]  |  [4, 32, 1024, 64]  |  [4, 32, 1024, 64]  |   True    | 0.08  | bf16  |      109.24       |      108.1       |      110.23      |        2.0         |
| 8  | N/A |  N/A  | 1024  | 32  | 32  | 64  | 64  | True  | 0.08  |  [8, 32, 1024, 64]  |  [8, 32, 1024, 64]  |  [8, 32, 1024, 64]  |   True    | 0.08  | bf16  |      109.97       |      108.67      |      112.92      |        2.0         |
| 16 | N/A |  N/A  | 1024  | 32  | 32  | 64  | 64  | True  | 0.08  | [16, 32, 1024, 64]  | [16, 32, 1024, 64]  | [16, 32, 1024, 64]  |   True    | 0.08  | bf16  |      143.46       |      143.23      |      143.62      |        2.0         |
| 32 | N/A |  N/A  | 1024  | 32  | 32  | 64  | 64  | True  | 0.08  | [32, 32, 1024, 64]  | [32, 32, 1024, 64]  | [32, 32, 1024, 64]  |   True    | 0.08  | bf16  |      273.06       |      272.72      |      273.39      |        2.0         |
| 4  | N/A |  N/A  |  128  | 32  |  1  | 80  | 64  | True  | 0.08  |  [4, 32, 128, 80]   |   [4, 1, 128, 80]   |   [4, 1, 128, 64]   |   True    | 0.08  | bf16  |       249.6       |      246.95      |      252.84      |        2.0         |
| 8  | N/A |  N/A  |  128  | 32  |  1  | 80  | 64  | True  | 0.08  |  [8, 32, 128, 80]   |   [8, 1, 128, 80]   |   [8, 1, 128, 64]   |   True    | 0.08  | bf16  |      261.63       |      260.52      |      263.04      |        2.0         |
| 16 | N/A |  N/A  |  128  | 32  |  1  | 80  | 64  | True  | 0.08  |  [16, 32, 128, 80]  |  [16, 1, 128, 80]   |  [16, 1, 128, 64]   |   True    | 0.08  | bf16  |      266.85       |      263.44      |      271.86      |        2.0         |
| 32 | N/A |  N/A  |  128  | 32  |  1  | 80  | 64  | True  | 0.08  |  [32, 32, 128, 80]  |  [32, 1, 128, 80]   |  [32, 1, 128, 64]   |   True    | 0.08  | bf16  |       406.9       |      406.72      |      407.05      |        2.0         |
| 2  | N/A |  N/A  |  256  | 32  |  1  | 80  | 64  | True  | 0.08  |  [2, 32, 256, 80]   |   [2, 1, 256, 80]   |   [2, 1, 256, 64]   |   True    | 0.08  | bf16  |      260.52       |      257.4       |      263.27      |        2.0         |
| 4  | N/A |  N/A  |  256  | 32  |  1  | 80  | 64  | True  | 0.08  |  [4, 32, 256, 80]   |   [4, 1, 256, 80]   |   [4, 1, 256, 64]   |   True    | 0.08  | bf16  |       263.7       |      262.21      |      264.9       |        2.0         |
| 8  | N/A |  N/A  |  256  | 32  |  1  | 80  | 64  | True  | 0.08  |  [8, 32, 256, 80]   |   [8, 1, 256, 80]   |   [8, 1, 256, 64]   |   True    | 0.08  | bf16  |      333.82       |      333.01      |      335.55      |        2.0         |
| 16 | N/A |  N/A  |  256  | 32  |  1  | 80  | 64  | True  | 0.08  |  [16, 32, 256, 80]  |  [16, 1, 256, 80]   |  [16, 1, 256, 64]   |   True    | 0.08  | bf16  |       612.3       |      611.87      |      612.86      |        2.0         |
| 32 | N/A |  N/A  |  256  | 32  |  1  | 80  | 64  | True  | 0.08  |  [32, 32, 256, 80]  |  [32, 1, 256, 80]   |  [32, 1, 256, 64]   |   True    | 0.08  | bf16  |      1151.64      |     1150.18      |      1152.9      |        2.0         |
| 1  | N/A |  N/A  |  512  | 32  |  1  | 80  | 64  | True  | 0.08  |  [1, 32, 512, 80]   |   [1, 1, 512, 80]   |   [1, 1, 512, 64]   |   True    | 0.08  | bf16  |       251.1       |      249.06      |      253.75      |        2.0         |
| 2  | N/A |  N/A  |  512  | 32  |  1  | 80  | 64  | True  | 0.08  |  [2, 32, 512, 80]   |   [2, 1, 512, 80]   |   [2, 1, 512, 64]   |   True    | 0.08  | bf16  |      301.91       |      301.33      |      303.81      |        2.0         |
| 4  | N/A |  N/A  |  512  | 32  |  1  | 80  | 64  | True  | 0.08  |  [4, 32, 512, 80]   |   [4, 1, 512, 80]   |   [4, 1, 512, 64]   |   True    | 0.08  | bf16  |      540.25       |      539.83      |      540.59      |        2.0         |
| 8  | N/A |  N/A  |  512  | 32  |  1  | 80  | 64  | True  | 0.08  |  [8, 32, 512, 80]   |   [8, 1, 512, 80]   |   [8, 1, 512, 64]   |   True    | 0.08  | bf16  |      997.24       |      996.17      |      997.97      |        2.0         |
| 16 | N/A |  N/A  |  512  | 32  |  1  | 80  | 64  | True  | 0.08  |  [16, 32, 512, 80]  |  [16, 1, 512, 80]   |  [16, 1, 512, 64]   |   True    | 0.08  | bf16  |      1900.91      |     1900.09      |     1901.71      |        2.0         |
| 32 | N/A |  N/A  |  512  | 32  |  1  | 80  | 64  | True  | 0.08  |  [32, 32, 512, 80]  |  [32, 1, 512, 80]   |  [32, 1, 512, 64]   |   True    | 0.08  | bf16  |      3697.53      |     3696.76      |     3698.16      |        2.0         |
| 1  | N/A |  N/A  | 1024  | 32  |  1  | 80  | 64  | True  | 0.08  |  [1, 32, 1024, 80]  |  [1, 1, 1024, 80]   |  [1, 1, 1024, 64]   |   True    | 0.08  | bf16  |      493.71       |      492.71      |      494.62      |        2.0         |
| 2  | N/A |  N/A  | 1024  | 32  |  1  | 80  | 64  | True  | 0.08  |  [2, 32, 1024, 80]  |  [2, 1, 1024, 80]   |  [2, 1, 1024, 64]   |   True    | 0.08  | bf16  |      932.91       |      931.61      |      933.99      |        2.0         |
| 4  | N/A |  N/A  | 1024  | 32  |  1  | 80  | 64  | True  | 0.08  |  [4, 32, 1024, 80]  |  [4, 1, 1024, 80]   |  [4, 1, 1024, 64]   |   True    | 0.08  | bf16  |      1751.04      |     1750.83      |     1751.54      |        2.0         |
| 8  | N/A |  N/A  | 1024  | 32  |  1  | 80  | 64  | True  | 0.08  |  [8, 32, 1024, 80]  |  [8, 1, 1024, 80]   |  [8, 1, 1024, 64]   |   True    | 0.08  | bf16  |      3386.49      |     3385.96      |     3386.81      |        2.0         |
| 16 | N/A |  N/A  | 1024  | 32  |  1  | 80  | 64  | True  | 0.08  | [16, 32, 1024, 80]  |  [16, 1, 1024, 80]  |  [16, 1, 1024, 64]  |   True    | 0.08  | bf16  |      6655.47      |     6653.85      |     6656.23      |        2.0         |
| 32 | N/A |  N/A  | 1024  | 32  |  1  | 80  | 64  | True  | 0.08  | [32, 32, 1024, 80]  |  [32, 1, 1024, 80]  |  [32, 1, 1024, 64]  |   True    | 0.08  | bf16  |     13190.18      |     13189.51     |     13190.77     |        2.0         |
| 1  | N/A |  N/A  |   4   | 32  | 32  | 80  | 64  | True  | 0.08  |   [1, 32, 4, 80]    |   [1, 32, 4, 80]    |   [1, 32, 4, 64]    |   True    | 0.08  | bf16  |      108.94       |      108.08      |      111.38      |        2.0         |
| 2  | N/A |  N/A  |   4   | 32  | 32  | 80  | 64  | True  | 0.08  |   [2, 32, 4, 80]    |   [2, 32, 4, 80]    |   [2, 32, 4, 64]    |   True    | 0.08  | bf16  |      109.51       |      108.86      |      110.05      |        2.0         |
| 4  | N/A |  N/A  |   4   | 32  | 32  | 80  | 64  | True  | 0.08  |   [4, 32, 4, 80]    |   [4, 32, 4, 80]    |   [4, 32, 4, 64]    |   True    | 0.08  | bf16  |       110.1       |      109.28      |      111.23      |        2.0         |
| 8  | N/A |  N/A  |   4   | 32  | 32  | 80  | 64  | True  | 0.08  |   [8, 32, 4, 80]    |   [8, 32, 4, 80]    |   [8, 32, 4, 64]    |   True    | 0.08  | bf16  |      111.46       |      110.48      |      114.23      |        2.0         |
| 16 | N/A |  N/A  |   4   | 32  | 32  | 80  | 64  | True  | 0.08  |   [16, 32, 4, 80]   |   [16, 32, 4, 80]   |   [16, 32, 4, 64]   |   True    | 0.08  | bf16  |      111.37       |      109.57      |      111.91      |        2.0         |
| 32 | N/A |  N/A  |   4   | 32  | 32  | 80  | 64  | True  | 0.08  |   [32, 32, 4, 80]   |   [32, 32, 4, 80]   |   [32, 32, 4, 64]   |   True    | 0.08  | bf16  |      111.76       |      110.62      |      115.14      |        2.0         |
| 1  | N/A |  N/A  |   8   | 32  | 32  | 80  | 64  | True  | 0.08  |   [1, 32, 8, 80]    |   [1, 32, 8, 80]    |   [1, 32, 8, 64]    |   True    | 0.08  | bf16  |      111.39       |      109.56      |      112.54      |        2.0         |
| 2  | N/A |  N/A  |   8   | 32  | 32  | 80  | 64  | True  | 0.08  |   [2, 32, 8, 80]    |   [2, 32, 8, 80]    |   [2, 32, 8, 64]    |   True    | 0.08  | bf16  |      110.93       |      110.39      |      111.29      |        2.0         |
| 4  | N/A |  N/A  |   8   | 32  | 32  | 80  | 64  | True  | 0.08  |   [4, 32, 8, 80]    |   [4, 32, 8, 80]    |   [4, 32, 8, 64]    |   True    | 0.08  | bf16  |      110.13       |      109.31      |      111.31      |        2.0         |
| 8  | N/A |  N/A  |   8   | 32  | 32  | 80  | 64  | True  | 0.08  |   [8, 32, 8, 80]    |   [8, 32, 8, 80]    |   [8, 32, 8, 64]    |   True    | 0.08  | bf16  |      110.89       |      109.02      |      113.5       |        2.0         |
| 16 | N/A |  N/A  |   8   | 32  | 32  | 80  | 64  | True  | 0.08  |   [16, 32, 8, 80]   |   [16, 32, 8, 80]   |   [16, 32, 8, 64]   |   True    | 0.08  | bf16  |      110.15       |      109.34      |      111.29      |        2.0         |
| 32 | N/A |  N/A  |   8   | 32  | 32  | 80  | 64  | True  | 0.08  |   [32, 32, 8, 80]   |   [32, 32, 8, 80]   |   [32, 32, 8, 64]   |   True    | 0.08  | bf16  |       110.1       |      109.14      |      111.31      |        2.0         |
| 1  | N/A |  N/A  |  16   | 32  | 32  | 80  | 64  | True  | 0.08  |   [1, 32, 16, 80]   |   [1, 32, 16, 80]   |   [1, 32, 16, 64]   |   True    | 0.08  | bf16  |      110.12       |      109.35      |      111.0       |        2.0         |
| 2  | N/A |  N/A  |  16   | 32  | 32  | 80  | 64  | True  | 0.08  |   [2, 32, 16, 80]   |   [2, 32, 16, 80]   |   [2, 32, 16, 64]   |   True    | 0.08  | bf16  |      109.38       |      108.11      |      110.16      |        2.0         |
| 4  | N/A |  N/A  |  16   | 32  | 32  | 80  | 64  | True  | 0.08  |   [4, 32, 16, 80]   |   [4, 32, 16, 80]   |   [4, 32, 16, 64]   |   True    | 0.08  | bf16  |      110.69       |      109.63      |      114.18      |        2.0         |
| 8  | N/A |  N/A  |  16   | 32  | 32  | 80  | 64  | True  | 0.08  |   [8, 32, 16, 80]   |   [8, 32, 16, 80]   |   [8, 32, 16, 64]   |   True    | 0.08  | bf16  |      110.12       |      109.13      |      111.21      |        2.0         |
| 16 | N/A |  N/A  |  16   | 32  | 32  | 80  | 64  | True  | 0.08  |  [16, 32, 16, 80]   |  [16, 32, 16, 80]   |  [16, 32, 16, 64]   |   True    | 0.08  | bf16  |      109.91       |      109.36      |      110.75      |        2.0         |
| 32 | N/A |  N/A  |  16   | 32  | 32  | 80  | 64  | True  | 0.08  |  [32, 32, 16, 80]   |  [32, 32, 16, 80]   |  [32, 32, 16, 64]   |   True    | 0.08  | bf16  |      109.88       |      108.54      |      111.19      |        2.0         |
| 1  | N/A |  N/A  |  32   | 32  | 32  | 80  | 64  | True  | 0.08  |   [1, 32, 32, 80]   |   [1, 32, 32, 80]   |   [1, 32, 32, 64]   |   True    | 0.08  | bf16  |      110.01       |      109.03      |      110.91      |        2.0         |
| 2  | N/A |  N/A  |  32   | 32  | 32  | 80  | 64  | True  | 0.08  |   [2, 32, 32, 80]   |   [2, 32, 32, 80]   |   [2, 32, 32, 64]   |   True    | 0.08  | bf16  |      109.74       |      108.98      |      110.41      |        2.0         |
| 4  | N/A |  N/A  |  32   | 32  | 32  | 80  | 64  | True  | 0.08  |   [4, 32, 32, 80]   |   [4, 32, 32, 80]   |   [4, 32, 32, 64]   |   True    | 0.08  | bf16  |      110.55       |      109.13      |      114.58      |        2.0         |
| 8  | N/A |  N/A  |  32   | 32  | 32  | 80  | 64  | True  | 0.08  |   [8, 32, 32, 80]   |   [8, 32, 32, 80]   |   [8, 32, 32, 64]   |   True    | 0.08  | bf16  |      110.76       |      109.71      |      113.58      |        2.0         |
| 16 | N/A |  N/A  |  32   | 32  | 32  | 80  | 64  | True  | 0.08  |  [16, 32, 32, 80]   |  [16, 32, 32, 80]   |  [16, 32, 32, 64]   |   True    | 0.08  | bf16  |      110.16       |      109.57      |      111.05      |        2.0         |
| 32 | N/A |  N/A  |  32   | 32  | 32  | 80  | 64  | True  | 0.08  |  [32, 32, 32, 80]   |  [32, 32, 32, 80]   |  [32, 32, 32, 64]   |   True    | 0.08  | bf16  |      110.95       |      110.18      |      111.95      |        2.0         |
| 1  | N/A |  N/A  |  64   | 32  | 32  | 80  | 64  | True  | 0.08  |   [1, 32, 64, 80]   |   [1, 32, 64, 80]   |   [1, 32, 64, 64]   |   True    | 0.08  | bf16  |      110.83       |      109.66      |      113.69      |        2.0         |
| 2  | N/A |  N/A  |  64   | 32  | 32  | 80  | 64  | True  | 0.08  |   [2, 32, 64, 80]   |   [2, 32, 64, 80]   |   [2, 32, 64, 64]   |   True    | 0.08  | bf16  |      109.85       |      109.36      |      110.44      |        2.0         |
| 4  | N/A |  N/A  |  64   | 32  | 32  | 80  | 64  | True  | 0.08  |   [4, 32, 64, 80]   |   [4, 32, 64, 80]   |   [4, 32, 64, 64]   |   True    | 0.08  | bf16  |      111.12       |      109.61      |      114.73      |        2.0         |
| 8  | N/A |  N/A  |  64   | 32  | 32  | 80  | 64  | True  | 0.08  |   [8, 32, 64, 80]   |   [8, 32, 64, 80]   |   [8, 32, 64, 64]   |   True    | 0.08  | bf16  |      110.47       |      109.68      |      110.97      |        2.0         |
| 16 | N/A |  N/A  |  64   | 32  | 32  | 80  | 64  | True  | 0.08  |  [16, 32, 64, 80]   |  [16, 32, 64, 80]   |  [16, 32, 64, 64]   |   True    | 0.08  | bf16  |      110.02       |      109.13      |      110.88      |        2.0         |
| 32 | N/A |  N/A  |  64   | 32  | 32  | 80  | 64  | True  | 0.08  |  [32, 32, 64, 80]   |  [32, 32, 64, 80]   |  [32, 32, 64, 64]   |   True    | 0.08  | bf16  |      110.15       |      109.2       |      110.88      |        2.0         |
| 1  | N/A |  N/A  |  128  | 32  | 32  | 80  | 64  | True  | 0.08  |  [1, 32, 128, 80]   |  [1, 32, 128, 80]   |  [1, 32, 128, 64]   |   True    | 0.08  | bf16  |      111.16       |      110.05      |      115.23      |        2.0         |
| 2  | N/A |  N/A  |  128  | 32  | 32  | 80  | 64  | True  | 0.08  |  [2, 32, 128, 80]   |  [2, 32, 128, 80]   |  [2, 32, 128, 64]   |   True    | 0.08  | bf16  |      110.51       |      109.98      |      110.94      |        2.0         |
| 4  | N/A |  N/A  |  128  | 32  | 32  | 80  | 64  | True  | 0.08  |  [4, 32, 128, 80]   |  [4, 32, 128, 80]   |  [4, 32, 128, 64]   |   True    | 0.08  | bf16  |      109.83       |      109.47      |      110.26      |        2.0         |
| 8  | N/A |  N/A  |  128  | 32  | 32  | 80  | 64  | True  | 0.08  |  [8, 32, 128, 80]   |  [8, 32, 128, 80]   |  [8, 32, 128, 64]   |   True    | 0.08  | bf16  |       110.0       |      109.57      |      110.36      |        2.0         |
| 16 | N/A |  N/A  |  128  | 32  | 32  | 80  | 64  | True  | 0.08  |  [16, 32, 128, 80]  |  [16, 32, 128, 80]  |  [16, 32, 128, 64]  |   True    | 0.08  | bf16  |      110.34       |      109.91      |      110.76      |        2.0         |
| 32 | N/A |  N/A  |  128  | 32  | 32  | 80  | 64  | True  | 0.08  |  [32, 32, 128, 80]  |  [32, 32, 128, 80]  |  [32, 32, 128, 64]  |   True    | 0.08  | bf16  |      110.61       |      109.59      |      112.13      |        2.0         |
| 1  | N/A |  N/A  |  256  | 32  | 32  | 80  | 64  | True  | 0.08  |  [1, 32, 256, 80]   |  [1, 32, 256, 80]   |  [1, 32, 256, 64]   |   True    | 0.08  | bf16  |      111.73       |      110.24      |      114.36      |        2.0         |
| 2  | N/A |  N/A  |  256  | 32  | 32  | 80  | 64  | True  | 0.08  |  [2, 32, 256, 80]   |  [2, 32, 256, 80]   |  [2, 32, 256, 64]   |   True    | 0.08  | bf16  |      110.05       |      108.68      |      110.8       |        2.0         |
| 4  | N/A |  N/A  |  256  | 32  | 32  | 80  | 64  | True  | 0.08  |  [4, 32, 256, 80]   |  [4, 32, 256, 80]   |  [4, 32, 256, 64]   |   True    | 0.08  | bf16  |      110.02       |      108.72      |      110.91      |        2.0         |
| 8  | N/A |  N/A  |  256  | 32  | 32  | 80  | 64  | True  | 0.08  |  [8, 32, 256, 80]   |  [8, 32, 256, 80]   |  [8, 32, 256, 64]   |   True    | 0.08  | bf16  |      110.53       |      109.45      |      111.91      |        2.0         |
| 16 | N/A |  N/A  |  256  | 32  | 32  | 80  | 64  | True  | 0.08  |  [16, 32, 256, 80]  |  [16, 32, 256, 80]  |  [16, 32, 256, 64]  |   True    | 0.08  | bf16  |      110.83       |      110.09      |      112.5       |        2.0         |
| 32 | N/A |  N/A  |  256  | 32  | 32  | 80  | 64  | True  | 0.08  |  [32, 32, 256, 80]  |  [32, 32, 256, 80]  |  [32, 32, 256, 64]  |   True    | 0.08  | bf16  |      111.03       |      109.55      |      114.0       |        2.0         |
| 1  | N/A |  N/A  |  512  | 32  | 32  | 80  | 64  | True  | 0.08  |  [1, 32, 512, 80]   |  [1, 32, 512, 80]   |  [1, 32, 512, 64]   |   True    | 0.08  | bf16  |      110.41       |      109.62      |      112.3       |        2.0         |
| 2  | N/A |  N/A  |  512  | 32  | 32  | 80  | 64  | True  | 0.08  |  [2, 32, 512, 80]   |  [2, 32, 512, 80]   |  [2, 32, 512, 64]   |   True    | 0.08  | bf16  |      110.03       |      109.64      |      110.52      |        2.0         |
