Test Case: L40S_aten_mul
|   M   |   N   |  B  |             input_shape              | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
|   1   | 16384 | N/A |       [[1, 16384], [1, 16384]]       | bf16  |       1.86       |       1.92        |       1.99       |        2.14        | 1.64e+04 | 4.92e+04 |      0.02%       |     6.12%     |
|   2   | 16384 | N/A |       [[2, 16384], [2, 16384]]       | bf16  |       1.93       |       1.99        |       2.06       |        2.28        | 3.28e+04 | 9.83e+04 |      0.04%       |    11.79%     |
|   4   | 16384 | N/A |       [[4, 16384], [4, 16384]]       | bf16  |       2.03       |       2.07        |       2.11       |        2.57        | 6.55e+04 | 1.97e+05 |      0.07%       |    22.42%     |
|   8   | 16384 | N/A |       [[8, 16384], [8, 16384]]       | bf16  |       2.72       |        2.8        |       2.9        |        3.14        | 1.31e+05 | 3.93e+05 |      0.11%       |    33.46%     |
|  16   | 16384 | N/A |      [[16, 16384], [16, 16384]]      | bf16  |       2.76       |       2.82        |       2.91       |        4.28        | 2.62e+05 | 7.86e+05 |      0.21%       |    65.96%     |
|  32   | 16384 | N/A |      [[32, 16384], [32, 16384]]      | bf16  |       2.68       |       2.71        |       2.74       |        6.55        | 5.24e+05 | 1.57e+06 |      0.43%       |    135.85%    |
|  64   | 16384 | N/A |      [[64, 16384], [64, 16384]]      | bf16  |       3.25       |       3.28        |       3.31       |        11.1        | 1.05e+06 | 3.15e+06 |       0.7%       |    224.05%    |
|  128  | 16384 | N/A |     [[128, 16384], [128, 16384]]     | bf16  |       4.36       |        4.4        |       4.44       |        20.2        | 2.10e+06 | 6.29e+06 |      1.05%       |    334.03%    |
|  256  | 16384 | N/A |     [[256, 16384], [256, 16384]]     | bf16  |       6.56       |       6.59        |       6.62       |       38.41        | 4.19e+06 | 1.26e+07 |       1.4%       |    444.01%    |
|  512  | 16384 | N/A |     [[512, 16384], [512, 16384]]     | bf16  |      10.93       |       10.99       |      11.07       |       74.82        | 8.39e+06 | 2.52e+07 |      1.68%       |    532.98%    |
| 1024  | 16384 | N/A |    [[1024, 16384], [1024, 16384]]    | bf16  |      146.89      |      148.45       |      149.52      |       147.64       | 1.68e+07 | 5.03e+07 |      0.25%       |    79.32%     |
| 2048  | 16384 | N/A |    [[2048, 16384], [2048, 16384]]    | bf16  |      302.32      |       303.8       |      304.99      |       293.27       | 3.36e+07 | 1.01e+08 |      0.24%       |    77.08%     |
| 4096  | 16384 | N/A |    [[4096, 16384], [4096, 16384]]    | bf16  |      583.01      |      583.83       |      584.6       |       584.54       | 6.71e+07 | 2.01e+08 |      0.25%       |    79.94%     |
| 8192  | 16384 | N/A |    [[8192, 16384], [8192, 16384]]    | bf16  |     1173.74      |      1177.45      |     1180.44      |      1167.08       | 1.34e+08 | 4.03e+08 |      0.25%       |    79.41%     |
| 16384 | 16384 | N/A |   [[16384, 16384], [16384, 16384]]   | bf16  |     2342.97      |      2346.62      |     2349.48      |      2332.17       | 2.68e+08 | 8.05e+08 |      0.25%       |    79.56%     |
| 32768 | 16384 | N/A |   [[32768, 16384], [32768, 16384]]   | bf16  |      4697.5      |      4700.0       |     4702.21      |      4662.34       | 5.37e+08 | 1.61e+09 |      0.25%       |    79.37%     |
|  128  |  768  |  1  |    [[1, 128, 768], [1, 128, 768]]    | bf16  |       1.69       |       1.95        |       2.12       |        2.85        | 9.83e+04 | 2.95e+05 |      0.13%       |    40.39%     |
|  128  |  768  |  2  |    [[2, 128, 768], [2, 128, 768]]    | bf16  |       2.35       |       2.38        |       2.41       |        3.71        | 1.97e+05 | 5.90e+05 |      0.18%       |     58.1%     |
|  128  |  768  |  4  |    [[4, 128, 768], [4, 128, 768]]    | bf16  |       2.52       |       2.56        |       2.6        |        5.41        | 3.93e+05 | 1.18e+06 |      0.34%       |    108.36%    |
|  128  |  768  |  8  |    [[8, 128, 768], [8, 128, 768]]    | bf16  |       2.98       |       3.01        |       3.03       |        8.83        | 7.86e+05 | 2.36e+06 |      0.58%       |    183.27%    |
|  128  |  768  | 16  |   [[16, 128, 768], [16, 128, 768]]   | bf16  |       3.83       |       3.85        |       3.88       |       15.65        | 1.57e+06 | 4.72e+06 |       0.9%       |    285.19%    |
|  128  |  768  | 32  |   [[32, 128, 768], [32, 128, 768]]   | bf16  |       5.46       |        5.5        |       5.54       |       29.31        | 3.15e+06 | 9.44e+06 |      1.26%       |    400.1%     |
| 1024  |  768  |  1  |   [[1, 1024, 768], [1, 1024, 768]]   | bf16  |       2.99       |       3.03        |       3.08       |        8.83        | 7.86e+05 | 2.36e+06 |      0.57%       |    182.65%    |
| 1024  |  768  |  2  |   [[2, 1024, 768], [2, 1024, 768]]   | bf16  |       3.8        |       3.85        |       3.9        |       15.65        | 1.57e+06 | 4.72e+06 |       0.9%       |    287.44%    |
| 1024  |  768  |  4  |   [[4, 1024, 768], [4, 1024, 768]]   | bf16  |       5.46       |       5.48        |       5.5        |       29.31        | 3.15e+06 | 9.44e+06 |      1.26%       |    400.1%     |
| 1024  |  768  |  8  |   [[8, 1024, 768], [8, 1024, 768]]   | bf16  |       8.74       |        8.8        |       8.87       |       56.61        | 6.29e+06 | 1.89e+07 |      1.57%       |    499.89%    |
| 1024  |  768  | 16  |  [[16, 1024, 768], [16, 1024, 768]]  | bf16  |      39.32       |       41.09       |      42.38       |       111.23       | 1.26e+07 | 3.77e+07 |       0.7%       |    222.23%    |
| 1024  |  768  | 32  |  [[32, 1024, 768], [32, 1024, 768]]  | bf16  |      221.04      |      221.24       |      221.47      |       220.45       | 2.52e+07 | 7.55e+07 |      0.25%       |    79.06%     |
| 4096  |  768  |  1  |   [[1, 4096, 768], [1, 4096, 768]]   | bf16  |       5.46       |       5.52        |       5.6        |       29.31        | 3.15e+06 | 9.44e+06 |      1.26%       |    400.1%     |
| 4096  |  768  |  2  |   [[2, 4096, 768], [2, 4096, 768]]   | bf16  |       8.74       |       8.81        |       8.91       |       56.61        | 6.29e+06 | 1.89e+07 |      1.57%       |    499.89%    |
| 4096  |  768  |  4  |   [[4, 4096, 768], [4, 4096, 768]]   | bf16  |      37.81       |       38.17       |       38.5       |       111.23       | 1.26e+07 | 3.77e+07 |      0.73%       |    231.11%    |
| 4096  |  768  |  8  |   [[8, 4096, 768], [8, 4096, 768]]   | bf16  |      222.2       |      222.57       |      223.05      |       220.45       | 2.52e+07 | 7.55e+07 |      0.25%       |    78.65%     |
| 4096  |  768  | 16  |  [[16, 4096, 768], [16, 4096, 768]]  | bf16  |      439.45      |      440.26       |      440.98      |       438.91       | 5.03e+07 | 1.51e+08 |      0.25%       |    79.54%     |
| 4096  |  768  | 32  |  [[32, 4096, 768], [32, 4096, 768]]  | bf16  |      877.91      |      879.02       |      880.05      |       875.81       | 1.01e+08 | 3.02e+08 |      0.25%       |    79.63%     |
|  128  | 4096  |  1  |   [[1, 128, 4096], [1, 128, 4096]]   | bf16  |       2.34       |       2.58        |       2.73       |        6.55        | 5.24e+05 | 1.57e+06 |      0.49%       |    155.59%    |
|  128  | 4096  |  2  |   [[2, 128, 4096], [2, 128, 4096]]   | bf16  |       3.27       |        3.3        |       3.33       |        11.1        | 1.05e+06 | 3.15e+06 |       0.7%       |    222.68%    |
|  128  | 4096  |  4  |   [[4, 128, 4096], [4, 128, 4096]]   | bf16  |       4.38       |       4.41        |       4.45       |        20.2        | 2.10e+06 | 6.29e+06 |      1.05%       |    332.5%     |
|  128  | 4096  |  8  |   [[8, 128, 4096], [8, 128, 4096]]   | bf16  |       6.58       |       6.62        |       6.68       |       38.41        | 4.19e+06 | 1.26e+07 |      1.39%       |    442.66%    |
|  128  | 4096  | 16  |  [[16, 128, 4096], [16, 128, 4096]]  | bf16  |      10.92       |       10.95       |      10.98       |       74.82        | 8.39e+06 | 2.52e+07 |      1.68%       |    533.46%    |
|  128  | 4096  | 32  |  [[32, 128, 4096], [32, 128, 4096]]  | bf16  |      146.0       |      147.83       |      149.15      |       147.64       | 1.68e+07 | 5.03e+07 |      0.25%       |     79.8%     |
| 1024  | 4096  |  1  |  [[1, 1024, 4096], [1, 1024, 4096]]  | bf16  |       6.57       |       6.59        |       6.62       |       38.41        | 4.19e+06 | 1.26e+07 |      1.39%       |    443.34%    |
| 1024  | 4096  |  2  |  [[2, 1024, 4096], [2, 1024, 4096]]  | bf16  |      10.93       |       10.95       |      10.97       |       74.82        | 8.39e+06 | 2.52e+07 |      1.68%       |    532.98%    |
| 1024  | 4096  |  4  |  [[4, 1024, 4096], [4, 1024, 4096]]  | bf16  |      144.97      |      146.74       |      148.05      |       147.64       | 1.68e+07 | 5.03e+07 |      0.25%       |    80.37%     |
| 1024  | 4096  |  8  |  [[8, 1024, 4096], [8, 1024, 4096]]  | bf16  |      297.91      |       298.3       |      298.63      |       293.27       | 3.36e+07 | 1.01e+08 |      0.25%       |    78.22%     |
| 1024  | 4096  | 16  | [[16, 1024, 4096], [16, 1024, 4096]] | bf16  |      583.33      |      583.85       |      584.38      |       584.54       | 6.71e+07 | 2.01e+08 |      0.25%       |    79.89%     |
| 1024  | 4096  | 32  | [[32, 1024, 4096], [32, 1024, 4096]] | bf16  |     1176.17      |      1178.36      |     1180.08      |      1167.08       | 1.34e+08 | 4.03e+08 |      0.25%       |    79.25%     |
| 4096  | 4096  |  1  |  [[1, 4096, 4096], [1, 4096, 4096]]  | bf16  |      143.76      |      147.92       |      150.91      |       147.64       | 1.68e+07 | 5.03e+07 |      0.25%       |    81.04%     |
| 4096  | 4096  |  2  |  [[2, 4096, 4096], [2, 4096, 4096]]  | bf16  |      294.03      |      294.42       |      294.72      |       293.27       | 3.36e+07 | 1.01e+08 |      0.25%       |    79.25%     |
| 4096  | 4096  |  4  |  [[4, 4096, 4096], [4, 4096, 4096]]  | bf16  |      582.93      |      583.51       |      584.03      |       584.54       | 6.71e+07 | 2.01e+08 |      0.25%       |    79.95%     |
| 4096  | 4096  |  8  |  [[8, 4096, 4096], [8, 4096, 4096]]  | bf16  |     1177.46      |      1179.03      |     1180.53      |      1167.08       | 1.34e+08 | 4.03e+08 |      0.25%       |    79.16%     |
| 4096  | 4096  | 16  | [[16, 4096, 4096], [16, 4096, 4096]] | bf16  |      2338.0      |      2338.73      |     2339.44      |      2332.17       | 2.68e+08 | 8.05e+08 |      0.25%       |    79.73%     |
| 4096  | 4096  | 32  | [[32, 4096, 4096], [32, 4096, 4096]] | bf16  |     4672.83      |      4677.07      |     4681.18      |      4662.34       | 5.37e+08 | 1.61e+09 |      0.25%       |    79.79%     |
|  128  | 8192  |  1  |   [[1, 128, 8192], [1, 128, 8192]]   | bf16  |       3.14       |       3.56        |       3.84       |        11.1        | 1.05e+06 | 3.15e+06 |      0.73%       |    231.9%     |
|  128  | 8192  |  2  |   [[2, 128, 8192], [2, 128, 8192]]   | bf16  |       4.35       |       4.41        |       4.48       |        20.2        | 2.10e+06 | 6.29e+06 |      1.05%       |    334.79%    |
|  128  | 8192  |  4  |   [[4, 128, 8192], [4, 128, 8192]]   | bf16  |       6.57       |       6.59        |       6.62       |       38.41        | 4.19e+06 | 1.26e+07 |      1.39%       |    443.34%    |
|  128  | 8192  |  8  |   [[8, 128, 8192], [8, 128, 8192]]   | bf16  |      10.93       |       10.96       |      10.98       |       74.82        | 8.39e+06 | 2.52e+07 |      1.68%       |    532.98%    |
|  128  | 8192  | 16  |  [[16, 128, 8192], [16, 128, 8192]]  | bf16  |      145.1       |       147.7       |      149.83      |       147.64       | 1.68e+07 | 5.03e+07 |      0.25%       |     80.3%     |
|  128  | 8192  | 32  |  [[32, 128, 8192], [32, 128, 8192]]  | bf16  |      302.33      |      303.87       |      304.96      |       293.27       | 3.36e+07 | 1.01e+08 |      0.24%       |    77.07%     |
| 1024  | 8192  |  1  |  [[1, 1024, 8192], [1, 1024, 8192]]  | bf16  |      10.93       |       10.96       |      10.99       |       74.82        | 8.39e+06 | 2.52e+07 |      1.68%       |    532.98%    |
| 1024  | 8192  |  2  |  [[2, 1024, 8192], [2, 1024, 8192]]  | bf16  |      140.71      |      140.94       |      141.2       |       147.64       | 1.68e+07 | 5.03e+07 |      0.26%       |     82.8%     |
| 1024  | 8192  |  4  |  [[4, 1024, 8192], [4, 1024, 8192]]  | bf16  |      294.25      |      294.63       |      294.91      |       293.27       | 3.36e+07 | 1.01e+08 |      0.25%       |    79.19%     |
| 1024  | 8192  |  8  |  [[8, 1024, 8192], [8, 1024, 8192]]  | bf16  |      582.91      |      583.44       |      584.03      |       584.54       | 6.71e+07 | 2.01e+08 |      0.25%       |    79.95%     |
| 1024  | 8192  | 16  | [[16, 1024, 8192], [16, 1024, 8192]] | bf16  |     1176.09      |      1178.09      |     1180.15      |      1167.08       | 1.34e+08 | 4.03e+08 |      0.25%       |    79.25%     |
| 1024  | 8192  | 32  | [[32, 1024, 8192], [32, 1024, 8192]] | bf16  |     2340.67      |      2342.32      |     2344.16      |      2332.17       | 2.68e+08 | 8.05e+08 |      0.25%       |    79.64%     |
| 4096  | 8192  |  1  |  [[1, 4096, 8192], [1, 4096, 8192]]  | bf16  |      294.44      |      302.58       |      313.75      |       293.27       | 3.36e+07 | 1.01e+08 |      0.25%       |    79.14%     |
| 4096  | 8192  |  2  |  [[2, 4096, 8192], [2, 4096, 8192]]  | bf16  |      583.74      |      584.08       |      584.42      |       584.54       | 6.71e+07 | 2.01e+08 |      0.25%       |    79.84%     |
| 4096  | 8192  |  4  |  [[4, 4096, 8192], [4, 4096, 8192]]  | bf16  |     1182.43      |      1183.81      |     1185.24      |      1167.08       | 1.34e+08 | 4.03e+08 |      0.25%       |    78.83%     |
| 4096  | 8192  |  8  |  [[8, 4096, 8192], [8, 4096, 8192]]  | bf16  |     2343.23      |      2344.5       |     2345.75      |      2332.17       | 2.68e+08 | 8.05e+08 |      0.25%       |    79.55%     |
| 4096  | 8192  | 16  | [[16, 4096, 8192], [16, 4096, 8192]] | bf16  |     4697.98      |      4703.53      |     4708.78      |      4662.34       | 5.37e+08 | 1.61e+09 |      0.25%       |    79.36%     |
| 4096  | 8192  | 32  | [[32, 4096, 8192], [32, 4096, 8192]] | bf16  |     9302.43      |      9306.99      |     9311.28      |      9322.68       | 1.07e+09 | 3.22e+09 |      0.25%       |    80.16%     |
