Test Case: L40S_aten_baddbmm
|  B  |  M  |  K   |  N   |                       input_shape                       | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
|  1  |  2  | 768  | 2048 |       [[1, 2, 2048], [1, 2, 768], [1, 768, 2048]]       | bf16  |      29.08       |       29.22       |      29.49       |        6.57        | 6.29e+06 | 1.58e+06 |      0.06%       |    12.57%     |
|  2  |  2  | 768  | 2048 |       [[2, 2, 2048], [2, 2, 768], [2, 768, 2048]]       | bf16  |      28.91       |       29.12       |      29.48       |       11.13        | 1.26e+07 | 3.16e+06 |      0.12%       |    25.28%     |
|  4  |  2  | 768  | 2048 |       [[4, 2, 2048], [4, 2, 768], [4, 768, 2048]]       | bf16  |       28.9       |       29.08       |      29.36       |       20.27        | 2.52e+07 | 6.31e+06 |      0.24%       |    50.57%     |
|  8  |  2  | 768  | 2048 |       [[8, 2, 2048], [8, 2, 768], [8, 768, 2048]]       | bf16  |      28.95       |       29.32       |      29.79       |       38.54        | 5.03e+07 | 1.26e+07 |      0.48%       |    100.97%    |
| 16  |  2  | 768  | 2048 |     [[16, 2, 2048], [16, 2, 768], [16, 768, 2048]]      | bf16  |      29.29       |       29.41       |      29.58       |       75.08        | 1.01e+08 | 2.53e+07 |      0.94%       |    199.6%     |
| 32  |  2  | 768  | 2048 |     [[32, 2, 2048], [32, 2, 768], [32, 768, 2048]]      | bf16  |       69.8       |       70.19       |      70.39       |       148.16       | 2.01e+08 | 5.05e+07 |      0.79%       |    167.52%    |
| 64  |  2  | 768  | 2048 |     [[64, 2, 2048], [64, 2, 768], [64, 768, 2048]]      | bf16  |      296.09      |      296.27       |      296.4       |       294.31       | 4.03e+08 | 1.01e+08 |      0.37%       |    78.98%     |
| 128 |  2  | 768  | 2048 |    [[128, 2, 2048], [128, 2, 768], [128, 768, 2048]]    | bf16  |      580.54      |       580.8       |      581.13      |       586.63       | 8.05e+08 | 2.02e+08 |      0.38%       |    80.56%     |
|  1  |  4  | 768  | 2048 |       [[1, 4, 2048], [1, 4, 768], [1, 768, 2048]]       | bf16  |      29.29       |       29.44       |      29.64       |        6.58        | 1.26e+07 | 1.58e+06 |      0.12%       |    12.52%     |
|  2  |  4  | 768  | 2048 |       [[2, 4, 2048], [2, 4, 768], [2, 768, 2048]]       | bf16  |      28.93       |       29.14       |      29.29       |       11.17        | 2.52e+07 | 3.17e+06 |      0.24%       |    25.35%     |
|  4  |  4  | 768  | 2048 |       [[4, 4, 2048], [4, 4, 768], [4, 768, 2048]]       | bf16  |      28.88       |       29.02       |      29.19       |       20.33        | 5.03e+07 | 6.34e+06 |      0.48%       |    50.79%     |
|  8  |  4  | 768  | 2048 |       [[8, 4, 2048], [8, 4, 768], [8, 768, 2048]]       | bf16  |      28.76       |       29.08       |      29.32       |       38.67        | 1.01e+08 | 1.27e+07 |      0.96%       |    102.0%     |
| 16  |  4  | 768  | 2048 |     [[16, 4, 2048], [16, 4, 768], [16, 768, 2048]]      | bf16  |       29.8       |       29.92       |      30.06       |       75.34        | 2.01e+08 | 2.53e+07 |      1.85%       |    196.88%    |
| 32  |  4  | 768  | 2048 |     [[32, 4, 2048], [32, 4, 768], [32, 768, 2048]]      | bf16  |      69.82       |       70.04       |      70.23       |       148.68       | 4.03e+08 | 5.07e+07 |      1.58%       |    168.06%    |
| 64  |  4  | 768  | 2048 |     [[64, 4, 2048], [64, 4, 768], [64, 768, 2048]]      | bf16  |      299.15      |      299.48       |      299.67      |       295.36       | 8.05e+08 | 1.01e+08 |      0.74%       |    78.45%     |
| 128 |  4  | 768  | 2048 |    [[128, 4, 2048], [128, 4, 768], [128, 768, 2048]]    | bf16  |      588.2       |      588.26       |      588.41      |       588.71       | 1.61e+09 | 2.03e+08 |      0.75%       |     79.8%     |
|  1  |  8  | 768  | 2048 |       [[1, 8, 2048], [1, 8, 768], [1, 768, 2048]]       | bf16  |      28.98       |       29.29       |      29.73       |        6.62        | 2.52e+07 | 1.60e+06 |      0.24%       |    12.74%     |
|  2  |  8  | 768  | 2048 |       [[2, 8, 2048], [2, 8, 768], [2, 768, 2048]]       | bf16  |      28.84       |       29.09       |      29.33       |       11.23        | 5.03e+07 | 3.19e+06 |      0.48%       |    25.61%     |
|  4  |  8  | 768  | 2048 |       [[4, 8, 2048], [4, 8, 768], [4, 768, 2048]]       | bf16  |      28.79       |       28.98       |      29.29       |       20.47        | 1.01e+08 | 6.38e+06 |      0.96%       |    51.31%     |
|  8  |  8  | 768  | 2048 |       [[8, 8, 2048], [8, 8, 768], [8, 768, 2048]]       | bf16  |      29.15       |       29.29       |      29.64       |       38.93        | 2.01e+08 | 1.28e+07 |      1.89%       |    101.35%    |
| 16  |  8  | 768  | 2048 |     [[16, 8, 2048], [16, 8, 768], [16, 768, 2048]]      | bf16  |      33.46       |       33.62       |      33.73       |       75.86        | 4.03e+08 | 2.55e+07 |      3.29%       |    176.59%    |
| 32  |  8  | 768  | 2048 |     [[32, 8, 2048], [32, 8, 768], [32, 768, 2048]]      | bf16  |      89.74       |       89.87       |      90.06       |       149.72       | 8.05e+08 | 5.11e+07 |      2.45%       |    131.69%    |
| 64  |  8  | 768  | 2048 |     [[64, 8, 2048], [64, 8, 768], [64, 768, 2048]]      | bf16  |      305.58      |      305.71       |      305.81      |       297.44       | 1.61e+09 | 1.02e+08 |      1.44%       |    77.35%     |
| 128 |  8  | 768  | 2048 |    [[128, 8, 2048], [128, 8, 768], [128, 768, 2048]]    | bf16  |      600.58      |      601.04       |      601.27      |       592.89       | 3.22e+09 | 2.04e+08 |      1.47%       |    78.71%     |
|  1  | 32  | 768  | 2048 |      [[1, 32, 2048], [1, 32, 768], [1, 768, 2048]]      | bf16  |      32.02       |       32.29       |      32.61       |        6.81        | 1.01e+08 | 1.66e+06 |      0.86%       |    12.02%     |
|  2  | 32  | 768  | 2048 |      [[2, 32, 2048], [2, 32, 768], [2, 768, 2048]]      | bf16  |      28.58       |       28.71       |      29.02       |       11.62        | 2.01e+08 | 3.33e+06 |      1.92%       |    26.94%     |
|  4  | 32  | 768  | 2048 |      [[4, 32, 2048], [4, 32, 768], [4, 768, 2048]]      | bf16  |      28.87       |       29.04       |      29.21       |       21.25        | 4.03e+08 | 6.65e+06 |      3.81%       |    53.34%     |
|  8  | 32  | 768  | 2048 |      [[8, 32, 2048], [8, 32, 768], [8, 768, 2048]]      | bf16  |      29.18       |       29.43       |      29.63       |       40.49        | 8.05e+08 | 1.33e+07 |      7.54%       |    105.54%    |
| 16  | 32  | 768  | 2048 |    [[16, 32, 2048], [16, 32, 768], [16, 768, 2048]]     | bf16  |      29.77       |       29.89       |      29.99       |       78.99        | 1.61e+09 | 2.66e+07 |      14.78%      |    206.89%    |
| 32  | 32  | 768  | 2048 |    [[32, 32, 2048], [32, 32, 768], [32, 768, 2048]]     | bf16  |      168.11      |      168.28       |      168.39      |       155.98       | 3.22e+09 | 5.32e+07 |      5.24%       |    73.28%     |
| 64  | 32  | 768  | 2048 |    [[64, 32, 2048], [64, 32, 768], [64, 768, 2048]]     | bf16  |      342.0       |      342.19       |      342.31      |       309.96       | 6.44e+09 | 1.06e+08 |      5.15%       |    72.04%     |
| 128 | 32  | 768  | 2048 |   [[128, 32, 2048], [128, 32, 768], [128, 768, 2048]]   | bf16  |      688.34      |      689.05       |      689.36      |       617.92       | 1.29e+10 | 2.13e+08 |      5.11%       |    71.58%     |
|  1  | 64  | 768  | 2048 |      [[1, 64, 2048], [1, 64, 768], [1, 768, 2048]]      | bf16  |      32.55       |       32.68       |      32.86       |        7.07        | 2.01e+08 | 1.75e+06 |      1.69%       |    12.47%     |
|  2  | 64  | 768  | 2048 |      [[2, 64, 2048], [2, 64, 768], [2, 768, 2048]]      | bf16  |      28.73       |       28.94       |      29.11       |       12.15        | 4.03e+08 | 3.51e+06 |      3.83%       |    28.25%     |
|  4  | 64  | 768  | 2048 |      [[4, 64, 2048], [4, 64, 768], [4, 768, 2048]]      | bf16  |      28.59       |       28.77       |      29.06       |       22.29        | 8.05e+08 | 7.01e+06 |       7.7%       |    56.78%     |
|  8  | 64  | 768  | 2048 |      [[8, 64, 2048], [8, 64, 768], [8, 768, 2048]]      | bf16  |      28.85       |       28.98       |      29.12       |       42.58        | 1.61e+09 | 1.40e+07 |      15.25%      |    112.53%    |
| 16  | 64  | 768  | 2048 |    [[16, 64, 2048], [16, 64, 768], [16, 768, 2048]]     | bf16  |      34.01       |       34.33       |      34.52       |       83.16        | 3.22e+09 | 2.80e+07 |      25.88%      |    190.91%    |
| 32  | 64  | 768  | 2048 |    [[32, 64, 2048], [32, 64, 768], [32, 768, 2048]]     | bf16  |      188.27      |      188.36       |      188.47      |       164.32       | 6.44e+09 | 5.61e+07 |      9.35%       |    68.97%     |
| 64  | 64  | 768  | 2048 |    [[64, 64, 2048], [64, 64, 768], [64, 768, 2048]]     | bf16  |      389.49      |      389.64       |      389.75      |       326.65       | 1.29e+10 | 1.12e+08 |      9.04%       |    66.68%     |
| 128 | 64  | 768  | 2048 |   [[128, 64, 2048], [128, 64, 768], [128, 768, 2048]]   | bf16  |      791.21      |      791.59       |      791.86      |       651.29       | 2.58e+10 | 2.24e+08 |       8.9%       |    65.65%     |
|  1  | 128 | 768  | 2048 |     [[1, 128, 2048], [1, 128, 768], [1, 768, 2048]]     | bf16  |      31.27       |       31.43       |      31.64       |        7.59        | 4.03e+08 | 1.93e+06 |      3.52%       |    14.31%     |
|  2  | 128 | 768  | 2048 |     [[2, 128, 2048], [2, 128, 768], [2, 768, 2048]]     | bf16  |      28.42       |       28.6        |      28.82       |       13.19        | 8.05e+08 | 3.87e+06 |      7.74%       |    31.49%     |
|  4  | 128 | 768  | 2048 |     [[4, 128, 2048], [4, 128, 768], [4, 768, 2048]]     | bf16  |       28.8       |       28.94       |      29.09       |       24.38        | 1.61e+09 | 7.73e+06 |      15.28%      |    62.16%     |
|  8  | 128 | 768  | 2048 |     [[8, 128, 2048], [8, 128, 768], [8, 768, 2048]]     | bf16  |      28.28       |       28.42       |       28.5       |       46.75        | 3.22e+09 | 1.55e+07 |      31.12%      |    126.6%     |
| 16  | 128 | 768  | 2048 |   [[16, 128, 2048], [16, 128, 768], [16, 768, 2048]]    | bf16  |      57.63       |       57.81       |      58.06       |       91.51        | 6.44e+09 | 3.09e+07 |      30.54%      |    124.25%    |
| 32  | 128 | 768  | 2048 |   [[32, 128, 2048], [32, 128, 768], [32, 768, 2048]]    | bf16  |      222.48      |      222.56       |      222.74      |       181.01       | 1.29e+10 | 6.19e+07 |      15.82%      |    64.37%     |
| 64  | 128 | 768  | 2048 |   [[64, 128, 2048], [64, 128, 768], [64, 768, 2048]]    | bf16  |      497.47      |      497.74       |      498.01      |       360.02       | 2.58e+10 | 1.24e+08 |      14.15%      |    57.57%     |
| 128 | 128 | 768  | 2048 |  [[128, 128, 2048], [128, 128, 768], [128, 768, 2048]]  | bf16  |     1005.79      |      1006.03      |     1006.52      |       718.04       | 5.15e+10 | 2.47e+08 |      14.0%       |    56.95%     |
|  1  |  1  | 2048 | 2048 |      [[1, 1, 2048], [1, 1, 2048], [1, 2048, 2048]]      | bf16  |       28.2       |       28.37       |      28.57       |       14.15        | 8.39e+06 | 4.20e+06 |      0.08%       |    34.46%     |
|  2  |  1  | 2048 | 2048 |      [[2, 1, 2048], [2, 1, 2048], [2, 2048, 2048]]      | bf16  |      29.43       |       29.63       |      30.02       |        26.3        | 1.68e+07 | 8.40e+06 |      0.16%       |    66.04%     |
|  4  |  1  | 2048 | 2048 |      [[4, 1, 2048], [4, 1, 2048], [4, 2048, 2048]]      | bf16  |      28.89       |       29.16       |       29.4       |       50.59        | 3.36e+07 | 1.68e+07 |      0.32%       |    134.56%    |
|  8  |  1  | 2048 | 2048 |      [[8, 1, 2048], [8, 1, 2048], [8, 2048, 2048]]      | bf16  |      35.84       |       36.05       |      36.22       |       99.19        | 6.71e+07 | 3.36e+07 |      0.51%       |    216.93%    |
| 16  |  1  | 2048 | 2048 |    [[16, 1, 2048], [16, 1, 2048], [16, 2048, 2048]]     | bf16  |      203.05      |      203.33       |      203.59      |       196.37       | 1.34e+08 | 6.72e+07 |      0.18%       |    76.58%     |
| 32  |  1  | 2048 | 2048 |    [[32, 1, 2048], [32, 1, 2048], [32, 2048, 2048]]     | bf16  |      399.02      |      399.17       |      399.31      |       390.74       | 2.68e+08 | 1.34e+08 |      0.18%       |    77.94%     |
| 64  |  1  | 2048 | 2048 |    [[64, 1, 2048], [64, 1, 2048], [64, 2048, 2048]]     | bf16  |      781.13      |      781.38       |      781.51      |       779.48       | 5.37e+08 | 2.69e+08 |      0.19%       |    79.63%     |
| 128 |  1  | 2048 | 2048 |   [[128, 1, 2048], [128, 1, 2048], [128, 2048, 2048]]   | bf16  |      1551.2      |      1552.51      |     1553.66      |      1556.96       | 1.07e+09 | 5.37e+08 |      0.19%       |    80.19%     |
|  1  |  2  | 2048 | 2048 |      [[1, 2, 2048], [1, 2, 2048], [1, 2048, 2048]]      | bf16  |      29.12       |       29.44       |      29.83       |       14.16        | 1.68e+07 | 4.20e+06 |      0.16%       |    33.41%     |
|  2  |  2  | 2048 | 2048 |      [[2, 2, 2048], [2, 2, 2048], [2, 2048, 2048]]      | bf16  |      28.89       |       29.07       |      29.22       |       26.32        | 3.36e+07 | 8.40e+06 |      0.32%       |    67.35%     |
|  4  |  2  | 2048 | 2048 |      [[4, 2, 2048], [4, 2, 2048], [4, 2048, 2048]]      | bf16  |      28.94       |       29.07       |      29.21       |       50.64        | 6.71e+07 | 1.68e+07 |      0.63%       |    134.46%    |
|  8  |  2  | 2048 | 2048 |      [[8, 2, 2048], [8, 2, 2048], [8, 2048, 2048]]      | bf16  |      36.19       |       36.28       |       36.4       |       99.28        | 1.34e+08 | 3.36e+07 |      1.01%       |    215.04%    |
| 16  |  2  | 2048 | 2048 |    [[16, 2, 2048], [16, 2, 2048], [16, 2048, 2048]]     | bf16  |      206.07      |      206.22       |      206.38      |       196.56       | 2.68e+08 | 6.72e+07 |      0.36%       |    75.53%     |
| 32  |  2  | 2048 | 2048 |    [[32, 2, 2048], [32, 2, 2048], [32, 2048, 2048]]     | bf16  |      393.92      |       394.2       |      394.4       |       391.12       | 5.37e+08 | 1.34e+08 |      0.37%       |    79.03%     |
| 64  |  2  | 2048 | 2048 |    [[64, 2, 2048], [64, 2, 2048], [64, 2048, 2048]]     | bf16  |      779.3       |      779.67       |      779.89      |       780.24       | 1.07e+09 | 2.69e+08 |      0.38%       |    79.89%     |
| 128 |  2  | 2048 | 2048 |   [[128, 2, 2048], [128, 2, 2048], [128, 2048, 2048]]   | bf16  |     1541.99      |      1542.17      |     1542.35      |      1558.48       | 2.15e+09 | 5.38e+08 |      0.38%       |    80.75%     |
|  1  |  4  | 2048 | 2048 |      [[1, 4, 2048], [1, 4, 2048], [1, 2048, 2048]]      | bf16  |      29.24       |       29.48       |      29.87       |       14.18        | 3.36e+07 | 4.21e+06 |      0.31%       |    33.33%     |
|  2  |  4  | 2048 | 2048 |      [[2, 4, 2048], [2, 4, 2048], [2, 2048, 2048]]      | bf16  |      29.09       |       29.27       |      29.94       |       26.37        | 6.71e+07 | 8.42e+06 |      0.63%       |    67.01%     |
|  4  |  4  | 2048 | 2048 |      [[4, 4, 2048], [4, 4, 2048], [4, 2048, 2048]]      | bf16  |      29.17       |       29.39       |      29.62       |       50.73        | 1.34e+08 | 1.68e+07 |      1.26%       |    133.66%    |
|  8  |  4  | 2048 | 2048 |      [[8, 4, 2048], [8, 4, 2048], [8, 2048, 2048]]      | bf16  |      40.79       |       40.88       |      41.01       |       99.47        | 2.68e+08 | 3.37e+07 |       1.8%       |    191.16%    |
| 16  |  4  | 2048 | 2048 |    [[16, 4, 2048], [16, 4, 2048], [16, 2048, 2048]]     | bf16  |      207.35      |       207.5       |      207.67      |       196.94       | 5.37e+08 | 6.74e+07 |      0.71%       |    75.21%     |
| 32  |  4  | 2048 | 2048 |    [[32, 4, 2048], [32, 4, 2048], [32, 2048, 2048]]     | bf16  |      396.59      |      396.81       |      396.97      |       391.88       | 1.07e+09 | 1.35e+08 |      0.74%       |    78.65%     |
| 64  |  4  | 2048 | 2048 |    [[64, 4, 2048], [64, 4, 2048], [64, 2048, 2048]]     | bf16  |      785.2       |      785.53       |      785.85      |       781.76       | 2.15e+09 | 2.69e+08 |      0.75%       |    79.45%     |
| 128 |  4  | 2048 | 2048 |   [[128, 4, 2048], [128, 4, 2048], [128, 2048, 2048]]   | bf16  |     1553.17      |      1553.69      |     1554.16      |      1561.51       | 4.29e+09 | 5.39e+08 |      0.76%       |    80.33%     |
|  1  |  8  | 2048 | 2048 |      [[1, 8, 2048], [1, 8, 2048], [1, 2048, 2048]]      | bf16  |      29.14       |       29.42       |      29.72       |       14.23        | 6.71e+07 | 4.23e+06 |      0.63%       |    33.58%     |
|  2  |  8  | 2048 | 2048 |      [[2, 8, 2048], [2, 8, 2048], [2, 2048, 2048]]      | bf16  |       29.2       |       29.29       |      29.41       |       26.46        | 1.34e+08 | 8.45e+06 |      1.26%       |    67.02%     |
|  4  |  8  | 2048 | 2048 |      [[4, 8, 2048], [4, 8, 2048], [4, 2048, 2048]]      | bf16  |      29.32       |       29.42       |      29.55       |       50.92        | 2.68e+08 | 1.69e+07 |       2.5%       |    133.49%    |
|  8  |  8  | 2048 | 2048 |      [[8, 8, 2048], [8, 8, 2048], [8, 2048, 2048]]      | bf16  |       41.3       |       41.4        |      41.49       |       99.85        | 5.37e+08 | 3.38e+07 |      3.55%       |    189.54%    |
| 16  |  8  | 2048 | 2048 |    [[16, 8, 2048], [16, 8, 2048], [16, 2048, 2048]]     | bf16  |      209.42      |      209.67       |      209.93      |       197.7        | 1.07e+09 | 6.76e+07 |       1.4%       |    74.76%     |
| 32  |  8  | 2048 | 2048 |    [[32, 8, 2048], [32, 8, 2048], [32, 2048, 2048]]     | bf16  |      407.13      |      407.43       |      407.61      |       393.4        | 2.15e+09 | 1.35e+08 |      1.44%       |    76.91%     |
| 64  |  8  | 2048 | 2048 |    [[64, 8, 2048], [64, 8, 2048], [64, 2048, 2048]]     | bf16  |      800.1       |      800.83       |      801.48      |       784.79       | 4.29e+09 | 2.71e+08 |      1.47%       |    78.27%     |
| 128 |  8  | 2048 | 2048 |   [[128, 8, 2048], [128, 8, 2048], [128, 2048, 2048]]   | bf16  |     1596.58      |      1597.22      |     1597.81      |      1567.58       | 8.59e+09 | 5.41e+08 |      1.47%       |    78.45%     |
|  1  | 32  | 2048 | 2048 |     [[1, 32, 2048], [1, 32, 2048], [1, 2048, 2048]]     | bf16  |      31.01       |       31.26       |      31.59       |       14.52        | 2.68e+08 | 4.33e+06 |      2.37%       |    32.29%     |
|  2  | 32  | 2048 | 2048 |     [[2, 32, 2048], [2, 32, 2048], [2, 2048, 2048]]     | bf16  |      28.59       |       28.78       |      29.15       |       27.03        | 5.37e+08 | 8.65e+06 |      5.13%       |    70.04%     |
|  4  | 32  | 2048 | 2048 |     [[4, 32, 2048], [4, 32, 2048], [4, 2048, 2048]]     | bf16  |      28.67       |       28.8        |      28.89       |       52.06        | 1.07e+09 | 1.73e+07 |      10.23%      |    139.69%    |
|  8  | 32  | 2048 | 2048 |     [[8, 32, 2048], [8, 32, 2048], [8, 2048, 2048]]     | bf16  |      33.49       |       33.63       |      33.79       |       102.12       | 2.15e+09 | 3.46e+07 |      17.52%      |    239.17%    |
| 16  | 32  | 2048 | 2048 |   [[16, 32, 2048], [16, 32, 2048], [16, 2048, 2048]]    | bf16  |      214.8       |      215.03       |      215.17      |       202.25       | 4.29e+09 | 6.92e+07 |      5.46%       |    74.58%     |
| 32  | 32  | 2048 | 2048 |   [[32, 32, 2048], [32, 32, 2048], [32, 2048, 2048]]    | bf16  |      430.06      |      430.29       |      430.44      |       402.5        | 8.59e+09 | 1.38e+08 |      5.46%       |     74.5%     |
| 64  | 32  | 2048 | 2048 |   [[64, 32, 2048], [64, 32, 2048], [64, 2048, 2048]]    | bf16  |      851.37      |      852.19       |      853.0       |       803.0        | 1.72e+10 | 2.77e+08 |      5.51%       |    75.27%     |
| 128 | 32  | 2048 | 2048 |  [[128, 32, 2048], [128, 32, 2048], [128, 2048, 2048]]  | bf16  |     1704.79      |      1705.77      |     1706.32      |      1603.99       | 3.44e+10 | 5.54e+08 |      5.51%       |    75.18%     |
|  1  | 64  | 2048 | 2048 |     [[1, 64, 2048], [1, 64, 2048], [1, 2048, 2048]]     | bf16  |      31.36       |       31.5        |      31.68       |       14.89        | 5.37e+08 | 4.46e+06 |      4.68%       |    32.89%     |
|  2  | 64  | 2048 | 2048 |     [[2, 64, 2048], [2, 64, 2048], [2, 2048, 2048]]     | bf16  |      28.44       |       28.7        |      29.15       |       27.79        | 1.07e+09 | 8.91e+06 |      10.32%      |    72.54%     |
|  4  | 64  | 2048 | 2048 |     [[4, 64, 2048], [4, 64, 2048], [4, 2048, 2048]]     | bf16  |       28.5       |       28.62       |      28.84       |       53.58        | 2.15e+09 | 1.78e+07 |      20.59%      |    144.78%    |
|  8  | 64  | 2048 | 2048 |     [[8, 64, 2048], [8, 64, 2048], [8, 2048, 2048]]     | bf16  |      39.22       |       39.34       |      39.52       |       105.16       | 4.29e+09 | 3.57e+07 |      29.92%      |    210.42%    |
| 16  | 64  | 2048 | 2048 |   [[16, 64, 2048], [16, 64, 2048], [16, 2048, 2048]]    | bf16  |      226.48      |      226.59       |      226.8       |       208.32       | 8.59e+09 | 7.13e+07 |      10.36%      |    72.88%     |
| 32  | 64  | 2048 | 2048 |   [[32, 64, 2048], [32, 64, 2048], [32, 2048, 2048]]    | bf16  |      448.88      |       449.4       |      449.77      |       414.63       | 1.72e+10 | 1.43e+08 |      10.46%      |    73.54%     |
| 64  | 64  | 2048 | 2048 |   [[64, 64, 2048], [64, 64, 2048], [64, 2048, 2048]]    | bf16  |      905.77      |      906.34       |      906.69      |       827.27       | 3.44e+10 | 2.85e+08 |      10.36%      |    72.89%     |
| 128 | 64  | 2048 | 2048 |  [[128, 64, 2048], [128, 64, 2048], [128, 2048, 2048]]  | bf16  |     1815.62      |      1816.35      |     1816.77      |      1652.54       | 6.87e+10 | 5.70e+08 |      10.34%      |    72.73%     |
|  1  | 128 | 2048 | 2048 |    [[1, 128, 2048], [1, 128, 2048], [1, 2048, 2048]]    | bf16  |      32.48       |       32.77       |      33.05       |       15.65        | 1.07e+09 | 4.72e+06 |      9.03%       |    33.63%     |
|  2  | 128 | 2048 | 2048 |    [[2, 128, 2048], [2, 128, 2048], [2, 2048, 2048]]    | bf16  |      28.14       |       28.43       |      28.74       |       29.31        | 2.15e+09 | 9.44e+06 |      20.85%      |    77.63%     |
|  4  | 128 | 2048 | 2048 |    [[4, 128, 2048], [4, 128, 2048], [4, 2048, 2048]]    | bf16  |      39.29       |       39.38       |      39.56       |       56.61        | 4.29e+09 | 1.89e+07 |      29.87%      |    111.2%     |
|  8  | 128 | 2048 | 2048 |    [[8, 128, 2048], [8, 128, 2048], [8, 2048, 2048]]    | bf16  |      57.39       |       57.45       |      57.54       |       111.23       | 8.59e+09 | 3.77e+07 |      40.9%       |    152.26%    |
| 16  | 128 | 2048 | 2048 |  [[16, 128, 2048], [16, 128, 2048], [16, 2048, 2048]]   | bf16  |      245.46      |      245.72       |      245.84      |       220.45       | 1.72e+10 | 7.55e+07 |      19.12%      |     71.2%     |
| 32  | 128 | 2048 | 2048 |  [[32, 128, 2048], [32, 128, 2048], [32, 2048, 2048]]   | bf16  |      505.43      |      506.01       |      506.41      |       438.91       | 3.44e+10 | 1.51e+08 |      18.57%      |    69.15%     |
| 64  | 128 | 2048 | 2048 |  [[64, 128, 2048], [64, 128, 2048], [64, 2048, 2048]]   | bf16  |     1018.61      |      1018.99      |     1019.29      |       875.81       | 6.87e+10 | 3.02e+08 |      18.43%      |    68.63%     |
| 128 | 128 | 2048 | 2048 | [[128, 128, 2048], [128, 128, 2048], [128, 2048, 2048]] | bf16  |     2014.66      |      2015.5       |     2016.36      |      1749.63       | 1.37e+11 | 6.04e+08 |      18.64%      |     69.4%     |
|  1  |  1  | 3072 | 2048 |      [[1, 1, 2048], [1, 1, 3072], [1, 3072, 2048]]      | bf16  |      28.28       |       28.52       |      28.72       |       20.22        | 1.26e+07 | 6.30e+06 |      0.12%       |    51.54%     |
|  2  |  1  | 3072 | 2048 |      [[2, 1, 2048], [2, 1, 3072], [2, 3072, 2048]]      | bf16  |      28.56       |       28.89       |      29.51       |       38.44        | 2.52e+07 | 1.26e+07 |      0.24%       |    102.07%    |
|  4  |  1  | 3072 | 2048 |      [[4, 1, 2048], [4, 1, 3072], [4, 3072, 2048]]      | bf16  |      30.26       |       30.31       |       30.4       |       74.88        | 5.03e+07 | 2.52e+07 |      0.45%       |    192.67%    |
|  8  |  1  | 3072 | 2048 |      [[8, 1, 2048], [8, 1, 3072], [8, 3072, 2048]]      | bf16  |      61.29       |       61.38       |      61.58       |       147.75       | 1.01e+08 | 5.04e+07 |      0.45%       |    190.25%    |
| 16  |  1  | 3072 | 2048 |    [[16, 1, 2048], [16, 1, 3072], [16, 3072, 2048]]     | bf16  |      278.94      |      279.06       |      279.18      |       293.51       | 2.01e+08 | 1.01e+08 |       0.2%       |     83.6%     |
| 32  |  1  | 3072 | 2048 |    [[32, 1, 2048], [32, 1, 3072], [32, 3072, 2048]]     | bf16  |      603.67      |      604.24       |      604.43      |       585.02       | 4.03e+08 | 2.01e+08 |      0.18%       |    77.26%     |
| 64  |  1  | 3072 | 2048 |    [[64, 1, 2048], [64, 1, 3072], [64, 3072, 2048]]     | bf16  |     1199.63      |      1199.99      |     1200.54      |      1168.03       | 8.05e+08 | 4.03e+08 |      0.18%       |    77.76%     |
| 128 |  1  | 3072 | 2048 |   [[128, 1, 2048], [128, 1, 3072], [128, 3072, 2048]]   | bf16  |     2372.83      |      2373.14      |     2373.34      |      2334.07       | 1.61e+09 | 8.06e+08 |      0.19%       |    78.63%     |
|  1  |  2  | 3072 | 2048 |      [[1, 2, 2048], [1, 2, 3072], [1, 3072, 2048]]      | bf16  |      29.31       |       29.48       |       29.6       |       20.23        | 2.52e+07 | 6.30e+06 |      0.23%       |    49.77%     |
|  2  |  2  | 3072 | 2048 |      [[2, 2, 2048], [2, 2, 3072], [2, 3072, 2048]]      | bf16  |      28.93       |       29.22       |      29.48       |       38.47        | 5.03e+07 | 1.26e+07 |      0.48%       |    100.85%    |
|  4  |  2  | 3072 | 2048 |      [[4, 2, 2048], [4, 2, 3072], [4, 3072, 2048]]      | bf16  |      32.49       |       32.58       |      32.65       |       74.94        | 1.01e+08 | 2.52e+07 |      0.85%       |    179.59%    |
|  8  |  2  | 3072 | 2048 |      [[8, 2, 2048], [8, 2, 3072], [8, 3072, 2048]]      | bf16  |      71.72       |       72.07       |      72.31       |       147.87       | 2.01e+08 | 5.04e+07 |      0.77%       |    162.71%    |
| 16  |  2  | 3072 | 2048 |    [[16, 2, 2048], [16, 2, 3072], [16, 3072, 2048]]     | bf16  |      305.68      |      306.03       |      306.55      |       293.75       | 4.03e+08 | 1.01e+08 |      0.36%       |    76.35%     |
| 32  |  2  | 3072 | 2048 |    [[32, 2, 2048], [32, 2, 3072], [32, 3072, 2048]]     | bf16  |      591.86      |       592.2       |      592.59      |       585.49       | 8.05e+08 | 2.02e+08 |      0.37%       |    78.87%     |
| 64  |  2  | 3072 | 2048 |    [[64, 2, 2048], [64, 2, 3072], [64, 3072, 2048]]     | bf16  |     1174.22      |      1174.78      |     1175.26      |      1168.98       | 1.61e+09 | 4.03e+08 |      0.37%       |    79.51%     |
