test case : L40S_flash_attn::flash_attn.flash_attn_func
|  causal  |  deterministic  |  dropout_p  |  softmax_scale  |   window_size   |                            input_shape                            | dtype  | duration_min(us) | duration_mean(us) | duration_max(us) | latency_value(us) | flops_1D  |        flops_2D        | flops_SFU | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU |     io     | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU | io_efficient |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 1, 8, 128], [1, 8, 1, 128], [1, 8, 1, 128]]          |  bf16  |       3.59       |       3.61        |       3.63       |       2.00        |   [448]   |     [16384, 16384]     |   [64]    |      5.52e-06      |      2.81e-05      |      1.14e-05       |  3.89e+04  |       0.00%        |       0.00%        |        0.00%        |    2.51%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 1, 8, 128], [2, 8, 1, 128], [2, 8, 1, 128]]          |  bf16  |       3.64       |       3.65        |       3.67       |       2.00        |   [896]   |     [32768, 32768]     |   [128]   |      1.09e-05      |      5.53e-05      |      2.24e-05       |  7.58e+04  |       0.00%        |       0.01%        |        0.00%        |    4.81%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 1, 8, 128], [4, 8, 1, 128], [4, 8, 1, 128]]          |  bf16  |       3.67       |       3.68        |       3.69       |       2.01        |  [1792]   |     [65536, 65536]     |   [256]   |      2.16e-05      |      1.10e-04      |      4.44e-05       |  1.50e+05  |       0.00%        |       0.01%        |        0.00%        |    9.43%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 1, 8, 128], [8, 8, 1, 128], [8, 8, 1, 128]]          |  bf16  |       3.66       |       3.68        |       3.72       |       2.01        |  [3584]   |    [131072, 131072]    |   [512]   |      4.33e-05      |      2.20e-04      |      8.90e-05       |  2.97e+05  |       0.00%        |       0.02%        |        0.01%        |    18.78%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[16, 1, 8, 128], [16, 8, 1, 128], [16, 8, 1, 128]]        |  bf16  |       3.68       |       3.70        |       3.74       |       2.02        |  [7168]   |    [262144, 262144]    |  [1024]   |      8.62e-05      |      4.38e-04      |      1.77e-04       |  5.92e+05  |       0.01%        |       0.04%        |        0.02%        |    37.25%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[32, 1, 8, 128], [32, 8, 1, 128], [32, 8, 1, 128]]        |  bf16  |       3.69       |       3.71        |       3.73       |       2.05        |  [14336]  |    [524288, 524288]    |  [2048]   |      1.72e-04      |      8.74e-04      |      3.54e-04       |  1.18e+06  |       0.02%        |       0.09%        |        0.04%        |    74.17%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[1, 1, 8, 128], [1, 16, 1, 128], [1, 16, 1, 128]]         |  bf16  |       3.64       |       3.66        |       3.68       |       2.00        |   [896]   |     [32768, 32768]     |   [128]   |      1.09e-05      |      5.53e-05      |      2.24e-05       |  7.37e+04  |       0.00%        |       0.01%        |        0.00%        |    4.68%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[2, 1, 8, 128], [2, 16, 1, 128], [2, 16, 1, 128]]         |  bf16  |       3.63       |       3.66        |       3.69       |       2.00        |  [1792]   |     [65536, 65536]     |   [256]   |      2.19e-05      |      1.11e-04      |      4.50e-05       |  1.43e+05  |       0.00%        |       0.01%        |        0.00%        |    9.15%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[4, 1, 8, 128], [4, 16, 1, 128], [4, 16, 1, 128]]         |  bf16  |       3.69       |       3.70        |       3.71       |       2.01        |  [3584]   |    [131072, 131072]    |   [512]   |      4.29e-05      |      2.18e-04      |      8.83e-05       |  2.83e+05  |       0.00%        |       0.02%        |        0.01%        |    17.72%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[8, 1, 8, 128], [8, 16, 1, 128], [8, 16, 1, 128]]         |  bf16  |       3.69       |       3.70        |       3.73       |       2.01        |  [7168]   |    [262144, 262144]    |  [1024]   |      8.59e-05      |      4.37e-04      |      1.77e-04       |  5.61e+05  |       0.01%        |       0.04%        |        0.02%        |    35.22%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[16, 1, 8, 128], [16, 16, 1, 128], [16, 16, 1, 128]]       |  bf16  |       3.71       |       3.74        |       3.77       |       2.02        |  [14336]  |    [524288, 524288]    |  [2048]   |      1.71e-04      |      8.68e-04      |      3.51e-04       |  1.12e+06  |       0.02%        |       0.09%        |        0.04%        |    69.73%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[32, 1, 8, 128], [32, 16, 1, 128], [32, 16, 1, 128]]       |  bf16  |       3.72       |       3.73        |       3.75       |       2.05        |  [28672]  |   [1048576, 1048576]   |  [4096]   |      3.41e-04      |      1.73e-03      |      7.02e-04       |  2.23e+06  |       0.03%        |       0.17%        |        0.07%        |   139.03%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[1, 1, 8, 128], [1, 32, 1, 128], [1, 32, 1, 128]]         |  bf16  |       3.67       |       3.70        |       3.74       |       2.00        |  [1792]   |     [65536, 65536]     |   [256]   |      2.16e-05      |      1.10e-04      |      4.44e-05       |  1.43e+05  |       0.00%        |       0.01%        |        0.00%        |    9.04%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[2, 1, 8, 128], [2, 32, 1, 128], [2, 32, 1, 128]]         |  bf16  |       3.69       |       3.72        |       3.74       |       2.00        |  [3584]   |    [131072, 131072]    |   [512]   |      4.29e-05      |      2.18e-04      |      8.82e-05       |  2.79e+05  |       0.00%        |       0.02%        |        0.01%        |    17.45%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[4, 1, 8, 128], [4, 32, 1, 128], [4, 32, 1, 128]]         |  bf16  |       3.72       |       3.74        |       3.75       |       2.01        |  [7168]   |    [262144, 262144]    |  [1024]   |      8.52e-05      |      4.33e-04      |      1.75e-04       |  5.49e+05  |       0.01%        |       0.04%        |        0.02%        |    34.14%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[8, 1, 8, 128], [8, 32, 1, 128], [8, 32, 1, 128]]         |  bf16  |       3.72       |       3.76        |       3.80       |       2.01        |  [14336]  |    [524288, 524288]    |  [2048]   |      1.70e-04      |      8.66e-04      |      3.50e-04       |  1.09e+06  |       0.02%        |       0.09%        |        0.04%        |    67.77%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[16, 1, 8, 128], [16, 32, 1, 128], [16, 32, 1, 128]]       |  bf16  |       3.75       |       3.77        |       3.80       |       2.02        |  [28672]  |   [1048576, 1048576]   |  [4096]   |      3.38e-04      |      1.72e-03      |      6.95e-04       |  2.17e+06  |       0.03%        |       0.17%        |        0.07%        |   133.99%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[32, 1, 8, 128], [32, 32, 1, 128], [32, 32, 1, 128]]       |  bf16  |       3.76       |       3.78        |       3.81       |       2.05        |  [57344]  |   [2097152, 2097152]   |  [8192]   |      6.74e-04      |      3.43e-03      |      1.39e-03       |  4.33e+06  |       0.07%        |       0.34%        |        0.14%        |   266.57%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[1, 1, 8, 128], [1, 64, 1, 128], [1, 64, 1, 128]]         |  bf16  |       4.78       |       4.79        |       4.85       |       2.00        |  [3584]   |    [131072, 131072]    |   [512]   |      3.32e-05      |      1.69e-04      |      6.83e-05       |  2.83e+05  |       0.00%        |       0.02%        |        0.01%        |    13.70%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[2, 1, 8, 128], [2, 64, 1, 128], [2, 64, 1, 128]]         |  bf16  |       4.77       |       4.81        |       4.86       |       2.00        |  [7168]   |    [262144, 262144]    |  [1024]   |      6.65e-05      |      3.38e-04      |      1.37e-04       |  5.49e+05  |       0.01%        |       0.03%        |        0.01%        |    26.65%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[4, 1, 8, 128], [4, 64, 1, 128], [4, 64, 1, 128]]         |  bf16  |       4.82       |       4.85        |       4.88       |       2.01        |  [14336]  |    [524288, 524288]    |  [2048]   |      1.31e-04      |      6.69e-04      |      2.70e-04       |  1.08e+06  |       0.01%        |       0.07%        |        0.03%        |    51.92%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[8, 1, 8, 128], [8, 64, 1, 128], [8, 64, 1, 128]]         |  bf16  |       4.82       |       4.84        |       4.86       |       2.01        |  [28672]  |   [1048576, 1048576]   |  [4096]   |      2.63e-04      |      1.34e-03      |      5.41e-04       |  2.15e+06  |       0.03%        |       0.13%        |        0.05%        |   103.03%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[16, 1, 8, 128], [16, 64, 1, 128], [16, 64, 1, 128]]       |  bf16  |       4.83       |       4.86        |       4.89       |       2.02        |  [57344]  |   [2097152, 2097152]   |  [8192]   |      5.25e-04      |      2.67e-03      |      1.08e-03       |  4.28e+06  |       0.05%        |       0.27%        |        0.11%        |   205.06%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[32, 1, 8, 128], [32, 64, 1, 128], [32, 64, 1, 128]]       |  bf16  |       4.88       |       4.88        |       4.89       |       2.05        | [114688]  |   [4194304, 4194304]   |  [16384]  |      1.04e-03      |      5.29e-03      |      2.14e-03       |  8.54e+06  |       0.10%        |       0.53%        |        0.21%        |   405.30%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[1, 1, 8, 128], [1, 128, 1, 128], [1, 128, 1, 128]]        |  bf16  |       6.92       |       6.93        |       6.94       |       2.00        |  [7168]   |    [262144, 262144]    |  [1024]   |      4.58e-05      |      2.33e-04      |      9.43e-05       |  5.61e+05  |       0.00%        |       0.02%        |        0.01%        |    18.78%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[2, 1, 8, 128], [2, 128, 1, 128], [2, 128, 1, 128]]        |  bf16  |       6.95       |       6.97        |       7.00       |       2.00        |  [14336]  |    [524288, 524288]    |  [2048]   |      9.13e-05      |      4.64e-04      |      1.88e-04       |  1.09e+06  |       0.01%        |       0.05%        |        0.02%        |    36.31%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[4, 1, 8, 128], [4, 128, 1, 128], [4, 128, 1, 128]]        |  bf16  |       6.97       |       7.01        |       7.08       |       2.01        |  [28672]  |   [1048576, 1048576]   |  [4096]   |      1.82e-04      |      9.25e-04      |      3.74e-04       |  2.15e+06  |       0.02%        |       0.09%        |        0.04%        |    71.29%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[8, 1, 8, 128], [8, 128, 1, 128], [8, 128, 1, 128]]        |  bf16  |       6.95       |       6.99        |       7.00       |       2.01        |  [57344]  |   [2097152, 2097152]   |  [8192]   |      3.65e-04      |      1.85e-03      |      7.50e-04       |  4.26e+06  |       0.04%        |       0.19%        |        0.08%        |   141.87%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[16, 1, 8, 128], [16, 128, 1, 128], [16, 128, 1, 128]]      |  bf16  |       6.98       |       7.00        |       7.03       |       2.02        | [114688]  |   [4194304, 4194304]   |  [16384]  |      7.26e-04      |      3.69e-03      |      1.49e-03       |  8.49e+06  |       0.07%        |       0.37%        |        0.15%        |   281.29%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[32, 1, 8, 128], [32, 128, 1, 128], [32, 128, 1, 128]]      |  bf16  |       7.00       |       7.03        |       7.07       |       2.05        | [229376]  |   [8388608, 8388608]   |  [32768]  |      1.45e-03      |      7.37e-03      |      2.98e-03       |  1.69e+07  |       0.14%        |       0.74%        |        0.30%        |   560.09%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[1, 1, 8, 128], [1, 256, 1, 128], [1, 256, 1, 128]]        |  bf16  |       6.66       |       6.67        |       6.69       |       2.00        |  [14336]  |    [524288, 524288]    |  [2048]   |      9.52e-05      |      4.84e-04      |      1.96e-04       |  1.12e+06  |       0.01%        |       0.05%        |        0.02%        |    38.88%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[2, 1, 8, 128], [2, 256, 1, 128], [2, 256, 1, 128]]        |  bf16  |       6.69       |       6.72        |       6.78       |       2.00        |  [28672]  |   [1048576, 1048576]   |  [4096]   |      1.89e-04      |      9.63e-04      |      3.90e-04       |  2.17e+06  |       0.02%        |       0.10%        |        0.04%        |    75.10%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[4, 1, 8, 128], [4, 256, 1, 128], [4, 256, 1, 128]]        |  bf16  |       6.73       |       6.75        |       6.79       |       2.01        |  [57344]  |   [2097152, 2097152]   |  [8192]   |      3.77e-04      |      1.91e-03      |      7.75e-04       |  4.28e+06  |       0.04%        |       0.19%        |        0.08%        |   147.02%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[8, 1, 8, 128], [8, 256, 1, 128], [8, 256, 1, 128]]        |  bf16  |       6.76       |       6.78        |       6.81       |       2.01        | [114688]  |   [4194304, 4194304]   |  [16384]  |      7.50e-04      |      3.81e-03      |      1.54e-03       |  8.49e+06  |       0.07%        |       0.38%        |        0.15%        |   290.41%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[16, 1, 8, 128], [16, 256, 1, 128], [16, 256, 1, 128]]      |  bf16  |       6.78       |       6.81        |       6.84       |       2.02        | [229376]  |   [8388608, 8388608]   |  [32768]  |      1.50e-03      |      7.61e-03      |      3.08e-03       |  1.69e+07  |       0.15%        |       0.76%        |        0.31%        |   577.62%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[32, 1, 8, 128], [32, 256, 1, 128], [32, 256, 1, 128]]      |  bf16  |       7.07       |       7.10        |       7.13       |       2.05        | [458752]  |  [16777216, 16777216]  |  [65536]  |      2.87e-03      |      1.46e-02      |      5.90e-03       |  3.38e+07  |       0.29%        |       1.46%        |        0.59%        |   1104.99%   |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[1, 1, 8, 128], [1, 512, 1, 128], [1, 512, 1, 128]]        |  bf16  |       6.98       |       7.00        |       7.02       |       2.00        |  [28672]  |   [1048576, 1048576]   |  [4096]   |      1.82e-04      |      9.24e-04      |      3.74e-04       |  2.23e+06  |       0.02%        |       0.09%        |        0.04%        |    74.06%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[2, 1, 8, 128], [2, 512, 1, 128], [2, 512, 1, 128]]        |  bf16  |       7.02       |       7.05        |       7.09       |       2.00        |  [57344]  |   [2097152, 2097152]   |  [8192]   |      3.61e-04      |      1.84e-03      |      7.43e-04       |  4.33e+06  |       0.04%        |       0.18%        |        0.07%        |   142.85%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[4, 1, 8, 128], [4, 512, 1, 128], [4, 512, 1, 128]]        |  bf16  |       7.02       |       7.05        |       7.10       |       2.01        | [114688]  |   [4194304, 4194304]   |  [16384]  |      7.23e-04      |      3.68e-03      |      1.49e-03       |  8.54e+06  |       0.07%        |       0.37%        |        0.15%        |   281.63%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[8, 1, 8, 128], [8, 512, 1, 128], [8, 512, 1, 128]]        |  bf16  |       7.10       |       7.13        |       7.16       |       2.01        | [229376]  |   [8388608, 8388608]   |  [32768]  |      1.43e-03      |      7.26e-03      |      2.94e-03       |  1.69e+07  |       0.14%        |       0.73%        |        0.29%        |   552.02%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[16, 1, 8, 128], [16, 512, 1, 128], [16, 512, 1, 128]]      |  bf16  |       7.30       |       7.31        |       7.32       |       2.02        | [458752]  |  [16777216, 16777216]  |  [65536]  |      2.78e-03      |      1.41e-02      |      5.72e-03       |  3.38e+07  |       0.28%        |       1.41%        |        0.57%        |   1070.36%   |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[32, 1, 8, 128], [32, 512, 1, 128], [32, 512, 1, 128]]      |  bf16  |       7.94       |       7.97        |       8.00       |       2.05        | [917504]  |  [33554432, 33554432]  | [131072]  |      5.11e-03      |      2.60e-02      |      1.05e-02       |  6.74e+07  |       0.51%        |       2.60%        |        1.05%        |   1963.53%   |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[1, 1, 8, 128], [1, 1024, 1, 128], [1, 1024, 1, 128]]       |  bf16  |       7.52       |       7.54        |       7.58       |       2.00        |  [57344]  |   [2097152, 2097152]   |  [8192]   |      3.37e-04      |      1.71e-03      |      6.94e-04       |  4.46e+06  |       0.03%        |       0.17%        |        0.07%        |   137.33%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[2, 1, 8, 128], [2, 1024, 1, 128], [2, 1024, 1, 128]]       |  bf16  |       7.62       |       7.65        |       7.69       |       2.00        | [114688]  |   [4194304, 4194304]   |  [16384]  |      6.65e-04      |      3.38e-03      |      1.37e-03       |  8.66e+06  |       0.07%        |       0.34%        |        0.14%        |   262.96%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[4, 1, 8, 128], [4, 1024, 1, 128], [4, 1024, 1, 128]]       |  bf16  |       7.64       |       7.67        |       7.69       |       2.01        | [229376]  |   [8388608, 8388608]   |  [32768]  |      1.33e-03      |      6.75e-03      |      2.73e-03       |  1.71e+07  |       0.13%        |       0.67%        |        0.27%        |   516.44%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[8, 1, 8, 128], [8, 1024, 1, 128], [8, 1024, 1, 128]]       |  bf16  |       7.88       |       7.90        |       7.94       |       2.01        | [458752]  |  [16777216, 16777216]  |  [65536]  |      2.57e-03      |      1.31e-02      |      5.30e-03       |  3.38e+07  |       0.26%        |       1.31%        |        0.53%        |   994.35%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[16, 1, 8, 128], [16, 1024, 1, 128], [16, 1024, 1, 128]]     |  bf16  |       8.45       |       8.49        |       8.52       |       2.02        | [917504]  |  [33554432, 33554432]  | [131072]  |      4.80e-03      |      2.44e-02      |      9.87e-03       |  6.74e+07  |       0.48%        |       2.44%        |        0.99%        |   1847.11%   |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[32, 1, 8, 128], [32, 1024, 1, 128], [32, 1024, 1, 128]]     |  bf16  |      10.36       |       10.42       |      10.49       |       2.05        | [1835008] |  [67108864, 67108864]  | [262144]  |      7.83e-03      |      3.98e-02      |      1.61e-02       |  1.35e+08  |       0.78%        |       3.98%        |        1.61%        |   3008.18%   |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 1, 32, 128], [1, 1, 1, 128], [1, 1, 1, 128]]         |  bf16  |       3.65       |       3.67        |       3.70       |       2.01        |   [224]   |      [8192, 8192]      |   [32]    |      2.71e-06      |      1.38e-05      |      5.58e-06       |  3.30e+04  |       0.00%        |       0.00%        |        0.00%        |    2.09%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 1, 32, 128], [2, 1, 1, 128], [2, 1, 1, 128]]         |  bf16  |       3.70       |       3.76        |       3.84       |       2.01        |   [448]   |     [16384, 16384]     |   [64]    |      5.35e-06      |      2.72e-05      |      1.10e-05       |  6.58e+04  |       0.00%        |       0.00%        |        0.00%        |    4.11%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 1, 32, 128], [4, 1, 1, 128], [4, 1, 1, 128]]         |  bf16  |       3.72       |       3.73        |       3.75       |       2.02        |   [896]   |     [32768, 32768]     |   [128]   |      1.07e-05      |      5.42e-05      |      2.19e-05       |  1.31e+05  |       0.00%        |       0.01%        |        0.00%        |    8.18%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 1, 32, 128], [8, 1, 1, 128], [8, 1, 1, 128]]         |  bf16  |       3.71       |       3.73        |       3.75       |       2.05        |  [1792]   |     [65536, 65536]     |   [256]   |      2.13e-05      |      1.08e-04      |      4.39e-05       |  2.62e+05  |       0.00%        |       0.01%        |        0.00%        |    16.36%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[16, 1, 32, 128], [16, 1, 1, 128], [16, 1, 1, 128]]        |  bf16  |       3.74       |       3.76        |       3.79       |       2.10        |  [3584]   |    [131072, 131072]    |   [512]   |      4.24e-05      |      2.15e-04      |      8.72e-05       |  5.25e+05  |       0.00%        |       0.02%        |        0.01%        |    32.47%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[32, 1, 32, 128], [32, 1, 1, 128], [32, 1, 1, 128]]        |  bf16  |       3.73       |       3.76        |       3.81       |       2.19        |  [7168]   |    [262144, 262144]    |  [1024]   |      8.50e-05      |      4.32e-04      |      1.75e-04       |  1.05e+06  |       0.01%        |       0.04%        |        0.02%        |    65.15%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 1, 32, 128], [1, 4, 1, 128], [1, 4, 1, 128]]         |  bf16  |       3.65       |       3.67        |       3.69       |       2.02        |   [896]   |     [32768, 32768]     |   [128]   |      1.09e-05      |      5.52e-05      |      2.23e-05       |  8.29e+04  |       0.00%        |       0.01%        |        0.00%        |    5.26%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 1, 32, 128], [2, 4, 1, 128], [2, 4, 1, 128]]         |  bf16  |       3.68       |       3.69        |       3.72       |       2.03        |  [1792]   |     [65536, 65536]     |   [256]   |      2.15e-05      |      1.10e-04      |      4.43e-05       |  1.65e+05  |       0.00%        |       0.01%        |        0.00%        |    10.38%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 1, 32, 128], [4, 4, 1, 128], [4, 4, 1, 128]]         |  bf16  |       3.72       |       3.74        |       3.79       |       2.06        |  [3584]   |    [131072, 131072]    |   [512]   |      4.26e-05      |      2.17e-04      |      8.77e-05       |  3.29e+05  |       0.00%        |       0.02%        |        0.01%        |    20.46%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 1, 32, 128], [8, 4, 1, 128], [8, 4, 1, 128]]         |  bf16  |       3.70       |       3.80        |       4.16       |       2.12        |  [7168]   |    [262144, 262144]    |  [1024]   |      8.57e-05      |      4.36e-04      |      1.76e-04       |  6.56e+05  |       0.01%        |       0.04%        |        0.02%        |    41.11%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[16, 1, 32, 128], [16, 4, 1, 128], [16, 4, 1, 128]]        |  bf16  |       3.72       |       3.75        |       3.78       |       2.24        |  [14336]  |    [524288, 524288]    |  [2048]   |      1.70e-04      |      8.67e-04      |      3.51e-04       |  1.31e+06  |       0.02%        |       0.09%        |        0.04%        |    81.66%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[32, 1, 32, 128], [32, 4, 1, 128], [32, 4, 1, 128]]        |  bf16  |       3.74       |       3.76        |       3.81       |       2.48        |  [28672]  |   [1048576, 1048576]   |  [4096]   |      3.39e-04      |      1.72e-03      |      6.98e-04       |  2.62e+06  |       0.03%        |       0.17%        |        0.07%        |   162.42%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 1, 32, 128], [1, 8, 1, 128], [1, 8, 1, 128]]         |  bf16  |       3.69       |       3.70        |       3.71       |       2.03        |  [1792]   |     [65536, 65536]     |   [256]   |      2.15e-05      |      1.09e-04      |      4.42e-05       |  1.50e+05  |       0.00%        |       0.01%        |        0.00%        |    9.38%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 1, 32, 128], [2, 8, 1, 128], [2, 8, 1, 128]]         |  bf16  |       3.69       |       3.71        |       3.72       |       2.06        |  [3584]   |    [131072, 131072]    |   [512]   |      4.30e-05      |      2.19e-04      |      8.84e-05       |  2.97e+05  |       0.00%        |       0.02%        |        0.01%        |    18.65%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 1, 32, 128], [4, 8, 1, 128], [4, 8, 1, 128]]         |  bf16  |       3.73       |       3.75        |       3.77       |       2.11        |  [7168]   |    [262144, 262144]    |  [1024]   |      8.49e-05      |      4.32e-04      |      1.75e-04       |  5.92e+05  |       0.01%        |       0.04%        |        0.02%        |    36.72%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 1, 32, 128], [8, 8, 1, 128], [8, 8, 1, 128]]         |  bf16  |       3.73       |       3.74        |       3.78       |       2.22        |  [14336]  |    [524288, 524288]    |  [2048]   |      1.70e-04      |      8.64e-04      |      3.50e-04       |  1.18e+06  |       0.02%        |       0.09%        |        0.03%        |    73.34%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[16, 1, 32, 128], [16, 8, 1, 128], [16, 8, 1, 128]]        |  bf16  |       3.75       |       3.76        |       3.78       |       2.43        |  [28672]  |   [1048576, 1048576]   |  [4096]   |      3.38e-04      |      1.72e-03      |      6.96e-04       |  2.36e+06  |       0.03%        |       0.17%        |        0.07%        |   145.81%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[32, 1, 32, 128], [32, 8, 1, 128], [32, 8, 1, 128]]        |  bf16  |       3.75       |       3.78        |       3.80       |       2.86        |  [57344]  |   [2097152, 2097152]   |  [8192]   |      6.77e-04      |      3.44e-03      |      1.39e-03       |  4.72e+06  |       0.07%        |       0.34%        |        0.14%        |   291.62%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[1, 1, 32, 128], [1, 16, 1, 128], [1, 16, 1, 128]]        |  bf16  |       3.70       |       3.71        |       3.72       |       2.06        |  [3584]   |    [131072, 131072]    |   [512]   |      4.29e-05      |      2.18e-04      |      8.82e-05       |  2.83e+05  |       0.00%        |       0.02%        |        0.01%        |    17.70%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[2, 1, 32, 128], [2, 16, 1, 128], [2, 16, 1, 128]]        |  bf16  |       3.73       |       3.75        |       3.76       |       2.11        |  [7168]   |    [262144, 262144]    |  [1024]   |      8.49e-05      |      4.32e-04      |      1.75e-04       |  5.61e+05  |       0.01%        |       0.04%        |        0.02%        |    34.78%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[4, 1, 32, 128], [4, 16, 1, 128], [4, 16, 1, 128]]        |  bf16  |       3.75       |       3.77        |       3.82       |       2.21        |  [14336]  |    [524288, 524288]    |  [2048]   |      1.69e-04      |      8.60e-04      |      3.48e-04       |  1.12e+06  |       0.02%        |       0.09%        |        0.03%        |    69.05%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[8, 1, 32, 128], [8, 16, 1, 128], [8, 16, 1, 128]]        |  bf16  |       3.76       |       3.78        |       3.81       |       2.41        |  [28672]  |   [1048576, 1048576]   |  [4096]   |      3.37e-04      |      1.71e-03      |      6.94e-04       |  2.23e+06  |       0.03%        |       0.17%        |        0.07%        |   137.43%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[16, 1, 32, 128], [16, 16, 1, 128], [16, 16, 1, 128]]       |  bf16  |       3.75       |       3.76        |       3.78       |       2.81        |  [57344]  |   [2097152, 2097152]   |  [8192]   |      6.76e-04      |      3.44e-03      |      1.39e-03       |  4.46e+06  |       0.07%        |       0.34%        |        0.14%        |   275.20%    |
